MDTU,|Tr(Lx)|
2,0.0251419
4,0.00130746
6,0.00186706
8,0.00354632
10,0.000133391
12,0.000485328
14,0.000485328
16,0.00295447
18,0.00529326
20,0.00389802
22,0.00389802
24,0.00295744
26,0.00295744
28,0.000955135
30,0.00115361
32,0.00130453
34,0.00205507
36,0.00205507
38,0.00183891
40,0.00291047
42,0.00383899
44,0.00257654
46,0.00375107
48,0.00249263
50,0.00274916
52,0.00870331
54,0.0018161
56,0.00380249
58,0.00257189
60,0.00360671
62,0.00084861
64,0.00457566
66,0.00294082
68,0.00399988
70,0.00315811
72,0.00175853
74,0.00224682
76,0.00258001
78,0.0115009
80,0.0115009
82,0.000470849
84,0.00247982
86,0.00151367
88,0.00162245
90,0.00189705
92,0.00496152
94,0.00270946
96,0.00483904
98,0.00394267
100,0.00429298
102,0.00429211
104,0.00790475
106,0.00678789
108,0.0102945
110,0.00299489
112,0.00299489
114,0.000600529
116,0.00160224
118,0.0109138
120,0.00496747
122,0.00212633
124,0.00241318
126,0.00259509
128,0.0025086
130,0.00309547
132,0.00364192
134,0.00349238
136,0.00532927
138,0.00794045
140,0.00782142
142,0.00669648
144,0.00216011
146,0.00598062
148,0.00228181
150,0.00678588
152,0.00332648
154,0.00263207
156,0.00222906
158,0.00095988
160,0.00246845
162,0.00209774
164,0.00393812
166,0.00393812
168,0.00393812
170,0.00655295
172,0.00298172
174,0.00298172
176,0.00359803
178,0.00379347
180,0.00239077
182,0.00472049
184,0.00211332
186,0.00211332
188,0.00428433
190,0.00428433
192,0.00390404
194,0.00330795
196,0.00330795
198,0.00330795
200,0.00129882
202,0.00210709
204,0.00189476
206,0.00126819
208,0.00268491
210,0.00268491
212,0.00268491
214,0.00461963
216,0.00461963
218,0.00461963
220,0.00461963
222,0.00461963
224,0.00461963
226,0.00140536
228,0.00307616
230,0.00255206
232,0.00313608
234,0.00727996
236,0.00727996
238,0.00727996
240,0.00506749
242,0.00329953
244,0.00704366
246,0.00485749
248,0.00114088
250,0.00629441
252,0.00307609
254,0.00346998
256,0.00357438
258,0.00223498
260,0.000855334
262,0.000855334
264,0.00224264
266,0.00997156
268,0.00216487
270,0.00429836
272,0.00405558
274,0.00408724
276,0.00394359
278,0.00394359
280,0.00729574
282,0.00380657
284,0.00380657
286,0.00658552
288,0.00610555
290,0.00544578
292,0.00544578
294,0.0065013
296,0.0065013
298,0.00183186
300,0.00942272
302,0.00942272
304,0.00762943
306,0.00452575
308,0.00454041
310,0.00436295
312,0.00534692
314,0.00269581
316,0.00171503
318,0.00184566
320,0.0020209
322,0.00159615
324,0.00361369
326,0.00267952
328,0.00229756
330,0.00337381
332,0.00337381
334,0.00337381
336,0.00742849
338,0.00103804
340,0.00180566
342,0.00508339
344,0.00477297
346,0.0023656
348,0.00475706
350,0.00357721
352,0.00227621
354,0.00538584
356,0.00752982
358,0.002952
360,0.00496383
362,0.00233735
364,0.0088756
366,0.00246543
368,0.00162212
370,0.00162212
372,0.00162212
374,0.00122129
376,0.00122129
378,0.00136334
380,0.00659278
382,0.00659278
384,0.00501002
386,0.00477113
388,0.00695805
390,0.0037596
392,0.0037596
394,0.00264174
396,0.00346444
398,0.00322212
400,0.00549521
402,0.00549521
404,0.00613046
406,0.00200069
408,0.00481161
410,0.00481161
412,0.00394021
414,0.00132474
416,0.00117612
418,0.00126316
420,0.00427324
422,0.00427324
424,0.00548726
426,0.00110219
428,0.00223644
430,0.00223644
432,0.00484705
434,0.00464968
436,0.0024344
438,0.00579596
440,0.00196271
442,0.000646325
444,0.00323664
446,0.00368123
448,0.00163043
450,0.00315051
452,0.00735695
454,0.00159755
456,0.000735737
458,0.00215066
460,0.00278571
462,0.00413415
464,0.00585121
466,0.0136607
468,0.00250499
470,0.00620937
472,0.00118885
474,0.00386657
476,0.00310401
478,0.00432041
480,0.00480604
482,0.00580234
484,0.00316799
486,0.00151556
488,0.00918729
490,0.000997368
492,0.00740531
494,0.00478925
496,0.0053292
498,0.00450234
500,0.00450234
502,0.00450234
504,0.00450234
506,0.00152356
508,0.00407871
510,0.00407871
512,0.00183542
514,0.00183542
516,0.00344229
518,0.00344229
520,0.00515393
522,0.00515393
524,0.00515393
526,0.00515393
528,0.00477353
530,0.00477353
532,0.00573632
534,0.0040948
536,0.00306079
538,0.00635225
540,0.0039628
542,0.00557089
544,0.00235853
546,0.00128205
548,0.00172611
550,0.00389208
552,0.00270899
554,0.00280209
556,0.00187665
558,0.000531848
560,0.00189317
562,0.00557697
564,0.00193748
566,0.00305205
568,0.0069373
570,0.00240257
572,0.00240257
574,0.00492722
576,0.00750761
578,0.00459291
580,0.00401249
582,0.00289525
584,0.0059798
586,0.00133844
588,0.00331283
590,0.00465745
592,0.000894262
594,0.00124401
596,0.00294498
598,0.000789015
600,0.000789015
602,0.00395374
604,0.00459653
606,0.00459653
608,0.00334297
610,0.00417504
612,0.00547246
614,0.00250675
616,0.00537713
618,0.00186277
620,0.00330596
622,0.00254375
624,0.00254375
626,0.00384341
628,0.00267678
630,0.00141021
632,0.00405516
634,0.0136062
636,0.00417823
638,0.00634748
640,0.00807455
642,0.00589792
644,0.00212369
646,0.000762972
648,0.00567595
650,0.00567595
652,0.00827427
654,0.0051379
656,0.00422641
658,0.00412375
660,0.0044678
662,0.00590186
664,0.00232071
666,0.00412794
668,0.00633721
670,0.0128937
672,0.00152522
674,0.00624737
676,0.00187472
678,0.00622286
680,0.00386232
682,0.00546375
684,0.0031015
686,0.0031015
688,0.00552003
690,0.00285663
692,0.00134709
694,0.0028088
696,0.00394936
698,0.00261671
700,0.00319004
702,0.00319004
704,0.00599064
706,0.00441823
708,0.000693041
710,0.000440909
712,0.000898064
714,0.00306058
716,0.0030074
718,0.00436987
720,0.00436987
722,0.00351212
724,0.00351212
726,0.00442572
728,0.00559456
730,0.0027121
732,0.0027121
734,0.00143194
736,0.00304333
738,0.00304333
740,0.00609999
742,0.0072783
744,0.00155241
746,0.00170357
748,0.00170357
750,0.00569202
752,0.00569202
754,0.00394631
756,0.00836122
758,0.00836122
760,0.0046421
762,0.00264801
764,0.0121356
766,0.00403362
768,0.00421046
770,0.00296842
772,0.00402462
774,0.00734669
776,0.00734669
778,0.00657278
780,0.000763725
782,0.00294736
784,0.00399422
786,0.00347538
788,0.00145799
790,0.00209914
792,0.0049785
794,0.00271085
796,0.00271085
798,0.00447636
800,0.00444327
802,0.0106204
804,0.00200149
806,0.00123166
808,0.00637777
810,0.00273296
812,0.0028781
814,0.00144775
816,0.00410604
818,0.00448663
820,0.00489828
822,0.00275547
824,0.00641907
826,0.00760497
828,0.0040828
830,0.00543015
832,0.00700126
834,0.00430613
836,0.00322902
838,0.00210457
840,0.00302376
842,0.0068887
844,0.00175
846,0.00305429
848,0.00456013
850,0.00960818
852,0.00407583
854,0.00452317
856,0.00452317
858,0.00363345
860,0.00173874
862,0.00619468
864,0.00194846
866,0.00194846
868,0.00307868
870,0.0035349
872,0.0035349
874,0.0105638
876,0.000899995
878,0.00283021
880,0.0012565
882,0.00394102
884,0.00427084
886,0.00441707
888,0.0024827
890,0.00332513
892,0.00504521
894,0.00519518
896,0.00519518
898,0.00519518
900,0.00217008
902,0.002959
904,0.00333599
906,0.00333599
908,0.00112726
910,0.000225122
912,0.00200548
914,0.00522466
916,0.00698948
918,0.000377309
920,0.00148353
922,0.00354811
924,0.00354811
926,0.00366903
928,0.00390307
930,0.00486062
932,0.00166622
934,0.00166622
936,0.00166622
938,0.00687117
940,0.00331258
942,0.00123729
944,0.00338132
946,0.00310486
948,0.00131554
950,0.00067353
952,0.00101062
954,0.00276961
956,0.00143651
958,0.00143651
960,0.00143651
962,0.00233231
964,0.00488499
966,0.00488499
968,0.00289776
970,0.00204677
972,0.00411867
974,0.00948536
976,0.00442454
978,0.00809458
980,0.00759691
982,0.00139788
984,0.00139788
986,0.00649615
988,0.00329161
990,0.00347077
992,0.0016292
994,0.00915096
996,0.00918466
998,0.00836939
1000,0.00836939
1002,0.00836939
1004,0.00836939
1006,0.00214873
1008,0.00665599
1010,0.00289959
1012,0.00387318
1014,0.00281332
1016,0.00358219
1018,0.00401166
1020,0.000688156
1022,0.00559476
1024,0.00352997
1026,0.000146856
1028,0.00489007
1030,0.00519311
1032,0.00519311
1034,0.00815809
1036,0.00609328
1038,0.00558494
1040,0.00571168
1042,0.00242789
1044,0.0119261
1046,0.00149075
1048,0.00149075
1050,0.00219981
1052,0.00258537
1054,0.0123816
1056,0.0123816
1058,0.00344473
1060,0.00274452
1062,0.00103666
1064,0.00350083
1066,0.00972242
1068,0.00112091
1070,0.00397268
1072,0.00066365
1074,0.00066365
1076,0.00252805
1078,0.00498856
1080,0.00322436
1082,0.00322436
1084,0.000942617
1086,0.00353806
1088,0.00169941
1090,0.00414216
1092,0.00113675
1094,0.00393237
1096,0.00393237
1098,0.00373264
1100,0.00447325
1102,0.00115955
1104,0.00354324
1106,0.0016005
1108,0.00339902
1110,0.00339902
1112,0.00442383
1114,0.00797914
1116,0.00183345
1118,0.00376587
1120,0.0044673
1122,0.00642085
1124,0.00191928
1126,0.00382443
1128,0.00815291
1130,0.00588523
1132,0.00251422
1134,0.00395122
1136,0.00192074
1138,0.00482573
1140,0.00504565
1142,0.00588706
1144,0.00515026
1146,0.00515026
1148,0.00676357
1150,0.00545492
1152,0.00545492
1154,0.00490482
1156,0.00138039
1158,0.00138039
1160,0.00131926
1162,0.00335783
1164,0.0064447
1166,0.0052084
1168,0.00606416
1170,0.00983987
1172,0.00157979
1174,0.00075931
1176,0.00210842
1178,0.00135994
1180,0.000805644
1182,0.00841537
1184,0.000659513
1186,0.00604617
1188,0.00198445
1190,0.00381858
1192,0.00381858
1194,0.00422351
1196,0.00452267
1198,0.00311412
1200,0.00950802
1202,0.00218079
1204,0.00141048
1206,0.00317201
1208,0.00299473
1210,0.00120057
1212,0.00214166
1214,0.00214166
1216,0.00238025
1218,0.00238025
1220,0.00224311
1222,0.00320983
1224,0.00254507
1226,0.00254507
1228,0.00402596
1230,0.00375956
1232,0.00738448
1234,0.00924867
1236,0.00674333
1238,0.00632073
1240,0.00221473
1242,0.00674877
1244,0.00125633
1246,0.00603256
1248,0.00213361
1250,0.00326203
1252,0.00326203
1254,0.00972195
1256,0.00972195
1258,0.000977377
1260,0.0046813
1262,0.0046813
1264,0.00131224
1266,0.00131224
1268,0.00400586
1270,0.00245699
1272,0.00334713
1274,0.00212796
1276,0.00236573
1278,0.000294306
1280,0.00918812
1282,0.00801582
1284,0.00801582
1286,0.00417773
1288,0.00292243
1290,0.00134778
1292,0.00134778
1294,0.00134778
1296,0.00327411
1298,0.0021048
1300,0.00240852
1302,0.00136656
1304,0.00239327
1306,0.00634348
1308,0.0165307
1310,0.0165307
1312,0.00135376
1314,0.00135376
1316,0.00274315
1318,0.000220611
1320,0.00394213
1322,0.00623396
1324,0.00215792
1326,0.00215792
1328,0.00461129
1330,0.00696404
1332,0.00379123
1334,0.00379123
1336,0.00152355
1338,0.00521847
1340,0.00397558
1342,0.00397558
1344,0.00397558
1346,0.00599313
1348,0.00936924
1350,0.00755077
1352,0.00121794
1354,0.00177158
1356,0.00892861
1358,0.00352948
1360,0.00293861
1362,0.00618936
1364,0.0010026
1366,0.00202419
1368,0.00202419
1370,0.00309616
1372,0.00309616
1374,0.00309616
1376,0.0081294
1378,0.00380234
1380,0.00467155
1382,0.00417138
1384,0.00372566
1386,0.00221605
1388,0.00409426
1390,0.00675562
1392,0.00551257
1394,0.00232904
1396,0.00625878
1398,0.00664346
1400,0.00993247
1402,0.00390784
1404,0.00390784
1406,0.000374617
1408,0.00393488
1410,0.00822761
1412,0.00153342
1414,0.00245175
1416,0.00822307
1418,0.00822307
1420,0.000451214
1422,0.000451214
1424,0.00402665
1426,0.00530576
1428,0.00275276
1430,0.00275276
1432,0.000763847
1434,0.003598
1436,0.00157819
1438,0.0027357
1440,0.00350685
1442,0.00119015
1444,0.00119015
1446,0.00538708
1448,0.00165674
1450,0.00451222
1452,0.00504893
1454,0.00241341
1456,0.00296534
1458,0.00217068
1460,0.00486917
1462,0.00270238
1464,0.00355404
1466,0.00690454
1468,0.00690454
1470,0.00710935
1472,0.00507217
1474,0.00507217
1476,0.00872791
1478,0.00332773
1480,0.00128367
1482,0.00622877
1484,0.00102566
1486,0.00225536
1488,0.00280649
1490,0.00276202
1492,0.00545827
1494,0.00403478
1496,0.0111011
1498,0.0010077
1500,0.00842013
1502,0.00737588
1504,0.0012679
1506,0.00423666
1508,0.000147604
1510,0.00575167
1512,0.00456275
1514,0.00102142
1516,0.00520118
1518,0.00520118
1520,0.00520118
1522,0.00520118
1524,0.00520118
1526,0.00713417
1528,0.00579398
1530,0.00136653
1532,0.00158173
1534,0.00292769
1536,0.00483817
1538,0.0036047
1540,0.004333
1542,0.00345845
1544,0.00392067
1546,0.00512794
1548,0.00101348
1550,0.00134536
1552,0.00427502
1554,0.0032625
1556,0.0032625
1558,0.0032625
1560,0.0057771
1562,0.00528479
1564,0.00505058
1566,0.00356241
1568,0.00400032
1570,0.00133197
1572,0.00310964
1574,0.017683
1576,0.00197873
1578,0.00516328
1580,0.00756343
1582,0.00242856
1584,0.00366451
1586,0.000307114
1588,0.00271984
1590,0.00449223
1592,0.00449223
1594,0.00449223
1596,0.00449223
1598,0.00449223
1600,0.00184885
1602,0.0022743
1604,0.00610295
1606,0.00610295
1608,0.0108874
1610,0.00402076
1612,0.00200726
1614,0.00320559
1616,0.00503997
1618,0.00242914
1620,0.00206482
1622,0.00206482
1624,0.00153054
1626,0.00101616
1628,0.00101616
1630,0.00150667
1632,0.00349825
1634,0.000304909
1636,0.00848545
1638,0.00634398
1640,0.000470358
1642,0.00453085
1644,0.00453085
1646,0.00365242
1648,0.00237022
1650,0.00408508
1652,0.0046147
1654,0.00636765
1656,0.00245143
1658,0.00257158
1660,0.00158562
1662,0.00135885
1664,0.00379916
1666,0.00379916
1668,0.000782359
1670,0.00693227
1672,0.00693227
1674,0.00693227
1676,0.00333514
