MDTU,energy
514,1.32736
516,1.38255
518,1.38255
520,1.38254
522,1.38254
524,1.38254
526,1.38254
528,1.43986
530,1.43986
532,1.32825
534,1.39023
536,1.40487
538,1.38325
540,1.32463
542,1.35379
544,1.27578
546,1.32326
548,1.35591
550,1.30939
552,1.3911
554,1.36233
556,1.40144
558,1.36848
560,1.41228
562,1.46402
564,1.46415
566,1.44573
568,1.43913
570,1.42336
572,1.42336
574,1.28994
576,1.26271
578,1.37135
580,1.4107
582,1.37759
584,1.32553
586,1.31434
588,1.34011
590,1.44034
592,1.39695
594,1.34005
596,1.3429
598,1.27985
600,1.27985
602,1.40056
604,1.40655
606,1.40655
608,1.41631
610,1.41511
612,1.40518
614,1.41595
616,1.39598
618,1.35788
620,1.16295
622,1.28714
624,1.28714
626,1.4369
628,1.40825
630,1.37409
632,1.30471
634,1.32417
636,1.33599
638,1.35855
640,1.36815
642,1.32114
644,1.45601
646,1.4068
648,1.37768
650,1.37768
652,1.30872
654,1.32552
656,1.27056
658,1.42009
660,1.40188
662,1.45765
664,1.45334
666,1.39427
668,1.35855
670,1.30186
672,1.24238
674,1.34308
676,1.37993
678,1.30232
680,1.28789
682,1.30586
684,1.30336
686,1.30336
688,1.33996
690,1.36449
692,1.42529
694,1.2745
696,1.37162
698,1.28991
700,1.41616
702,1.41616
704,1.39861
706,1.38491
708,1.42897
710,1.41142
712,1.41429
714,1.38414
716,1.32478
718,1.39001
720,1.39001
722,1.40779
724,1.40779
726,1.36238
728,1.31717
730,1.31091
732,1.31091
734,1.40382
736,1.42309
738,1.42309
740,1.44497
742,1.42525
744,1.36173
746,1.33981
748,1.33981
750,1.34547
752,1.34547
754,1.32852
756,1.29819
758,1.29819
760,1.35383
762,1.39131
764,1.38624
766,1.33388
768,1.36995
770,1.34452
772,1.39169
774,1.29236
776,1.29236
778,1.34587
780,1.41862
782,1.41274
784,1.50525
786,1.34265
788,1.45667
790,1.46491
792,1.45366
794,1.45521
796,1.45521
798,1.40254
800,1.37422
802,1.41655
804,1.38304
806,1.35177
808,1.31275
810,1.42335
812,1.30657
814,1.34365
816,1.38178
818,1.37545
820,1.34842
822,1.31671
824,1.32856
826,1.30776
828,1.35406
830,1.40016
832,1.41822
834,1.37014
836,1.38725
838,1.35905
840,1.34676
842,1.38594
844,1.38214
846,1.4017
848,1.43111
850,1.34212
852,1.37779
854,1.31652
856,1.31652
858,1.29638
860,1.44015
862,1.40647
864,1.39352
866,1.39352
868,1.46865
870,1.34914
872,1.34914
874,1.41085
876,1.527
878,1.39931
880,1.34283
882,1.3791
884,1.36986
886,1.31304
888,1.32354
890,1.26655
892,1.29153
894,1.25324
896,1.25324
898,1.25324
900,1.32681
902,1.30865
904,1.25659
906,1.25659
908,1.35866
910,1.37839
912,1.30289
914,1.35345
916,1.37493
918,1.33358
920,1.35989
922,1.36653
924,1.36653
926,1.40907
928,1.27436
930,1.29007
932,1.36437
934,1.36437
936,1.36437
938,1.25135
940,1.34326
942,1.38439
944,1.29986
946,1.3656
948,1.37771
950,1.40262
952,1.42149
954,1.38349
956,1.38468
958,1.38468
960,1.38468
962,1.33094
964,1.37655
966,1.37655
968,1.2708
970,1.44524
972,1.4298
974,1.3538
976,1.28801
978,1.32705
980,1.31596
982,1.30941
984,1.30941
986,1.30176
988,1.30477
990,1.3015
992,1.3063
994,1.39265
996,1.28919
998,1.27802
1000,1.27802
1002,1.27802
1004,1.27802
1006,1.28631
1008,1.3208
1010,1.39559
1012,1.33986
1014,1.30805
1016,1.26123
1018,1.3963
1020,1.28241
1022,1.29371
1024,1.36946
1026,1.34021
1028,1.32784
1030,1.31877
1032,1.31877
1034,1.32359
1036,1.40713
1038,1.3627
1040,1.32479
1042,1.35281
1044,1.41539
1046,1.26768
1048,1.26768
1050,1.33393
1052,1.2761
1054,1.35599
1056,1.35599
1058,1.34576
1060,1.32134
1062,1.435
1064,1.42862
1066,1.46762
1068,1.36526
1070,1.42118
1072,1.37378
1074,1.37378
1076,1.39656
1078,1.39476
1080,1.43411
1082,1.43411
1084,1.46415
1086,1.39971
1088,1.32809
1090,1.32236
1092,1.38375
1094,1.37383
1096,1.37383
1098,1.34462
1100,1.46272
1102,1.39439
1104,1.40264
1106,1.44513
1108,1.38181
1110,1.38181
1112,1.40837
1114,1.30749
1116,1.34449
1118,1.26587
1120,1.36297
1122,1.3568
1124,1.37551
1126,1.4612
1128,1.51647
1130,1.41245
1132,1.40732
1134,1.4455
1136,1.41279
1138,1.397
1140,1.34433
1142,1.39847
1144,1.3472
1146,1.3472
1148,1.37597
1150,1.26954
1152,1.26954
1154,1.29619
1156,1.28268
1158,1.28268
1160,1.39891
1162,1.33843
1164,1.43999
1166,1.36944
1168,1.43399
1170,1.41511
1172,1.33975
1174,1.26481
1176,1.29199
1178,1.33501
1180,1.31783
1182,1.33595
1184,1.36808
1186,1.38998
1188,1.36039
1190,1.42569
1192,1.42569
1194,1.30614
1196,1.33243
1198,1.36122
1200,1.43699
1202,1.4039
1204,1.33109
1206,1.29605
1208,1.31643
1210,1.35109
1212,1.35149
1214,1.35149
1216,1.3012
1218,1.3012
1220,1.41269
1222,1.31334
1224,1.35665
1226,1.35665
1228,1.45422
1230,1.42599
1232,1.36373
1234,1.28999
1236,1.33507
1238,1.35156
1240,1.30213
1242,1.28843
1244,1.29149
1246,1.32725
1248,1.37258
1250,1.43698
1252,1.43698
1254,1.3671
1256,1.3671
1258,1.37094
1260,1.28938
1262,1.28938
1264,1.35671
1266,1.35671
1268,1.29095
1270,1.35201
1272,1.32914
1274,1.24427
1276,1.30361
1278,1.42499
1280,1.29501
1282,1.40512
1284,1.40512
1286,1.38029
1288,1.38434
1290,1.42066
1292,1.42066
1294,1.42066
1296,1.4606
1298,1.32909
1300,1.38089
1302,1.41968
1304,1.37414
1306,1.36264
1308,1.35152
1310,1.35152
1312,1.32192
1314,1.32192
1316,1.31382
1318,1.39692
1320,1.41062
1322,1.45077
1324,1.38409
1326,1.38409
1328,1.37068
1330,1.45003
1332,1.41378
1334,1.41378
1336,1.33473
1338,1.34671
1340,1.21478
1342,1.21478
1344,1.21478
1346,1.23235
1348,1.32524
1350,1.34389
1352,1.43025
1354,1.45177
1356,1.37877
1358,1.28848
1360,1.39785
1362,1.47194
1364,1.40952
1366,1.43587
1368,1.43587
1370,1.35181
1372,1.35181
1374,1.35181
1376,1.29994
1378,1.33416
1380,1.40092
1382,1.35508
1384,1.37886
1386,1.33977
1388,1.4094
1390,1.37541
1392,1.43019
1394,1.40296
1396,1.28316
1398,1.25643
1400,1.20424
1402,1.3988
1404,1.3988
1406,1.39277
1408,1.379
1410,1.40534
1412,1.41839
1414,1.41792
1416,1.38622
1418,1.38622
1420,1.37917
1422,1.37917
1424,1.33852
1426,1.36661
1428,1.29865
1430,1.29865
1432,1.4015
1434,1.36891
1436,1.4748
1438,1.43655
1440,1.39745
1442,1.3071
1444,1.3071
1446,1.35925
1448,1.33294
1450,1.44917
1452,1.37831
1454,1.33519
1456,1.36959
1458,1.41755
1460,1.40102
1462,1.3873
1464,1.33535
1466,1.343
1468,1.343
1470,1.41807
1472,1.39272
1474,1.39272
1476,1.28554
1478,1.39136
1480,1.36413
1482,1.31239
1484,1.47353
1486,1.3824
1488,1.33261
1490,1.41898
1492,1.3804
1494,1.52568
1496,1.43156
1498,1.43949
1500,1.36409
1502,1.37412
1504,1.36014
1506,1.37013
1508,1.35475
1510,1.36697
1512,1.3258
1514,1.36125
1516,1.27571
1518,1.27571
1520,1.27571
1522,1.27571
1524,1.27571
1526,1.29578
1528,1.33372
1530,1.31038
1532,1.29256
1534,1.33012
1536,1.31588
1538,1.3046
1540,1.39993
1542,1.39422
1544,1.37557
1546,1.35053
1548,1.28355
1550,1.32424
1552,1.26709
1554,1.28453
1556,1.28453
1558,1.28453
1560,1.36746
1562,1.33118
1564,1.38716
1566,1.3969
1568,1.39174
1570,1.44964
1572,1.37655
1574,1.32693
1576,1.43647
1578,1.39259
1580,1.36602
1582,1.41586
1584,1.36342
1586,1.37317
1588,1.32158
1590,1.3808
1592,1.3808
1594,1.3808
1596,1.3808
1598,1.3808
1600,1.33259
1602,1.38981
1604,1.32729
1606,1.32729
1608,1.34626
1610,1.28144
1612,1.24687
1614,1.35386
1616,1.42248
1618,1.29654
1620,1.33951
1622,1.33951
1624,1.34515
1626,1.44404
1628,1.44404
1630,1.39836
1632,1.30627
1634,1.32596
1636,1.2128
1638,1.31398
1640,1.42142
1642,1.38397
1644,1.38397
1646,1.45594
1648,1.43398
1650,1.38386
1652,1.31486
1654,1.38083
1656,1.37588
1658,1.34417
1660,1.43559
1662,1.45006
1664,1.48625
1666,1.48625
1668,1.41114
1670,1.33596
1672,1.33596
1674,1.33596
1676,1.3698
1678,1.28987
1680,1.42512
1682,1.42512
1684,1.42512
1686,1.3671
1688,1.3299
1690,1.4545
1692,1.39538
1694,1.46866
1696,1.35705
1698,1.39072
1700,1.38204
1702,1.50038
1704,1.36361
1706,1.49452
1708,1.49452
1710,1.445
1712,1.31901
1714,1.38298
1716,1.27404
1718,1.36027
1720,1.4974
1722,1.38795
1724,1.38795
1726,1.31832
1728,1.31832
1730,1.37011
1732,1.39319
1734,1.38045
1736,1.50742
1738,1.43133
1740,1.36599
1742,1.29977
1744,1.39801
1746,1.39247
1748,1.39247
1750,1.46084
1752,1.42153
1754,1.35712
1756,1.35817
1758,1.40211
1760,1.39595
1762,1.36594
1764,1.27264
1766,1.39256
1768,1.39692
1770,1.30273
1772,1.30273
1774,1.30273
1776,1.30273
1778,1.30273
1780,1.31096
1782,1.33589
1784,1.33054
1786,1.41533
1788,1.37465
1790,1.3329
1792,1.33068
1794,1.40176
1796,1.33569
1798,1.37853
1800,1.38972
1802,1.36186
1804,1.41948
1806,1.35326
1808,1.35948
1810,1.38977
1812,1.42556
1814,1.41297
1816,1.34065
1818,1.27417
1820,1.34651
1822,1.36423
1824,1.36423
1826,1.36423
1828,1.40169
1830,1.46317
1832,1.38706
1834,1.32747
1836,1.33644
1838,1.25382
1840,1.25382
1842,1.25382
1844,1.29782
1846,1.41946
1848,1.28895
1850,1.35361
1852,1.31571
1854,1.38012
1856,1.37968
1858,1.35602
1860,1.37964
1862,1.45947
1864,1.35122
1866,1.32922
1868,1.39278
1870,1.45877
1872,1.39738
1874,1.4084
1876,1.42688
1878,1.40694
1880,1.34211
1882,1.3971
1884,1.36599
1886,1.34753
1888,1.38186
1890,1.42173
1892,1.40192
1894,1.40697
1896,1.27109
1898,1.34685
1900,1.43233
1902,1.3527
1904,1.36833
1906,1.44438
1908,1.3612
1910,1.38399
1912,1.37979
1914,1.35762
1916,1.33703
1918,1.31491
1920,1.35711
1922,1.41032
1924,1.41032
1926,1.41032
1928,1.41032
1930,1.49174
1932,1.43141
1934,1.38008
1936,1.4173
1938,1.43788
1940,1.3684
1942,1.41585
1944,1.44317
1946,1.41668
1948,1.42021
1950,1.37167
1952,1.39767
1954,1.37883
1956,1.37883
1958,1.38542
1960,1.361
1962,1.361
1964,1.40475
1966,1.32806
1968,1.2352
1970,1.33081
1972,1.35038
1974,1.44517
1976,1.40685
1978,1.38901
1980,1.32006
1982,1.38364
1984,1.40604
1986,1.36181
1988,1.37404
1990,1.32993
1992,1.43094
1994,1.45376
1996,1.40037
1998,1.47206
2000,1.46112
