ReTr(L),ImTr(L)
-0.00352229,-0.039412
-5.31788e-05,-0.0015342
0.00162173,0.00313002
0.00209783,0.000170944
0.000347967,0.000139541
0.000147748,-0.00138886
0.000147748,-0.00138886
-8.11025e-05,0.00149312
0.000731237,0.000110473
0.00496834,-0.00179533
0.00496834,-0.00179533
-0.000153028,-0.00121337
-0.000153028,-0.00121337
-0.00352842,0.00394043
-0.00290309,-0.00211494
-0.00522142,-0.000232183
0.00218421,0.00473358
0.00218421,0.00473358
0.0022467,-0.000479039
0.00127479,0.00088586
-0.00562014,-0.000415932
-0.00646617,0.00187594
0.00395345,0.00563171
-0.00287046,0.00596107
-0.00312676,0.000943839
0.00377421,0.00148384
-0.00363315,-0.0024035
0.0021445,-0.0046481
-0.00690033,-0.00194625
0.00357617,0.000360309
0.00298636,-0.00426257
-0.000843163,0.00194129
-0.000845709,-0.00184096
0.00349834,-0.00221909
-0.00210923,0.00360252
0.00055518,0.00187093
-0.00252772,-0.00179535
-0.00238648,0.00208597
0.000638452,0.00171964
0.000638452,0.00171964
0.000932817,0.00122122
0.00114048,-8.31181e-05
0.00144304,-0.00393828
-0.000872579,0.00750068
-0.0024722,0.00361167
-0.00525649,0.00320566
-0.00274214,0.00238737
-0.0021119,0.00698648
0.000451841,0.00407817
0.00732112,-0.00233775
0.00151638,-0.00099413
0.00191706,-0.0013689
-0.00053786,0.00475859
0.00265069,-0.00320232
0.00266424,0.00258913
0.00266424,0.00258913
-0.00479147,0.00144148
-0.000504912,0.00359457
-0.00252045,0.000420256
0.000185495,-0.00117578
0.0032484,0.00150615
-3.47301e-05,0.00258719
0.00646157,0.00163661
0.0061121,-0.000549903
0.00130271,-0.00248635
-0.00265216,-0.0035539
0.00779666,0.00202619
-0.000861268,0.000596845
-0.00358709,-0.000692581
0.0065527,0.00411001
0.00138122,0.00377133
-0.00165828,0.00407789
-0.00281627,0.00423742
-0.00172413,0.00189355
-0.000501868,0.0015095
0.00247604,-0.00100059
0.00117873,-0.00424031
0.00102914,0.00194263
-0.00389817,0.00132726
0.000327377,-0.00202464
-0.0038491,-0.000145265
0.000509924,0.000761292
0.000509924,0.000761292
0.000509924,0.000761292
8.41149e-05,-0.000821978
-0.00250357,-0.00223124
-0.00250357,-0.00223124
0.00570783,-0.00178425
0.00104231,-0.00556299
0.0036153,0.00272523
0.00209495,-0.00362124
-0.0053829,0.00300243
-0.0053829,0.00300243
0.00540645,0.00010986
0.00540645,0.00010986
0.00331067,6.18752e-05
0.000926002,0.00109836
0.000926002,0.00109836
0.000926002,0.00109836
0.00448393,-0.00426448
-0.00264542,-0.00163191
0.000677943,0.000163738
-0.00341884,-0.00363209
0.000940678,-0.000807481
0.000940678,-0.000807481
0.000940678,-0.000807481
-0.00057799,-0.00266644
-0.00057799,-0.00266644
-0.00057799,-0.00266644
-0.00057799,-0.00266644
-0.00057799,-0.00266644
-0.00057799,-0.00266644
-0.00101038,0.00121059
-0.00129684,-0.00264913
0.00162658,-0.00241999
0.00397007,0.00275351
0.000654098,-0.000379016
0.000654098,-0.000379016
0.000654098,-0.000379016
-0.00290983,-0.00198609
-0.00240355,-0.00063515
-0.00173329,0.000163631
