MDTU,ssplaq,stplaq
1592,8.18884,3.07432
1594,6.86372,3.85028
1596,8.78674,3.42425
1598,8.78674,3.42425
1600,9.18022,4.93039
1602,8.69518,5.47557
1604,8.48728,4.34706
1606,9.73138,4.51053
1608,10.1841,4.61684
1610,8.97924,4.51755
1612,9.01655,3.96567
1614,9.4727,5.02778
1616,9.4727,5.02778
1618,9.4727,5.02778
1620,9.4727,5.02778
1622,9.2301,3.90037
1624,8.83511,4.00965
1626,9.50212,3.26431
1628,8.12485,3.09254
1630,6.78242,5.08517
1632,7.78542,5.455
1634,6.05955,5.45953
1636,7.07008,4.29711
1638,7.27431,4.88067
1640,6.35911,4.48853
1642,7.1672,4.2184
1644,6.93377,3.67959
1646,6.93377,3.67959
1648,6.93377,3.67959
1650,8.68296,3.61466
1652,8.39803,4.12395
1654,8.39803,4.12395
1656,8.39803,4.12395
1658,9.22644,2.64951
1660,8.25566,3.29013
1662,6.42003,3.8231
1664,5.66227,4.80772
1666,5.87702,4.76632
1668,5.51335,4.07518
1670,5.51335,4.07518
1672,7.74901,4.18098
1674,7.7807,4.93143
1676,7.7807,4.93143
1678,7.7807,4.93143
1680,7.7807,4.93143
1682,7.7807,4.93143
1684,7.7807,4.93143
1686,7.7807,4.93143
1688,7.7807,4.93143
1690,7.7807,4.93143
1692,7.7807,4.93143
1694,7.7807,4.93143
1696,7.7807,4.93143
1698,7.7807,4.93143
1700,7.7807,4.93143
1702,12.798,4.68476
1704,10.1466,4.67216
1706,11.5854,4.36671
1708,11.124,4.64543
1710,9.22131,5.34812
1712,10.2877,5.07165
1714,13.6121,6.11348
1716,13.6121,6.11348
1718,9.97383,4.76255
1720,10.9614,5.6418
1722,8.83507,5.70593
1724,8.8555,6.21389
1726,10.8935,5.83545
1728,10.8935,5.83545
1730,10.8935,5.83545
1732,10.8935,5.83545
1734,10.751,5.37545
1736,8.37103,4.41724
1738,7.89306,4.60507
1740,8.86902,4.54455
1742,10.3399,3.46976
1744,9.85997,3.42287
1746,10.1331,4.89395
1748,9.01789,3.74436
1750,9.5961,3.44005
1752,9.89215,4.54438
1754,9.89215,4.54438
1756,9.89215,4.54438
1758,11.2919,4.35126
1760,11.7568,4.99432
1762,8.55145,4.77066
1764,9.4202,4.5828
1766,9.4202,4.5828
1768,9.4202,4.5828
1770,9.86205,6.63617
1772,9.02596,4.33056
1774,7.018,3.95641
1776,9.96807,3.59258
1778,10.2882,4.48866
1780,8.73297,3.80481
1782,6.89617,3.13863
1784,6.89617,3.13863
1786,6.89617,3.13863
1788,6.08228,2.90935
1790,8.86478,2.69755
1792,9.58006,3.33477
1794,10.5345,3.64636
1796,7.2464,3.2425
1798,11.0596,4.37696
1800,10.481,4.44907
1802,10.2543,5.73341
1804,10.9789,4.52951
1806,9.30879,5.61075
1808,8.29056,4.74666
1810,8.76665,5.33056
1812,10.1507,4.83665
1814,9.19649,5.60918
1816,6.94458,5.97145
1818,7.3945,5.4712
1820,9.34094,4.12019
1822,9.34094,4.12019
1824,9.1956,5.892
1826,12.9327,4.62283
1828,13.1835,5.80506
1830,8.84148,6.36792
1832,10.9465,5.0928
1834,7.65536,5.45194
1836,6.26788,4.92123
1838,9.13703,4.99115
1840,7.93349,3.72631
1842,5.88454,4.56825
1844,6.23618,4.30686
1846,9.13582,5.42011
1848,9.77769,4.44296
1850,9.77769,4.44296
1852,10.147,4.05731
1854,8.48926,5.22853
1856,8.48926,5.22853
1858,8.57608,4.87749
1860,6.55472,4.8293
1862,7.7954,4.55728
1864,7.90392,4.31485
1866,10.3163,4.3672
1868,10.703,5.58951
1870,10.0698,5.09554
1872,11.2898,5.02685
1874,9.58011,3.83977
1876,9.58011,3.83977
1878,10.4093,4.15013
1880,12.4284,4.65107
1882,11.8157,4.62304
1884,11.4277,5.04851
1886,14.1673,5.40902
1888,11.1429,5.55913
1890,9.00297,4.62112
1892,7.33672,4.40275
1894,10.1014,5.31206
1896,10.1014,5.31206
1898,10.4788,5.42298
1900,12.1971,5.53896
1902,12.1971,5.53896
1904,12.1971,5.53896
1906,8.61585,5.72721
1908,8.61585,5.72721
1910,10.5794,6.41013
1912,10.459,5.92854
1914,12.0552,5.04847
1916,12.6743,4.12061
1918,12.6743,4.12061
1920,13.8013,5.69781
1922,13.8013,5.69781
1924,13.8013,5.69781
1926,13.8013,5.69781
1928,13.8013,5.69781
1930,15.4237,6.06383
1932,15.4237,6.06383
1934,14.8688,5.67084
1936,14.8688,5.67084
1938,10.1389,5.97393
1940,10.1389,5.97393
1942,12.8368,4.2269
1944,13.1594,4.07058
1946,8.93059,2.54886
1948,11.1248,3.3312
1950,7.8412,4.40517
1952,10.723,5.30518
1954,10.723,5.30518
1956,13.4475,4.72499
1958,9.07709,5.45367
1960,9.19192,4.53556
1962,8.878,4.79196
1964,8.5808,3.99461
1966,7.15863,4.36185
1968,6.86884,4.07324
1970,8.89067,3.73475
1972,8.19289,3.54239
1974,7.48335,4.3472
1976,8.61806,5.42694
1978,9.12339,4.5222
1980,9.7907,4.80906
1982,10.6917,4.30717
1984,10.6917,4.30717
1986,7.80697,3.82483
1988,6.43784,4.47432
1990,6.43784,4.47432
1992,8.74899,4.70263
1994,8.74899,4.70263
1996,8.74899,4.70263
1998,8.32102,6.23512
2000,7.24284,5.03392
