MDTU,min_width,max_width
730,1.71842,1.15726
732,1.69499,1.13112
734,1.69499,1.13112
736,1.71975,1.16115
738,1.62278,1.07342
740,1.65309,1.13326
742,1.75964,1.15116
744,1.75964,1.15116
746,1.66861,1.16773
748,1.66861,1.16773
750,1.75625,1.06977
752,1.62653,1.08377
754,1.62653,1.08377
756,1.66957,1.11193
758,1.67448,1.00694
760,1.55897,0.96981
762,1.48705,0.946671
764,1.26574,0.84543
766,1.40339,0.857533
768,1.35796,0.80986
770,1.4187,0.83211
772,1.2886,0.818821
774,1.27995,0.725342
776,1.29293,0.759356
778,1.29293,0.759356
780,1.17347,0.709057
782,1.17555,0.722444
784,1.35416,0.768088
786,1.35416,0.768088
788,1.43662,0.842974
790,1.43662,0.842974
792,1.43662,0.842974
794,1.36817,0.832156
796,1.45992,0.916953
798,1.26928,0.816854
800,1.4248,0.844426
802,1.4248,0.844426
804,1.32176,0.896412
806,1.53754,0.903948
808,1.476,0.943478
810,1.35573,0.897059
812,1.47689,0.927442
814,1.52725,0.941568
816,1.63205,0.995408
818,1.46734,0.929483
820,1.44828,0.946787
822,1.57072,0.933737
824,1.52958,0.938749
826,1.49343,0.902419
828,1.49343,0.902419
830,1.41627,0.921061
832,1.42286,0.848239
834,1.36549,0.890986
836,1.29554,0.828023
838,1.49927,0.870213
840,1.53252,0.932848
842,1.43491,0.954534
844,1.38165,0.866631
846,1.28141,0.841633
848,1.44422,0.854911
850,1.29002,0.838639
852,1.38061,0.76072
854,1.33987,0.891274
856,1.36563,0.906976
858,1.42426,0.871975
860,1.68237,0.888564
862,1.35226,0.891081
864,1.55615,0.920667
866,1.46919,0.921501
868,1.55512,0.975601
870,1.45184,0.891551
872,1.55188,0.918186
874,1.60479,0.867951
876,1.40432,0.853976
878,1.54992,0.898721
880,1.54992,0.898721
882,1.54992,0.898721
884,1.54992,0.898721
886,1.54992,0.898721
888,1.54992,0.898721
890,1.46512,0.873222
892,1.36474,0.893359
894,1.36474,0.893359
896,1.36715,0.932639
898,1.54593,0.933219
900,1.63796,0.977004
902,1.55918,1.00836
904,1.59456,1.0177
906,1.59456,1.0177
908,1.59456,1.0177
910,1.59456,1.0177
912,1.43422,0.981204
914,1.43422,0.981204
916,1.52132,0.961111
918,1.55497,0.927249
920,1.55497,0.927249
922,1.4868,0.949327
924,1.41924,0.961128
926,1.41924,0.961128
928,1.41924,0.961128
930,1.41924,0.961128
932,1.56072,0.933269
934,1.51203,0.993422
936,1.55851,0.983596
938,1.61519,0.991312
940,1.58741,0.937891
942,1.58741,0.937891
944,1.53068,1.03728
946,1.69841,0.989882
948,1.69841,0.989882
950,1.74493,1.0262
952,1.51148,0.955711
954,1.51148,0.955711
956,1.43456,0.91669
958,1.40032,0.920283
960,1.46788,0.92119
962,1.47619,0.947241
964,1.47086,0.908527
966,1.47957,0.974395
968,1.52708,0.976934
970,1.46806,0.889359
972,1.47038,0.91622
974,1.59704,0.916254
976,1.61807,0.961364
978,1.52787,0.87252
980,1.60982,0.913834
982,1.54065,0.980795
984,1.62801,0.949632
986,1.56559,1.01618
988,1.48529,0.951275
990,1.46821,0.893927
992,1.47474,0.88232
994,1.40008,0.915193
996,1.52121,0.959728
998,1.54452,0.913796
1000,1.54452,0.913796
1002,1.50269,0.948605
1004,1.43139,0.993825
1006,1.48218,0.977084
1008,1.43987,0.886888
1010,1.39893,0.904011
1012,1.54429,0.882655
1014,1.4396,0.888991
1016,1.4396,0.888991
1018,1.46157,0.903216
1020,1.55105,0.987839
1022,1.56975,0.952336
1024,1.57052,0.930609
1026,1.4297,0.879933
1028,1.47209,0.943899
1030,1.43165,0.904292
1032,1.27758,0.829665
1034,1.27758,0.829665
1036,1.51669,0.909113
1038,1.51669,0.909113
1040,1.51669,0.909113
1042,1.51669,0.909113
1044,1.51669,0.909113
1046,1.66555,0.930841
1048,1.66555,0.930841
1050,1.37279,0.844203
1052,1.37081,0.846815
1054,1.301,0.758145
1056,1.19742,0.769047
1058,1.19742,0.769047
1060,1.06787,0.639061
1062,0.993276,0.588412
1064,1.01218,0.519215
1066,1.01218,0.519215
1068,1.09885,0.528605
1070,0.863367,0.493379
1072,1.05889,0.622177
1074,1.05889,0.622177
1076,0.95235,0.566663
1078,1.01783,0.581785
1080,1.14953,0.602534
1082,1.14953,0.602534
1084,1.14953,0.602534
1086,1.24872,0.599418
1088,1.17804,0.647105
1090,1.05433,0.681316
1092,1.08153,0.706165
1094,1.25422,0.783917
1096,1.25422,0.783917
1098,1.26751,0.872137
1100,1.38576,0.897145
1102,1.21268,0.833495
1104,1.21268,0.833495
1106,1.21268,0.833495
1108,1.21268,0.833495
1110,1.39273,0.849693
1112,1.39273,0.849693
1114,1.39273,0.849693
1116,1.39273,0.849693
1118,1.45459,0.878613
1120,1.27206,0.858714
1122,1.49203,0.892891
1124,1.44828,0.882215
1126,1.54211,0.884995
1128,1.54211,0.884995
1130,1.54211,0.884995
1132,1.66036,0.986616
1134,1.59597,0.965809
1136,1.51788,0.962958
1138,1.53277,0.948218
1140,1.46026,0.916668
1142,1.37359,0.876821
1144,1.47054,0.85096
1146,1.29099,0.831938
1148,1.5152,0.865503
1150,1.35467,0.885749
1152,1.42115,0.855679
1154,1.46232,0.844776
1156,1.31709,0.812392
1158,1.35789,0.801798
1160,1.35789,0.801798
1162,1.35789,0.801798
1164,1.35638,0.735639
1166,1.30291,0.736613
1168,1.25003,0.720848
1170,1.26187,0.721264
1172,1.37436,0.830635
1174,1.49901,0.839314
1176,1.43207,0.813482
1178,1.29248,0.802579
1180,1.35057,0.844504
1182,1.28775,0.795801
1184,1.28775,0.795801
1186,1.39814,0.815845
1188,1.29019,0.716579
1190,1.3315,0.790549
1192,1.47979,0.815054
1194,1.33578,0.766983
1196,1.27709,0.84719
1198,1.4087,0.834268
1200,1.33812,0.826885
1202,1.68665,0.820387
1204,1.33684,0.824052
1206,1.33684,0.824052
1208,1.25239,0.793464
1210,1.47117,0.919193
1212,1.30666,0.823247
1214,1.41304,0.842401
1216,1.41304,0.842401
1218,1.4364,0.904502
1220,1.55594,0.929998
1222,1.47476,0.951947
1224,1.34376,0.860036
1226,1.33936,0.821332
1228,1.5828,0.904893
1230,1.45319,0.920928
1232,1.3824,0.851691
1234,1.27419,0.831813
1236,1.45055,0.871042
1238,1.3321,0.860823
1240,1.47551,0.967671
1242,1.54096,1.01167
1244,1.6436,1.03888
1246,1.6436,1.03888
1248,1.6436,1.03888
1250,1.60888,0.953458
1252,1.58779,0.975349
1254,1.54025,1.02718
1256,1.6675,1.02632
1258,1.66701,1.10201
1260,1.76994,1.10456
1262,1.76994,1.10456
1264,1.74166,1.12247
1266,1.71561,1.10594
1268,1.73665,1.12377
1270,1.74382,1.13158
1272,1.83802,1.10851
1274,1.49134,1.02734
1276,1.54759,1.07905
1278,1.74988,1.08262
1280,1.6701,1.0701
1282,1.54526,1.04117
1284,1.61894,0.958622
1286,1.58639,1.08558
1288,1.56873,1.04853
1290,1.65394,1.04364
1292,1.60034,1.07359
1294,1.60034,1.07359
1296,1.60034,1.07359
1298,1.65789,1.09717
1300,1.65789,1.09717
1302,1.62687,1.07732
1304,1.68269,1.06789
1306,1.68269,1.06789
1308,1.75701,1.11612
1310,1.64073,1.08405
1312,1.64073,1.08405
1314,1.64073,1.08405
1316,1.64073,1.08405
