ReTr(Lx),ImTr(Lx)
0.00057047,-0.00177093
0.00292029,-0.0034811
0.00292029,-0.0034811
-0.00142856,-0.00315653
-0.00113663,-0.00311731
-0.00197613,-0.00113246
-0.00197613,-0.00113246
-0.00395582,0.00068916
0.00589825,0.00545425
-0.000127901,0.00470022
-0.000127901,0.00470022
0.00460346,-0.00138762
-0.00078488,-0.00370861
-0.00184596,-0.00319706
-0.00184596,-0.00319706
-0.00184596,-0.00319706
-0.00458652,-0.0015176
0.000647765,-0.00348975
-0.00263511,-0.00080098
0.00152811,-0.0033528
-0.00106795,0.00525465
-0.00106795,0.00525465
-0.00264691,0.00157602
0.000449857,-0.00082119
-0.00411164,0.00222487
-0.00411164,0.00222487
-0.00411164,0.00222487
-0.00411164,0.00222487
-0.0019432,0.00489671
-0.0019432,0.00489671
-0.0019432,0.00489671
-0.0019432,0.00489671
0.00956745,0.00261945
-0.00022501,-0.00195764
0.000777085,0.00344901
0.00124913,-0.00201968
0.00232826,0.00103429
0.00232826,0.00103429
0.00232826,0.00103429
0.0007606,0.00150231
-0.00340266,-0.00236184
0.000811695,-0.00449165
-0.0053866,9.66515e-07
-0.00285858,0.00451539
0.00424238,-0.00149076
-0.00170973,0.00307325
-0.00280819,-0.000998675
0.000872275,0.000458494
0.00254435,-0.00254014
-0.000885835,0.00709385
-0.00380739,-0.00351985
-0.00311577,0.00765815
-0.00461562,0.00649225
-0.00461562,0.00649225
-0.00461562,0.00649225
-0.00265937,0.0133211
-0.00186368,0.00443315
0.00497367,-0.00149277
0.00098559,-0.00160863
-5.3402e-05,-0.00474727
-0.00449425,-0.00571695
0.000912225,5.8313e-05
-0.00407665,-4.10976e-05
0.00133724,0.00078621
-0.00804575,0.00192622
-0.00804575,0.00192622
0.0050176,-0.00106976
-0.00145398,0.00872285
0.00115833,-0.000605495
0.00403869,-0.0068845
-0.00065342,0.000717745
-0.0013304,0.0113626
-0.00104068,0.000586165
-0.0069409,-0.000147747
-0.00114731,0.00355894
-0.00497407,-0.0015191
-0.00497407,-0.0015191
-0.00578095,-0.0094183
0.000767945,0.00305547
-0.00147656,-0.00261628
-0.0021416,0.00095739
-0.0021416,0.00095739
0.000117182,-0.00042397
-0.00234855,-0.00203067
-0.000914945,-0.00176408
0.0021116,-0.00117416
0.00163674,-0.00116382
0.00150294,0.00262989
-0.00050051,-0.00115098
-0.00222357,-0.00053693
-0.00404165,1.92094e-05
0.00164433,-0.0154126
0.00991195,0.00109014
-1.29158e-05,0.00085963
0.00356035,-0.000343625
0.00858935,-0.000436407
0.00858935,-0.000436407
0.00858935,-0.000436407
-0.00087033,0.00316084
-0.00076938,0.0043474
-0.00370236,0.0053063
0.00070684,-0.000162139
0.00128272,-0.00070538
0.0050252,-0.00990125
0.0050252,-0.00990125
-0.00137024,0.00174849
-0.00398558,9.3142e-05
-0.00419297,-0.00206086
0.001005,-0.00314784
0.00327814,0.0060703
0.00210336,0.0027377
0.000645285,0.000726685
0.00235075,-0.00417907
-0.00101922,-0.00329526
-0.00325789,-0.0033036
0.00280353,-0.0101326
-0.000194715,5.178e-05
0.00258795,-0.000676635
-0.00309116,-0.00391604
-0.000972465,0.00229676
-0.000972465,0.00229676
-0.000972465,0.00229676
-0.00080033,0.000353113
-0.00080033,0.000353113
0.00385181,-0.00180875
0.00344532,0.00525035
0.00344532,0.00525035
-0.00123977,-0.00417761
0.00263291,0.0072756
0.00263291,0.0072756
0.00263291,0.0072756
0.00263291,0.0072756
0.00263291,0.0072756
0.00263291,0.0072756
-0.00227075,-0.00263132
-0.00100022,0.00254375
-0.00100022,0.00254375
-0.00221311,0.0026132
0.00135695,0.0011987
0.0050268,0.00122871
0.00236352,-0.000302133
-0.00317245,0.00094696
-0.0096689,0.00768045
-0.00869875,0.0026138
-0.00102066,8.0497e-05
-0.00200224,0.000726925
0.00356024,0.000760425
0.000626685,0.00300077
-0.000735345,-0.00271338
-0.00120053,0.00988895
-0.00120053,0.00988895
0.00384178,0.00180457
0.00197471,-0.00467134
0.00247873,-0.00364064
0.00247873,-0.00364064
0.000305712,0.00128323
0.00133016,0.00392065
0.00140945,-0.00318205
-0.00798655,-0.00129873
-0.00798655,-0.00129873
-0.00798655,-0.00129873
-0.00513795,-0.001508
0.00252348,0.00593245
-0.00677575,0.00447114
-0.005392,0.0066698
-0.0063093,0.00290239
0.00820245,-0.00087203
-0.00111357,0.0076898
0.00221207,-0.00381542
-0.000805975,-0.00447877
0.00352169,0.00248489
-0.00313504,4.6534e-05
0.00012114,0.0021358
0.000138463,-0.00353979
-0.000676195,-0.00082606
-0.000172355,0.000493245
0.00278113,0.0054836
-0.0017969,0.00073787
-0.0017969,0.00073787
0.00104235,-0.00203899
0.00129113,5.02995e-05
-0.00105376,-0.00115377
-0.00962145,0.000860985
0.000517105,-0.000559595
0.000517105,-0.000559595
-0.000300636,-0.00204786
