MDTU,|det-1|^2,1-Re(det),Im(det)
1008,0.999979,0.99999,-1.00795e-05
1010,0.999985,0.999992,-1.6319e-05
1012,1,1,2.60031e-06
1014,1.00002,1.00001,6.85927e-06
1016,1.00002,1.00001,6.85927e-06
1018,1.00001,1,-4.8688e-06
1020,1,1,-3.94391e-06
1022,0.999999,0.999999,4.01396e-06
1024,0.999994,0.999997,-1.53501e-05
1026,0.999969,0.999985,-6.33007e-06
1028,1.00001,1,1.08704e-05
1030,1.00003,1.00002,1.50713e-05
1032,0.999892,0.999946,-5.11592e-05
1034,0.999892,0.999946,-5.11592e-05
1036,0.999996,0.999998,4.3026e-06
1038,0.999996,0.999998,4.3026e-06
1040,0.999996,0.999998,4.3026e-06
1042,0.999996,0.999998,4.3026e-06
1044,0.999996,0.999998,4.3026e-06
1046,0.999979,0.999989,5.23854e-06
1048,0.999979,0.999989,5.23854e-06
1050,0.999995,0.999997,-4.63581e-06
1052,1,1,5.23056e-06
1054,1,1,-4.40263e-06
1056,0.999998,0.999999,9.3463e-07
1058,0.999998,0.999999,9.3463e-07
1060,0.999979,0.999989,-6.08708e-06
1062,0.999974,0.999987,1.15426e-05
1064,1.00001,1.00001,-6.96033e-06
1066,1.00001,1.00001,-6.96033e-06
1068,1.00002,1.00001,-1.98759e-06
1070,1,1,4.08951e-06
1072,1.00003,1.00001,1.10558e-05
1074,1.00003,1.00001,1.10558e-05
1076,1.00004,1.00002,8.88759e-05
1078,1.00006,1.00003,-2.37131e-05
1080,1.00001,1,8.84758e-06
1082,1.00001,1,8.84758e-06
1084,1.00001,1,8.84758e-06
1086,1,1,9.39764e-06
1088,0.999993,0.999996,-7.76445e-06
1090,0.999903,0.999951,-1.87604e-05
1092,1.00002,1.00001,1.73012e-05
1094,1.00003,1.00001,1.36476e-05
1096,1.00003,1.00001,1.36476e-05
1098,0.999996,0.999998,-7.79034e-06
1100,0.999987,0.999993,-5.28488e-06
1102,1.00001,1.00001,-8.26816e-06
1104,1.00001,1.00001,-8.26816e-06
1106,1.00001,1.00001,-8.26816e-06
1108,1.00001,1.00001,-8.26816e-06
1110,0.999997,0.999999,-4.62278e-06
1112,0.999997,0.999999,-4.62278e-06
1114,0.999997,0.999999,-4.62278e-06
1116,0.999997,0.999999,-4.62278e-06
1118,0.99998,0.99999,3.54471e-06
1120,0.999942,0.999971,-2.83164e-05
1122,1.00013,1.00006,4.97765e-05
1124,0.999998,0.999999,1.26831e-06
1126,1,1,7.18583e-06
1128,1,1,7.18583e-06
1130,1,1,7.18583e-06
1132,0.999997,0.999999,-5.2129e-06
1134,1.00002,1.00001,4.85964e-06
1136,0.999986,0.999993,1.14655e-05
1138,0.999987,0.999994,3.24686e-06
1140,1.00002,1.00001,2.80394e-05
1142,1.00008,1.00004,-2.56439e-06
1144,1.00003,1.00002,1.17287e-06
1146,0.999994,0.999997,1.68435e-06
1148,0.999995,0.999997,-3.93769e-06
1150,1.00001,1,-1.03298e-05
1152,0.999996,0.999998,6.05574e-06
1154,0.999953,0.999977,1.90327e-05
1156,0.999828,0.999914,-2.51591e-05
1158,1,1,-1.38877e-05
1160,1,1,-1.38877e-05
1162,1,1,-1.38877e-05
1164,1.00003,1.00002,-5.10757e-06
1166,0.999975,0.999987,-9.39268e-06
1168,0.999988,0.999994,-5.68245e-05
1170,1.00001,1,-5.4241e-06
1172,1.00001,1.00001,6.12259e-06
1174,1.00002,1.00001,-9.09395e-06
1176,0.999989,0.999995,3.09495e-05
1178,1.00003,1.00002,-1.10862e-05
1180,1.00007,1.00003,-5.53099e-05
1182,1,1,-1.26522e-05
1184,1,1,-1.26522e-05
1186,1,1,-7.03052e-06
1188,0.999968,0.999984,1.28321e-05
1190,0.999988,0.999994,1.01393e-05
1192,0.999947,0.999974,1.04e-05
1194,0.999998,0.999999,6.302e-06
1196,1,1,4.5019e-06
1198,0.999996,0.999998,1.72711e-05
1200,0.999984,0.999992,-7.34463e-06
1202,0.999987,0.999994,9.2503e-06
1204,1.00002,1.00001,1.13314e-05
1206,1.00002,1.00001,1.13314e-05
1208,1.00003,1.00001,-1.7863e-05
1210,0.999998,0.999999,9.88044e-06
1212,0.999987,0.999993,4.77728e-06
1214,0.999984,0.999992,-1.9382e-06
1216,0.999984,0.999992,-1.9382e-06
1218,0.999985,0.999992,-6.41939e-08
1220,1,1,8.11967e-07
1222,0.99998,0.99999,8.1195e-07
1224,0.999907,0.999953,-2.97941e-05
1226,1.00002,1.00001,-1.06061e-05
1228,0.999963,0.999981,2.98683e-06
1230,0.999983,0.999991,3.96282e-06
1232,0.99997,0.999985,-1.38726e-05
1234,0.999998,0.999999,7.12969e-05
1236,1.00002,1.00001,-2.91253e-05
1238,1.00001,1.00001,2.68522e-05
1240,1.00007,1.00003,-9.65985e-06
1242,1.00001,1,9.22192e-06
1244,1.00006,1.00003,3.92393e-06
1246,1.00006,1.00003,3.92393e-06
1248,1.00006,1.00003,3.92393e-06
1250,0.999999,1,8.47792e-06
1252,0.999979,0.99999,1.78625e-05
1254,1.00001,1.00001,-7.60034e-06
1256,0.999979,0.999989,1.13805e-05
1258,0.999996,0.999998,-1.48799e-06
1260,1.00001,1.00001,1.4108e-06
1262,1.00001,1.00001,1.4108e-06
1264,1,1,1.35765e-06
1266,0.999987,0.999994,-3.99812e-06
1268,1.00001,1.00001,-3.09271e-06
1270,1.00001,1.00001,-8.71995e-06
1272,0.999985,0.999993,-5.14909e-06
1274,0.999973,0.999987,-2.5317e-05
1276,1,1,2.90538e-06
1278,0.999999,1,-2.77126e-06
1280,1.00001,1,4.61158e-06
1282,0.999977,0.999989,-4.59375e-06
1284,1.00003,1.00002,-8.78345e-06
1286,0.999994,0.999997,1.53635e-05
1288,1.00003,1.00002,1.91118e-05
1290,0.999967,0.999984,-1.54906e-05
1292,1,1,-5.37251e-06
1294,1,1,-5.37251e-06
1296,1,1,-5.37251e-06
1298,0.999999,0.999999,2.00489e-06
1300,0.999999,0.999999,2.00489e-06
1302,0.999992,0.999996,-1.35414e-05
1304,0.999988,0.999994,3.06353e-06
1306,0.999988,0.999994,3.06353e-06
1308,1.00001,1,-3.01863e-06
1310,1.00004,1.00002,-8.41592e-06
1312,1.00004,1.00002,-8.41592e-06
1314,1.00004,1.00002,-8.41592e-06
1316,1.00004,1.00002,-8.41592e-06
1318,1.00004,1.00002,-8.41592e-06
1320,1.00004,1.00002,-8.41592e-06
1322,0.999986,0.999993,-6.00825e-06
1324,0.999988,0.999994,1.98523e-05
1326,0.999988,0.999994,1.98523e-05
1328,1.00001,1.00001,3.87327e-05
1330,1,1,-7.94565e-06
1332,0.999984,0.999992,-6.80368e-07
1334,0.999987,0.999994,-1.48523e-05
1336,0.999942,0.999971,-2.31305e-06
1338,1.00003,1.00001,-2.21251e-06
1340,1.00002,1.00001,2.54075e-06
1342,1.00001,1,3.49851e-05
1344,0.99999,0.999995,-8.76941e-06
1346,0.999953,0.999976,2.58937e-05
1348,1.00001,1.00001,-9.95417e-06
1350,1.00003,1.00002,4.40856e-06
1352,0.999975,0.999988,1.37565e-06
1354,0.999975,0.999988,1.37565e-06
1356,0.999959,0.99998,2.15661e-06
1358,0.999989,0.999994,-5.25828e-06
1360,0.999977,0.999989,-1.92063e-05
1362,0.999977,0.999989,-1.92063e-05
1364,0.999958,0.999979,3.68905e-07
1366,0.999996,0.999998,-2.41729e-07
1368,0.999985,0.999993,-6.00095e-07
1370,1.00001,1,4.4344e-06
1372,1.00001,1,4.4344e-06
1374,1.00001,1,4.4344e-06
1376,1.00001,1.00001,-1.30756e-06
1378,1,1,6.91138e-07
1380,0.999997,0.999999,1.11854e-05
1382,1.00001,1,2.15788e-06
1384,1,1,1.20886e-05
1386,1.00011,1.00006,8.9359e-06
1388,0.999995,0.999998,1.48177e-05
1390,0.99999,0.999995,9.01374e-06
1392,0.999991,0.999996,1.31689e-06
1394,0.999977,0.999989,2.21665e-05
1396,0.999955,0.999978,-1.30623e-06
1398,0.999988,0.999994,9.7507e-06
1400,1.00001,1.00001,1.06235e-05
1402,0.999977,0.999988,-1.40358e-06
1404,1.00001,1,-3.43531e-06
1406,0.999997,0.999998,-1.01706e-05
1408,0.999986,0.999993,-2.98208e-06
1410,0.999986,0.999993,-2.98208e-06
1412,1.00004,1.00002,-3.28448e-05
1414,0.999984,0.999992,-1.95096e-05
1416,0.999999,0.999999,-1.23042e-05
1418,1.00002,1.00001,-5.42452e-06
1420,1,1,5.6468e-06
1422,1,1,5.6468e-06
1424,0.999987,0.999994,-6.63689e-06
1426,0.999992,0.999996,2.64682e-05
1428,0.999917,0.999959,7.7076e-06
1430,0.999917,0.999959,7.7076e-06
1432,1.00005,1.00003,-1.62969e-05
1434,0.999936,0.999968,-1.28224e-06
1436,0.999965,0.999983,-1.57021e-05
1438,0.999965,0.999983,-1.57021e-05
1440,1.00007,1.00003,-2.53306e-05
1442,0.999993,0.999997,-2.5936e-06
1444,1,1,-7.962e-06
1446,0.999996,0.999998,-8.43971e-06
1448,0.999995,0.999997,7.94502e-07
1450,1.00004,1.00002,3.04513e-06
1452,1.00001,1,6.79949e-06
1454,1.00003,1.00002,1.26772e-05
1456,0.999965,0.999982,4.60444e-05
1458,0.999965,0.999982,4.60444e-05
1460,1.00009,1.00004,-1.86574e-05
1462,1.00005,1.00003,3.78055e-07
1464,1.00005,1.00003,3.78055e-07
1466,0.999983,0.999992,3.22842e-06
1468,0.999958,0.999979,-5.87082e-08
1470,0.999991,0.999996,7.59906e-06
1472,0.999973,0.999986,-2.49829e-06
1474,1.00001,1.00001,-1.93042e-05
1476,1.00001,1.00001,-1.93042e-05
1478,0.999988,0.999994,5.38172e-06
1480,0.999988,0.999994,5.38172e-06
1482,0.999988,0.999994,5.38172e-06
1484,0.999982,0.999991,9.55271e-06
1486,0.999973,0.999987,-6.48822e-06
1488,0.999973,0.999987,-6.48822e-06
1490,0.999999,1,4.5702e-05
1492,0.999989,0.999994,-3.56933e-05
1494,1,1,-4.53532e-07
1496,1.00001,1,-4.83264e-07
1498,1.00001,1,-4.83264e-07
1500,0.999994,0.999997,1.6158e-06
1502,1.00001,1.00001,3.01354e-06
1504,1.00002,1.00001,-8.31829e-06
1506,1,1,3.59995e-06
1508,1.00001,1,-3.72647e-06
1510,0.999959,0.99998,-4.15593e-05
1512,1.00002,1.00001,5.85986e-06
1514,1.00003,1.00001,-6.72578e-07
1516,1,1,-6.67551e-07
1518,1,1,-2.64465e-06
1520,0.999993,0.999997,3.09119e-06
1522,0.999993,0.999997,6.69389e-06
1524,0.999993,0.999997,6.69389e-06
1526,0.999993,0.999997,6.69389e-06
1528,1,1,2.22233e-06
1530,1.00002,1.00001,-2.52515e-05
1532,1,1,-1.43555e-06
1534,1.00001,1,7.81341e-07
1536,1.00007,1.00003,2.01445e-06
1538,1.00003,1.00001,3.44139e-05
1540,1.00002,1.00001,5.09043e-06
1542,1,1,4.12698e-07
1544,1.00001,1.00001,4.96311e-07
1546,0.999991,0.999996,-3.76538e-07
1548,1.00002,1.00001,7.1739e-06
1550,1.00001,1,-1.10682e-05
1552,1.00007,1.00003,-2.85329e-06
1554,1.00004,1.00002,-2.60172e-06
1556,1.00001,1.00001,-4.5581e-06
1558,0.999976,0.999988,7.39787e-06
1560,0.999995,0.999997,-5.97659e-05
1562,0.999998,0.999999,7.58352e-06
1564,1,1,8.35882e-07
1566,1,1,-2.23123e-06
1568,0.999999,0.999999,6.90692e-06
1570,0.999987,0.999993,2.25046e-06
1572,1.00001,1.00001,-3.72547e-06
1574,1,1,-1.37941e-07
1576,1,1,-7.79178e-07
1578,1,1,-7.79178e-07
1580,0.999996,0.999998,1.08559e-06
1582,0.999996,0.999998,1.08559e-06
1584,0.999996,0.999998,1.08559e-06
1586,1.00001,1,8.41275e-06
1588,1.00003,1.00001,3.49798e-06
1590,0.999999,1,-1.20784e-06
1592,0.999984,0.999992,1.4031e-05
1594,0.99999,0.999995,4.22717e-07
1596,1.00002,1.00001,1.51698e-06
1598,1.00002,1.00001,1.51698e-06
1600,1.00002,1.00001,-2.85982e-05
1602,0.999987,0.999994,4.96425e-06
1604,1.00007,1.00004,-2.55327e-05
1606,0.999989,0.999995,1.31702e-05
1608,1.00003,1.00002,7.45419e-06
1610,0.999986,0.999993,1.43333e-06
1612,0.999991,0.999996,5.09729e-06
1614,0.999982,0.999991,-3.28098e-05
1616,0.999982,0.999991,-3.28098e-05
1618,0.999982,0.999991,-3.28098e-05
1620,0.999982,0.999991,-3.28098e-05
1622,1.00001,1,-8.68506e-06
1624,1.00003,1.00002,-1.36583e-05
1626,0.999992,0.999996,-3.43297e-06
1628,1.00001,1,-1.57896e-05
1630,0.999998,0.999999,9.54776e-06
1632,1.00003,1.00002,4.50143e-06
1634,0.99999,0.999995,-6.66417e-07
1636,1.00001,1,1.27862e-06
1638,0.999987,0.999994,1.68054e-05
