MDTU,|Tr(L)|,ReTr(L),ImTr(L)
726,0.148427,0.029826,0.145399
728,0.187656,0.0529845,-0.18002
730,0.232166,-0.12525,-0.195483
732,0.188445,0.09975,-0.15988
734,0.188445,0.09975,-0.15988
736,0.148838,0.13875,0.0538625
738,0.369805,0.206113,0.30704
740,0.537905,-0.284932,0.45624
742,0.11131,-0.0981545,-0.052494
744,0.11131,-0.0981545,-0.052494
746,0.259731,-0.215412,0.145115
748,0.259731,-0.215412,0.145115
750,0.373519,0.102866,0.359075
752,0.257515,0.204451,-0.156569
754,0.257515,0.204451,-0.156569
756,0.278759,-0.117246,0.252904
758,0.223033,0.191791,0.113843
760,0.497104,0.101099,-0.486715
762,0.123959,-0.057821,0.109647
764,0.183664,-0.128502,0.131223
766,0.148832,0.146583,0.0257752
768,0.314819,-0.110751,0.294695
770,0.0668104,0.0532645,-0.0403302
772,0.0540364,-0.0170922,-0.051262
774,0.131347,0.0856995,-0.0995375
776,0.325987,-0.256983,-0.200568
778,0.325987,-0.256983,-0.200568
780,0.293259,0.128637,-0.263539
782,0.158633,-0.158001,-0.0141457
784,0.176157,0.170113,0.0457487
786,0.176157,0.170113,0.0457487
788,0.111179,-0.080194,0.077005
790,0.111179,-0.080194,0.077005
792,0.111179,-0.080194,0.077005
794,0.0619992,-0.0619585,-0.00224533
796,0.237423,0.235266,-0.0319333
798,0.319902,0.110916,0.300058
800,0.295134,0.2857,-0.074023
802,0.295134,0.2857,-0.074023
804,0.0770457,-0.0097796,-0.0764225
806,0.0844515,0.0649245,0.054008
808,0.160949,-0.0289579,-0.158323
810,0.322043,-0.060118,-0.316382
812,0.14986,0.117677,-0.0927915
814,0.329973,0.261526,-0.201211
816,0.361916,0.236867,0.273637
818,0.219125,0.178349,0.127307
820,0.21406,-0.176762,-0.120733
822,0.261829,0.175471,0.19433
824,0.120545,-0.0333865,0.11583
826,0.214124,0.023235,0.21286
828,0.214124,0.023235,0.21286
830,0.321626,0.307576,0.0940205
832,0.265948,0.176056,0.19933
834,0.0473397,0.0247942,0.0403274
836,0.0502397,0.050171,-0.00262559
838,0.571077,-0.0852365,0.56468
840,0.222632,-0.219999,0.0341408
842,0.319318,-0.260183,0.185118
844,0.0587124,0.0508345,0.0293768
846,0.122851,0.120783,-0.0224469
848,0.164306,-0.155389,0.0533935
850,0.36966,-0.336468,0.153094
852,0.217551,0.094209,-0.196095
854,0.0920608,0.088489,-0.0253945
856,0.215048,0.194769,0.091163
858,0.282769,0.00786205,-0.28266
860,0.294421,0.267659,-0.122648
862,0.229851,-0.0929725,0.210208
864,0.160757,-0.115796,0.111508
866,0.0494481,-0.0267122,-0.0416122
868,0.109602,0.07668,-0.078312
870,0.335966,-0.146258,0.302459
872,0.304177,0.228567,-0.200702
874,0.297411,-0.103239,0.278917
876,0.300432,0.299739,0.0203912
878,0.156798,-0.139987,0.0706335
880,0.156798,-0.139987,0.0706335
882,0.156798,-0.139987,0.0706335
884,0.156798,-0.139987,0.0706335
886,0.156798,-0.139987,0.0706335
888,0.156798,-0.139987,0.0706335
890,0.43836,-0.33161,-0.286695
892,0.2886,0.106894,-0.268074
894,0.2886,0.106894,-0.268074
896,0.671874,-0.00725925,-0.671835
898,0.335402,-0.333828,0.0324487
900,0.0387448,0.0104805,-0.0373004
902,0.251936,0.134969,-0.212732
904,0.281645,-0.276651,-0.052805
906,0.281645,-0.276651,-0.052805
908,0.281645,-0.276651,-0.052805
910,0.281645,-0.276651,-0.052805
912,0.160387,0.0448867,0.153977
914,0.160387,0.0448867,0.153977
916,0.234712,0.103184,0.210814
918,0.0916732,0.064468,0.0651755
920,0.0916732,0.064468,0.0651755
922,0.143467,0.143456,0.00178956
924,0.42082,-0.409303,0.097776
926,0.42082,-0.409303,0.097776
928,0.42082,-0.409303,0.097776
930,0.42082,-0.409303,0.097776
932,0.487727,-0.484524,0.055804
934,0.0870697,-0.0753045,-0.0437077
936,0.233482,0.155864,0.17384
938,0.489028,0.405353,-0.273565
940,0.20908,0.207215,0.0278604
942,0.20908,0.207215,0.0278604
944,0.289889,0.202489,0.207446
946,0.19109,-0.171687,0.0838965
948,0.19109,-0.171687,0.0838965
950,0.278489,-0.212851,-0.179585
952,0.294252,0.294243,0.00223837
954,0.294252,0.294243,0.00223837
956,0.285946,-0.191539,0.212316
958,0.0226636,-0.0207564,0.0090999
960,0.115797,-0.111294,0.0319776
962,0.288397,0.159129,0.240523
964,0.227136,0.0570495,0.219855
966,0.241366,0.209439,-0.11997
968,0.291239,-0.275792,0.093588
970,0.376859,0.155922,0.343091
