ReTr(L),ImTr(L)
-0.164107,-0.155305
-0.164107,-0.155305
-0.124775,0.13907
-0.0399291,0.338415
0.250636,-0.160671
-0.150142,0.028713
-0.150142,0.028713
-0.150142,0.028713
0.0814685,-0.0177115
-0.165809,-0.269336
-0.069388,-0.116712
0.137787,0.0108484
-0.0360169,-0.0936775
0.0219637,0.391955
-0.0627155,-0.181748
0.112733,-0.20561
0.169354,-0.106423
0.050364,-0.114956
0.115765,0.0691555
-0.303557,0.160608
-0.205325,-0.155778
0.104037,-0.193408
0.201789,0.084798
-0.329071,0.070923
0.0321803,-0.18962
0.0321803,-0.18962
-0.287726,0.193924
-0.165518,0.0423461
0.0355304,-0.0225808
0.0201731,-0.288699
0.0424918,-0.304961
0.0424918,-0.304961
-0.177429,0.00389725
0.255635,0.130651
-0.342655,0.199813
-0.342655,0.199813
0.245782,0.093168
0.00194737,0.081179
0.0335445,-0.125334
0.0335445,-0.125334
-0.123549,0.117808
-0.0497807,0.298078
-0.0301526,-0.0491936
-0.0410466,0.0409349
0.0162993,0.063987
-0.196113,0.0335442
-0.112917,-0.368198
0.0190893,0.158928
-0.325719,-0.164225
-0.325719,-0.164225
-0.323862,-0.0320471
-0.23399,0.0249381
-0.23399,0.0249381
-0.263163,-0.179414
-0.07483,-0.393521
-0.345865,0.106117
-0.189288,-0.204807
-0.35266,0.0696685
-0.35266,0.0696685
0.067363,0.00765455
0.067363,0.00765455
0.067363,0.00765455
0.106421,0.116477
0.231533,0.2734
0.231533,0.2734
-0.0176681,-0.18656
0.0055098,0.201007
-0.101176,-0.063307
0.020716,-0.057082
0.020716,-0.057082
-0.322943,0.300507
-0.000173314,-0.106036
-0.0677,-0.34817
0.180525,0.189248
0.00778205,0.088495
0.0643895,-0.397263
-0.0863085,-0.0717155
-0.0225782,0.177329
0.210656,-0.177612
-0.0474943,-0.0245611
-0.242982,-0.0258903
-0.148238,0.159127
-0.148238,0.159127
-0.148238,0.159127
-0.246247,0.197322
0.054204,0.0421815
0.206543,0.31661
0.105741,-0.108017
-0.00149621,-0.238606
0.170731,-0.0383868
-0.0685555,0.0373501
-0.0560745,-0.087666
-0.0056927,0.0287179
-0.0329715,-0.116552
0.00644545,-0.137046
0.375387,0.352186
-0.0358011,0.267802
-0.070874,0.0827565
0.0134372,0.100364
-0.121008,0.116331
-0.0749955,0.117224
-0.147064,-0.081197
0.203499,0.151515
0.221934,0.238738
-0.163,0.186061
0.127699,0.00778045
0.0752085,0.213936
-0.0944755,-0.0775425
-0.158224,0.0554425
-0.158224,0.0554425
0.090434,-0.05871
0.090434,-0.05871
0.090434,-0.05871
-0.163526,-0.166455
-0.334782,0.209445
-0.117744,0.213919
-0.111024,-0.0460161
0.0348632,-0.041743
-0.0295692,-0.0193229
-0.0295692,-0.0193229
-0.089024,0.215141
0.060609,-0.467579
-0.215324,-0.157927
0.526325,0.166558
0.267981,0.14079
-0.0589105,0.136027
-0.0185798,-0.21921
-0.146725,0.00105949
-0.146725,0.00105949
-0.146725,0.00105949
-0.146725,0.00105949
0.0189804,0.106617
0.0350558,-0.0764275
0.0650215,0.178419
0.212166,-0.230641
0.16744,0.359513
0.138346,0.216761
-0.163482,-0.0198092
0.079493,0.0325355
-0.118171,-0.20004
0.130567,0.136055
0.0737735,0.249093
-0.199637,0.328367
-0.199637,0.328367
-0.199637,0.328367
-0.145638,0.144156
0.0598265,0.163501
0.0598265,0.163501
0.0598265,0.163501
0.160277,0.0201888
0.253028,-0.096451
-0.196026,-0.17376
-0.245203,-0.129517
0.08473,0.257846
0.201648,-0.347499
0.201648,-0.347499
-0.096181,0.139693
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
0.123024,-0.256937
-0.0354042,-0.446481
0.0166546,0.368455
0.226585,-0.0504845
-0.131929,0.269035
0.212382,0.105244
-0.219709,-0.0266611
0.248246,-0.258348
0.248246,-0.258348
-0.091172,-0.105982
0.076736,-0.080452
0.0125386,-0.00464019
0.00080065,-0.0597555
0.0641795,-0.255032
0.0641795,-0.255032
0.0641795,-0.255032
0.0641795,-0.255032
-0.0754425,-0.292438
-0.367768,0.116919
0.11058,0.235382
0.0699395,0.102444
0.0198009,0.110367
-0.171671,0.082758
-0.404587,-0.13512
-0.0210658,-0.395056
0.318113,0.12031
0.208232,0.0450243
0.208232,0.0450243
0.208232,0.0450243
0.0093252,-0.233869
-0.141775,0.0696425
0.0956945,0.0315162
-0.0947165,0.273998
-0.0947165,0.273998
-0.0947165,0.273998
0.147127,0.0264038
-0.0293923,0.401528
-0.0747885,-0.271948
0.169254,0.16783
0.151611,-0.123339
0.159632,0.074132
-0.0940065,-0.44102
-0.0940065,-0.44102
-0.0940065,-0.44102
0.00948705,0.054863
0.282816,-0.080021
-0.000922365,0.0739135
-0.295222,0.0131426
-0.075594,0.0986415
0.239302,0.3579
-0.341127,0.090977
-0.227206,-0.0174548
0.2387,0.156111
-0.102369,0.101999
0.0163882,-0.166764
-0.290456,0.292834
-0.244905,0.088165
-0.143888,0.244466
-0.39597,-0.261714
-0.278869,-0.071412
-0.0869555,-0.0213533
-0.0869555,-0.0213533
0.225875,0.399963
-0.13049,0.185482
-0.388303,0.018432
-0.290883,-0.193912
0.096919,-0.0950285
-0.0944985,-0.317975
0.49283,-0.0882005
0.054605,-0.0121107
-0.0882155,-0.201804
-0.366259,-0.092948
-0.215122,0.14734
-0.124983,-0.243688
-0.017116,0.217172
-0.017116,0.217172
0.074996,0.210955
0.10566,-0.084201
0.10566,-0.084201
-0.0875365,-0.0452253
0.0250831,0.0640575
-0.0273725,-0.026669
-0.153176,0.1292
0.138597,0.173482
-0.247735,-0.0621365
-0.0799325,0.085455
0.0403295,-0.0137156
0.0537185,0.00934885
0.0537185,0.00934885
-0.0439105,0.0206893
-0.0260007,0.0450535
-0.0261834,0.228329
0.224675,0.121901
-0.0171341,0.374765
-0.0224195,0.0533065
-0.065359,0.107949
-0.109788,0.363053
0.313182,0.221914
0.313182,0.221914
0.0086881,0.235443
0.0963285,-0.202539
0.0963285,-0.202539
0.0963285,-0.202539
0.008022,-0.082231
0.008022,-0.082231
-0.0747175,-0.127435
0.0454624,-0.0291905
-0.067713,-0.15931
0.135642,-0.240747
0.135642,-0.240747
0.295939,-0.231152
0.295939,-0.231152
0.295939,-0.231152
0.295939,-0.231152
0.295939,-0.231152
0.0354961,-0.00101887
0.0354961,-0.00101887
0.0495044,-0.20004
0.0495044,-0.20004
-0.112948,-0.140576
-0.112948,-0.140576
-0.11493,-0.272624
0.128646,-0.0532655
0.184784,-0.110978
-0.393466,-0.450846
0.151094,-0.231924
0.0334043,-0.277433
0.0334043,-0.277433
0.129302,0.0112225
0.167274,-0.348089
-0.084759,0.192706
0.247922,0.129718
-0.307389,-0.146175
-0.251746,0.224292
0.27673,-0.0288249
0.100562,-0.0166661
-0.190787,0.138513
-0.259059,-0.329027
0.157501,0.112265
0.285842,0.0379512
0.00584,-0.0839095
0.103677,0.0864405
0.103677,0.0864405
0.0201615,-0.313553
-0.110177,-0.186129
-0.110177,-0.186129
-0.374018,0.0941245
-0.374018,0.0941245
-0.374018,0.0941245
0.320317,0.0117948
-0.43149,-0.0925565
