MDTU,plaq,Re(det),Im(det),link
410,0.0134518,7.10401e-05,8.83299e-05,16.0079
412,0.0133017,4.86908e-05,5.59671e-05,14.542
414,0.0148195,7.68458e-05,5.96069e-05,12.4291
416,0.0160265,4.4814e-05,9.41235e-05,13.9096
418,0.016397,0.000233303,0.000168801,13.2472
420,0.0128785,7.45219e-05,0.000129798,13.2956
422,0.0118361,8.44265e-05,6.17374e-05,14.1238
424,0.0251482,0.000102852,0.000153432,14.5554
426,0.015804,9.05667e-05,0.00011634,13.7026
428,0.0100523,3.83913e-05,3.50394e-05,12.7213
430,0.0119405,3.99581e-05,2.30759e-05,11.8128
432,0.0253989,0.000187136,0.000134458,10.8512
434,0.0253989,0.000187136,0.000134458,10.8512
436,0.0187078,6.67209e-05,6.458e-05,9.91941
438,0.0187078,6.67209e-05,6.458e-05,9.91941
440,0.0221768,6.06033e-05,2.70659e-05,11.7714
442,0.0098089,4.03721e-05,0.000104197,11.8856
444,0.0098089,4.03721e-05,0.000104197,11.8856
446,0.0202359,3.53434e-05,3.92861e-05,12.9612
448,0.0198445,7.36601e-05,0.000130294,13.1709
450,0.0244276,6.67169e-05,9.50038e-05,15.1005
452,0.00816898,0.000116773,3.93396e-05,14.6074
454,0.0102961,2.79043e-05,3.17774e-05,14.8869
456,0.0249646,6.43978e-05,9.51215e-05,16.7744
458,0.0272289,0.000170529,0.000112646,17.4315
460,0.0182626,2.25927e-05,3.09956e-05,16.066
462,0.0059763,2.09619e-05,2.7095e-05,18.5407
464,0.00917155,5.02547e-05,2.57479e-05,21.1682
466,0.0289899,3.94868e-05,0.000101455,21.5193
468,0.010906,4.2782e-05,3.8513e-05,20.0859
470,0.00754925,1.32408e-05,8.14598e-06,20.0031
472,0.00806164,1.33989e-05,3.85465e-05,18.7381
474,0.0091571,4.08353e-05,1.43195e-05,18.8212
476,0.0166477,4.14078e-05,2.53062e-05,19.5535
478,0.00969531,1.84188e-05,1.77205e-05,17.8007
480,0.00969531,1.84188e-05,1.77205e-05,17.8007
482,0.0166392,5.70296e-05,2.19973e-05,17.7171
484,0.0182681,2.06117e-05,1.64642e-05,16.4969
486,0.0215265,7.26172e-05,3.21378e-05,14.6334
488,0.0124727,2.70235e-05,3.42877e-05,14.8812
490,0.00942174,5.2269e-05,0.000166658,15.0351
492,0.0144043,3.90444e-05,4.0081e-05,14.6813
494,0.0152502,7.72037e-05,9.24863e-05,12.6577
496,0.0100185,0.00012545,0.000111041,10.9487
498,0.0111212,3.93599e-05,7.58091e-05,11.3329
500,0.0055067,4.66747e-05,3.57183e-05,10.621
502,0.00638335,3.76392e-05,3.09706e-05,8.72074
504,0.00638335,3.76392e-05,3.09706e-05,8.72074
506,0.0145982,2.61151e-05,2.01582e-05,8.3362
508,0.0172878,5.37711e-05,0.00011824,8.4914
510,0.0104166,2.11004e-05,4.67915e-05,8.60113
512,0.0104557,4.50728e-05,3.63989e-05,8.39968
514,0.0104557,4.50728e-05,3.63989e-05,8.39968
516,0.0104557,4.50728e-05,3.63989e-05,8.39968
518,0.00668063,2.89715e-05,2.75912e-05,9.28161
520,0.00668063,2.89715e-05,2.75912e-05,9.28161
522,0.0163472,4.1161e-05,2.64171e-05,7.73541
524,0.0158324,7.49074e-05,9.79003e-05,6.58111
526,0.0141075,2.31066e-05,3.03046e-05,6.28388
528,0.0236229,3.76209e-05,7.13408e-05,6.55081
530,0.0236229,3.76209e-05,7.13408e-05,6.55081
532,0.0164511,7.93496e-05,5.52434e-05,6.08501
534,0.0164511,7.93496e-05,5.52434e-05,6.08501
536,0.00894678,3.34654e-05,6.3168e-05,7.84359
538,0.0154495,0.000113302,9.55408e-05,8.31668
540,0.0154495,0.000113302,9.55408e-05,8.31668
542,0.0128005,6.01709e-05,5.69378e-05,8.03783
544,0.0102154,0.000160271,0.000180852,7.13967
546,0.0131035,4.64129e-05,3.11804e-05,6.49359
548,0.0147867,2.38022e-05,2.67655e-05,7.26075
550,0.0132822,1.49952e-05,2.15864e-05,7.23501
552,0.0120804,2.42989e-05,4.27627e-05,6.13618
554,0.0136219,2.41239e-05,1.53943e-05,6.20941
556,0.0126266,3.04241e-05,9.24013e-05,6.72424
558,0.0194459,2.07048e-05,2.4497e-05,7.04857
560,0.0131987,2.67216e-05,2.24724e-05,6.2245
562,0.0131987,2.67216e-05,2.24724e-05,6.2245
564,0.00896821,4.95048e-05,2.03429e-05,5.72614
566,0.0100657,1.44205e-05,3.09684e-05,5.99895
568,0.00737956,1.98681e-05,1.08545e-05,5.21484
570,0.015425,7.13345e-05,6.84791e-05,5.58963
572,0.00908793,1.99217e-05,5.95125e-05,5.8543
574,0.0162678,1.61337e-05,2.68784e-05,7.14215
576,0.0162678,1.61337e-05,2.68784e-05,7.14215
578,0.012357,5.18702e-05,2.45232e-05,6.47885
580,0.012357,5.18702e-05,2.45232e-05,6.47885
582,0.0136933,7.6637e-05,0.000265287,6.99897
584,0.0133974,0.000151989,0.000413092,6.0676
586,0.0133754,3.66802e-05,1.81522e-05,5.29314
588,0.0181939,3.85567e-05,6.84203e-05,5.18353
590,0.0103479,4.39432e-05,4.64147e-05,5.59767
592,0.0160953,0.000135808,4.96853e-05,5.92985
594,0.0160953,0.000135808,4.96853e-05,5.92985
596,0.0186363,0.000122459,8.36991e-05,5.84383
598,0.0131081,3.89496e-05,4.37327e-05,5.68857
600,0.0109526,2.2121e-05,5.63627e-05,6.39123
602,0.0111496,3.21096e-05,3.03826e-05,7.10348
604,0.0171072,2.97556e-05,2.72847e-05,5.15957
606,0.0293487,4.47989e-05,0.00014515,5.22717
608,0.0200927,6.00292e-05,0.00012057,5.39419
610,0.0153097,0.000113145,8.46418e-05,4.99666
612,0.0153097,0.000113145,8.46418e-05,4.99666
614,0.0127443,1.47251e-05,3.08728e-05,4.41427
616,0.0147003,9.16137e-06,1.29466e-05,4.27204
618,0.011088,3.4449e-05,2.25218e-05,3.69925
620,0.00952068,3.43594e-05,1.53089e-05,3.841
622,0.00952068,3.43594e-05,1.53089e-05,3.841
624,0.0108893,2.59776e-05,2.83044e-05,3.95796
626,0.0135081,5.26625e-05,4.92445e-05,4.34516
628,0.0163057,4.25228e-05,4.20425e-05,5.21316
630,0.0113662,2.7648e-05,4.3374e-05,5.50398
632,0.0160825,5.72352e-05,5.29423e-05,5.98828
634,0.0129341,1.74973e-05,1.32766e-05,6.70803
636,0.0170677,0.000133033,0.000152416,6.42457
638,0.0170677,0.000133033,0.000152416,6.42457
640,0.0174219,0.000133447,0.000136512,5.54489
642,0.0130626,5.48115e-05,5.21285e-05,6.59588
644,0.0124318,0.000152397,5.27515e-05,7.82565
646,0.0236528,0.000100901,0.000114745,8.18981
648,0.0162437,9.98009e-05,0.000101657,7.52916
650,0.016344,9.64574e-05,6.44592e-05,7.80094
652,0.0104309,2.57239e-05,3.28509e-05,8.49662
654,0.0104309,2.57239e-05,3.28509e-05,8.49662
656,0.0104309,2.57239e-05,3.28509e-05,8.49662
658,0.00857519,4.59286e-05,4.12687e-05,7.77479
660,0.0163204,2.10584e-05,2.95198e-05,7.59752
662,0.0100148,5.39909e-05,4.28974e-05,10.1685
664,0.00726146,2.79254e-05,3.57783e-05,10.3237
666,0.0137497,2.65702e-05,5.2771e-05,12.1089
668,0.0194925,4.92325e-05,3.36372e-05,11.6728
670,0.0171458,4.52089e-05,5.65809e-05,12.117
672,0.00927443,5.05309e-05,3.37482e-05,11.3931
674,0.00868311,0.000138645,4.16603e-05,11.5504
676,0.0102667,3.23207e-05,2.32946e-05,12.0823
678,0.0110186,5.18131e-05,0.000128096,12.1564
680,0.0165872,5.70315e-05,6.21538e-05,13.8459
682,0.0169206,7.29913e-05,8.12711e-05,15.4731
684,0.0153507,0.000218475,8.51466e-05,15.4547
686,0.0160701,7.70989e-05,0.000132706,14.7423
688,0.0125638,4.37116e-05,4.32996e-05,16.1349
690,0.0212497,6.01371e-05,7.22816e-05,16.631
692,0.012217,3.77593e-05,5.43061e-05,17.8474
694,0.0163118,3.58523e-05,3.84128e-05,16.1364
696,0.0166066,4.09542e-05,6.54417e-05,17.1359
698,0.0137192,4.14963e-05,2.9712e-05,16.9482
700,0.01221,4.76419e-05,6.1269e-05,17.6462
702,0.0137937,6.39016e-05,4.01906e-05,15.8854
704,0.0116294,4.49907e-05,0.000145402,15.9566
706,0.0112599,3.70133e-05,2.35021e-05,17.7886
708,0.00918671,3.42434e-05,7.61264e-05,16.0373
710,0.0190952,0.000191159,6.41808e-05,15.4176
712,0.00835885,3.61715e-05,2.97724e-05,14.733
714,0.0148997,2.94179e-05,2.36747e-05,15.1882
716,0.0132712,6.38685e-05,1.31812e-05,14.1715
718,0.0130927,2.85101e-05,2.71783e-05,14.6125
720,0.00960719,3.82345e-05,3.67151e-05,14.7704
722,0.00950129,2.69403e-05,1.49944e-05,13.1505
724,0.0094017,2.13041e-05,4.50824e-05,12.5318
726,0.011893,4.16754e-05,3.76472e-05,10.7751
728,0.0123796,7.64207e-05,6.09005e-05,11.5874
730,0.0205781,0.000145869,7.71141e-05,9.78577
732,0.0129588,3.54503e-05,2.69494e-05,7.45743
734,0.0129588,3.54503e-05,2.69494e-05,7.45743
736,0.0111486,2.05699e-05,4.70684e-05,7.69305
738,0.0260581,7.03523e-05,4.11542e-05,7.04482
740,0.0149685,3.18191e-05,3.70748e-05,6.26167
742,0.0156126,3.66013e-05,4.46067e-05,7.52247
744,0.0156126,3.66013e-05,4.46067e-05,7.52247
746,0.0175984,2.85692e-05,4.22335e-05,7.0936
748,0.0175984,2.85692e-05,4.22335e-05,7.0936
750,0.0177047,2.40838e-05,3.38895e-05,6.43149
752,0.0197005,6.77868e-05,0.000123915,6.34699
754,0.0197005,6.77868e-05,0.000123915,6.34699
756,0.00661235,1.22288e-05,1.58027e-05,4.77379
758,0.00839489,3.92831e-05,4.47396e-05,3.95877
760,0.0167386,3.80564e-05,2.15129e-05,4.03471
762,0.00821768,2.26053e-05,2.32695e-05,3.00066
764,0.0149774,5.83479e-05,0.000120134,2.03528
766,0.0163722,4.7517e-05,9.59857e-06,1.99731
768,0.015097,2.72578e-05,3.3453e-05,1.65423
770,0.0125079,3.19948e-05,4.00699e-05,1.81143
772,0.0097113,2.58277e-05,2.82114e-05,1.56879
774,0.0156795,9.85083e-06,7.33419e-06,1.02771
776,0.0173088,8.17612e-05,0.00012989,1.36676
778,0.0173088,8.17612e-05,0.00012989,1.36676
780,0.00842062,9.14545e-06,3.23447e-05,1.04219
782,0.017303,4.1819e-05,4.74495e-05,1.38462
784,0.0151065,3.6965e-05,3.96653e-05,1.54162
786,0.0151065,3.6965e-05,3.96653e-05,1.54162
788,0.0122597,3.34913e-05,5.92346e-05,2.06598
790,0.0122597,3.34913e-05,5.92346e-05,2.06598
792,0.0122597,3.34913e-05,5.92346e-05,2.06598
794,0.0180348,3.00226e-05,3.27615e-05,1.85201
796,0.0137911,1.24705e-05,1.9325e-05,2.4769
798,0.00881764,0.000101479,3.1835e-05,1.48657
800,0.00688459,1.36309e-05,1.71851e-05,1.78299
802,0.00688459,1.36309e-05,1.71851e-05,1.78299
804,0.0050364,6.77183e-05,4.40229e-05,1.99547
806,0.0082712,1.72023e-05,1.17046e-05,2.35097
808,0.0113347,1.27414e-05,3.17601e-05,2.49722
810,0.0099871,2.40854e-05,1.90065e-05,1.98734
812,0.0103278,2.33101e-05,6.0477e-05,2.17592
814,0.0139716,1.91431e-05,4.64228e-05,2.62901
816,0.0169743,2.53055e-05,1.1885e-05,3.27555
818,0.0106975,3.36344e-05,3.06922e-05,2.98911
820,0.0136603,5.04977e-05,3.3423e-05,2.95435
822,0.012714,7.82959e-05,5.01279e-05,3.53528
824,0.013845,6.27994e-05,5.14908e-05,3.39582
826,0.0180679,8.32968e-05,7.68112e-05,2.57434
828,0.0180679,8.32968e-05,7.68112e-05,2.57434
830,0.0156481,2.08713e-05,1.50403e-05,2.19428
832,0.0202698,0.000101309,6.93275e-05,2.273
834,0.0107099,0.000159444,0.000150498,2.62768
836,0.0187525,0.000130916,0.000120444,2.08282
838,0.0165507,4.59371e-05,4.54147e-05,2.54531
840,0.0133672,1.31372e-05,1.00491e-05,2.9177
842,0.0132552,5.71356e-05,3.0328e-05,3.49329
844,0.0211198,6.58524e-05,4.69701e-05,2.65924
846,0.0144307,0.000181191,5.99298e-05,1.83789
848,0.0112891,3.20638e-05,4.81958e-05,2.14618
850,0.0204783,4.54621e-05,5.32378e-05,2.06727
852,0.0171917,2.705e-05,2.72077e-05,1.86328
854,0.00804886,3.31329e-05,7.99345e-05,2.47382
856,0.00870269,1.90631e-05,2.47008e-05,2.27756
858,0.0194429,4.01629e-05,3.83385e-05,2.47334
860,0.00842028,1.33877e-05,1.048e-05,2.41922
862,0.0150903,0.000213154,0.000104116,2.26089
864,0.00968799,1.61173e-05,1.38815e-05,2.71572
866,0.00776642,9.94962e-06,1.06129e-05,2.35493
868,0.00733229,4.33107e-05,6.90769e-05,2.6578
870,0.0159418,9.6491e-05,0.000154606,2.67915
872,0.0109571,2.18145e-05,2.00906e-05,2.88161
874,0.020484,2.09537e-05,2.89366e-05,2.58101
876,0.0220677,9.59225e-05,0.00016299,2.53696
878,0.0136948,4.11617e-05,6.81809e-05,2.76164
880,0.0136948,4.11617e-05,6.81809e-05,2.76164
882,0.0136948,4.11617e-05,6.81809e-05,2.76164
884,0.0136948,4.11617e-05,6.81809e-05,2.76164
886,0.0136948,4.11617e-05,6.81809e-05,2.76164
888,0.0136948,4.11617e-05,6.81809e-05,2.76164
890,0.0143136,3.50512e-05,4.52034e-05,2.87859
892,0.0129794,3.20702e-05,3.65127e-05,2.45322
894,0.0129794,3.20702e-05,3.65127e-05,2.45322
896,0.0169021,0.00017834,0.000328439,2.29309
898,0.0090218,6.08048e-05,4.04513e-05,2.88456
900,0.010342,1.51464e-05,8.94694e-06,3.45801
902,0.00999241,3.22964e-05,1.60598e-05,3.5286
904,0.00711979,1.24136e-05,1.37386e-05,3.57488
