MDTU,energy
922,10.4954
924,10.2169
926,10.2169
928,10.2169
930,10.2169
932,9.51166
934,10.0136
936,10.0547
938,8.37564
940,9.09596
942,9.09596
944,8.58175
946,7.34437
948,7.34437
950,5.51753
952,11.1224
954,11.1224
956,11.1596
958,10.9703
960,12.2589
962,11.4978
964,10.2247
966,11.1482
968,9.33398
970,10.3164
972,11.2829
974,11.7319
976,10.0721
978,8.67591
980,10.9542
982,12.2583
984,10.8968
986,12.237
988,11.1052
990,7.9087
992,9.34869
994,8.80312
996,8.10562
998,7.98165
1000,7.98165
1002,10.4847
1004,12.565
1006,10.4922
1008,11.0511
1010,11.8278
1012,9.99443
1014,7.33995
1016,7.33995
1018,9.41703
1020,10.9656
1022,9.75478
1024,7.37474
1026,7.08697
1028,8.97372
1030,7.8596
1032,9.22509
1034,9.22509
1036,8.34976
1038,8.34976
1040,8.34976
1042,8.34976
1044,8.34976
1046,9.21143
1048,9.21143
1050,10.2251
1052,10.0812
1054,11.6422
1056,7.47469
1058,7.47469
1060,11.5134
1062,10.7731
1064,7.5718
1066,7.5718
1068,9.62162
1070,8.1821
1072,10.4221
1074,10.4221
1076,9.07517
1078,10.2179
1080,11.7168
1082,11.7168
1084,11.7168
1086,9.13779
1088,10.568
1090,9.72298
1092,9.52912
1094,7.92526
1096,7.92526
1098,12.2515
1100,11.7967
1102,8.7479
1104,8.7479
1106,8.7479
1108,8.7479
1110,10.2856
1112,10.2856
1114,10.2856
1116,10.2856
1118,8.14777
1120,6.99165
1122,8.43296
1124,10.6616
1126,11.0152
1128,11.0152
1130,11.0152
1132,12.3494
1134,12.4287
1136,14.1009
1138,10.6701
1140,10.4416
1142,9.86625
1144,9.57544
1146,11.8169
1148,10.4854
1150,11.1293
1152,9.81595
1154,8.68778
1156,4.22501
1158,9.05326
1160,9.05326
1162,9.05326
1164,5.19582
1166,6.56666
1168,8.15093
1170,10.4457
1172,11.4221
1174,10.8545
1176,10.403
1178,7.58778
1180,10.5527
1182,8.89791
1184,8.89791
1186,9.22656
1188,7.27065
1190,9.06368
1192,11.3679
1194,10.1643
1196,8.23533
1198,8.81531
1200,9.21608
1202,9.98604
1204,9.24579
1206,9.24579
1208,8.6594
1210,12.4102
1212,9.52389
1214,8.13917
1216,8.13917
1218,8.83517
1220,8.83192
