MDTU,link
1662,57.5861
1664,55.5571
1666,54.511
1668,57.985
1670,57.985
1672,58.6481
1674,63.0337
1676,63.0337
1678,63.0337
1680,63.0337
1682,63.0337
1684,63.0337
1686,63.0337
1688,63.0337
1690,63.0337
1692,63.0337
1694,63.0337
1696,63.0337
1698,63.0337
1700,63.0337
1702,58.7469
1704,60.5095
1706,66.7114
1708,68.4995
1710,74.5797
1712,70.6143
1714,76.1243
1716,76.1243
1718,70.1481
1720,69.8969
1722,69.3201
1724,69.6678
1726,71.7413
1728,71.7413
1730,71.7413
1732,71.7413
1734,71.3762
1736,72.9026
1738,71.9767
1740,72.6758
1742,71.1437
1744,69.6562
1746,71.2855
1748,74.6038
1750,68.2902
1752,68.8559
1754,68.8559
1756,68.8559
1758,66.6643
1760,65.723
1762,65.4133
1764,64.3138
1766,64.3138
1768,64.3138
1770,65.4148
1772,61.2271
1774,57.8788
1776,59.7083
1778,58.2638
1780,56.6412
1782,52.5987
1784,52.5987
1786,52.5987
1788,47.5874
1790,47.3119
1792,49.6494
1794,54.4008
1796,52.9764
1798,62.038
1800,63.6796
1802,71.7505
1804,69.7052
1806,67.8859
1808,64.9366
1810,61.5366
1812,70.0475
1814,68.4772
1816,70.8515
1818,70.7343
1820,65.6815
1822,65.6815
1824,67.373
1826,64.8149
1828,66.1736
1830,64.3775
1832,64.12
1834,62.8451
1836,58.1914
1838,58.9256
1840,49.5639
1842,51.8401
1844,56.2624
1846,58.7365
1848,60.8809
1850,60.8809
1852,58.485
1854,63.7485
1856,63.7485
1858,60.6497
1860,64.8041
1862,62.9328
1864,69.1957
1866,73.9653
1868,72.3391
1870,68.5481
1872,74.5227
1874,71.8755
1876,71.8755
1878,69.2558
1880,77.7644
1882,76.4625
1884,78.7463
1886,85.702
1888,80.7977
1890,74.9974
1892,75.7378
1894,74.3577
1896,74.3577
1898,78.9017
1900,76.0898
1902,76.0898
1904,76.0898
1906,77.201
1908,77.201
1910,72.0425
1912,71.6649
1914,71.462
1916,77.0963
1918,77.0963
1920,78.4927
1922,78.4927
1924,78.4927
1926,78.4927
1928,78.4927
1930,81.5823
1932,81.5823
1934,82.7246
1936,82.7246
1938,84.1694
1940,84.1694
1942,82.9666
1944,73.6755
1946,66.4057
1948,64.7824
1950,64.0498
1952,65.9329
1954,65.9329
1956,67.258
1958,60.7739
1960,58.7388
1962,57.0138
1964,53.4012
1966,58.1923
1968,58.4724
1970,59.8006
1972,48.2788
1974,52.6013
1976,60.2037
1978,60.7755
1980,62.2087
1982,61.307
1984,61.307
1986,57.3375
1988,60.0208
1990,60.0208
1992,64.3942
1994,64.3942
1996,64.3942
1998,61.4875
2000,62.3284
