MDTU,|Tr(Lx)|
1834,0.00233986
1836,0.00231843
1838,0.00479762
1840,0.00384029
1842,0.00308062
1844,0.00240606
1846,0.011009
1848,0.00899509
1850,0.00899509
1852,0.00376073
1854,0.00625929
1856,0.00625929
1858,0.00365305
1860,0.0019536
1862,0.00539688
1864,0.00179583
1866,0.00527385
1868,0.00740381
1870,0.00669768
1872,0.00320192
1874,0.00244179
1876,0.00244179
1878,0.00330073
1880,0.00741943
1882,0.00372734
1884,0.00507775
1886,0.00604764
1888,0.000456593
1890,0.00229694
1892,0.000258848
1894,0.00442372
1896,0.00442372
1898,0.000793181
1900,0.00455133
1902,0.00455133
1904,0.00455133
1906,0.00202155
1908,0.00202155
1910,0.00177837
1912,0.00796164
1914,0.0035147
1916,0.00829135
1918,0.00829135
1920,0.0139964
1922,0.0139964
1924,0.0139964
1926,0.0139964
1928,0.0139964
1930,0.00954682
1932,0.00954682
1934,0.0185441
1936,0.0185441
1938,0.00103166
1940,0.00103166
1942,0.00644142
1944,0.0122349
1946,0.00967136
1948,0.011867
1950,0.00598517
1952,0.00154236
1954,0.00154236
1956,0.00623386
1958,0.00529216
1960,0.00236992
1962,0.00472796
1964,0.00440681
1966,0.00360291
1968,0.00500335
1970,0.00310801
1972,0.00673379
1974,0.00612371
1976,0.00212689
1978,0.0102664
1980,0.00293184
1982,0.00478501
1984,0.00478501
1986,0.00367964
1988,0.00250112
1990,0.00250112
1992,0.00482168
1994,0.00482168
1996,0.00482168
1998,0.0109782
2000,0.00585376
