MDTU,|Tr(Lx)|
2,0.186307
4,0.0893579
6,0.0788669
8,0.00395985
10,0.100528
12,0.0710147
14,0.0710147
16,0.13227
18,0.0395894
20,0.0533991
22,0.0887227
24,0.0911415
26,0.0254557
28,0.111424
30,0.0632838
32,0.0705808
34,0.0861528
36,0.0861528
38,0.0861528
40,0.0471033
42,0.0537734
44,0.158428
46,0.0531628
48,0.0796881
50,0.0676949
52,0.0493877
54,0.00634153
56,0.135368
58,0.0665717
60,0.167857
62,0.0374733
64,0.0147182
66,0.0682241
68,0.0447581
70,0.0587232
72,0.0239355
74,0.109817
76,0.0156299
78,0.120526
80,0.120526
82,0.0230444
84,0.051371
86,0.0726009
88,0.036061
90,0.0426542
92,0.0455552
94,0.115031
96,0.0808124
98,0.117042
100,0.0945317
102,0.0195243
104,0.0457675
106,0.0536262
108,0.0617252
110,0.0788363
112,0.0700717
114,0.0403103
116,0.0554571
118,0.0614805
120,0.0383933
122,0.0388939
124,0.0173976
126,0.0368438
128,0.0553655
130,0.130657
132,0.0855613
134,0.0397062
136,0.0358936
138,0.0561333
140,0.0193375
142,0.0189048
144,0.0407383
146,0.0498196
148,0.0408482
150,0.0518438
152,0.0806065
154,0.0601727
156,0.0601727
158,0.0126536
160,0.0619896
162,0.0418806
164,0.0165642
166,0.0165642
168,0.0690176
170,0.00550917
172,0.028167
174,0.0825584
176,0.0682999
178,0.0608419
180,0.0608419
182,0.0764171
184,0.0271808
186,0.0271808
188,0.063868
190,0.0412608
192,0.0478593
194,0.0625935
196,0.149257
198,0.0331494
200,0.0167383
202,0.0363428
204,0.101329
206,0.0758418
208,0.0662146
210,0.0550879
212,0.0220423
214,0.0622316
216,0.0913513
218,0.0195412
220,0.14872
222,0.0226642
224,0.0289184
226,0.0764155
228,0.128397
230,0.0961801
232,0.0425057
234,0.154085
236,0.154085
238,0.154085
240,0.0554494
242,0.100869
244,0.0748038
246,0.0248987
248,0.00801962
250,0.0407373
252,0.0237164
254,0.0567484
256,0.0742391
258,0.0459247
260,0.0375759
262,0.0643254
264,0.0282693
266,0.0300579
268,0.0687977
270,0.0200714
272,0.0366818
274,0.0559662
276,0.0891515
278,0.00969684
280,0.0754263
282,0.0644168
284,0.0644168
286,0.0467243
288,0.0266385
290,0.027631
292,0.0962985
294,0.0962985
296,0.169195
298,0.0538074
300,0.052558
302,0.0389799
304,0.022771
306,0.0432369
308,0.0332101
310,0.0575656
312,0.0240177
314,0.071822
316,0.0983046
318,0.0816733
320,0.0912238
322,0.0523408
324,0.0420962
326,0.0535207
328,0.0817987
330,0.0854077
332,0.0022987
334,0.0676697
336,0.055105
338,0.055105
340,0.095395
342,0.0723705
344,0.034628
346,0.0790676
348,0.0299667
350,0.0460032
352,0.00840745
354,0.031022
356,0.0435114
358,0.119331
360,0.0445723
362,0.0658808
364,0.0543636
366,0.10609
368,0.0785181
370,0.0461542
372,0.0531252
374,0.0625009
376,0.0401077
378,0.055913
380,0.0295121
382,0.0226681
384,0.0548233
386,0.0611626
388,0.230888
390,0.0569322
392,0.0629795
394,0.0322308
396,0.0934513
398,0.0573389
400,0.0250034
402,0.0502675
404,0.104999
406,0.0829157
408,0.0829157
410,0.0829157
412,0.0563594
414,0.0189742
416,0.105935
418,0.0872075
420,0.0577526
422,0.0602678
424,0.0447552
426,0.0320052
428,0.077219
430,0.077219
432,0.0330259
434,0.0666437
436,0.0666437
438,0.0370968
440,0.0271319
442,0.0176343
444,0.0873741
446,0.0532203
448,0.0567753
450,0.0564475
452,0.0133201
454,0.0133201
456,0.161586
458,0.0928817
460,0.0368162
462,0.0297674
464,0.132838
466,0.0388957
468,0.0226886
470,0.0249868
472,0.064458
474,0.0442559
476,0.0306391
478,0.162265
480,0.0197974
482,0.1506
484,0.0329163
486,0.0844616
488,0.0325761
490,0.0453169
492,0.0389836
494,0.0636312
496,0.00653637
498,0.0384445
500,0.0366515
502,0.0545379
504,0.014326
506,0.0351814
508,0.0290718
510,0.0328282
512,0.102203
514,0.0977687
516,0.0061045
518,0.0061045
520,0.0134358
522,0.0134358
524,0.053958
526,0.0573647
528,0.0573647
530,0.0573647
532,0.0500057
534,0.077799
536,0.0576976
538,0.0971205
540,0.0391533
542,0.0486485
544,0.0873923
546,0.00137712
548,0.00137712
550,0.0339458
552,0.0172171
554,0.0794284
556,0.0355359
558,0.0830388
560,0.0830388
562,0.0264578
564,0.0898824
566,0.0898824
568,0.0219192
570,0.0731557
572,0.0480797
574,0.113053
576,0.0339666
578,0.0225637
580,0.081562
582,0.0670427
584,0.0196645
586,0.170725
588,0.116847
590,0.0763476
592,0.0536366
594,0.0636738
596,0.0425796
598,0.028647
600,0.028647
602,0.108298
604,0.108298
606,0.108298
608,0.0434139
610,0.0595384
612,0.0522951
614,0.136185
616,0.0891035
618,0.0414967
620,0.062888
622,0.0936117
624,0.0208154
626,0.0580607
628,0.0287587
630,0.0848486
632,0.0348688
634,0.0495743
636,0.0217542
638,0.0837982
640,0.00119045
642,0.00119045
644,0.245186
646,0.089857
648,0.0789904
650,0.0797637
652,0.028164
654,0.033667
656,0.0357374
658,0.0744844
660,0.104084
662,0.0289598
664,0.0745801
666,0.0202723
668,0.0866206
670,0.103122
672,0.050893
674,0.0426492
676,0.0240775
678,0.0194971
680,0.144214
682,0.14424
684,0.14424
686,0.113307
688,0.0817955
690,0.0509193
692,0.032312
694,0.081559
696,0.0951376
698,0.116382
700,0.113369
702,0.0133845
704,0.0459868
706,0.0211479
708,0.0542989
710,0.0847977
712,0.141054
714,0.0286717
716,0.0757755
718,0.0663734
720,0.141279
722,0.0804057
724,0.0712616
726,0.0413263
728,0.0406322
730,0.0484416
732,0.0303073
734,0.0286994
736,0.111102
738,0.111102
740,0.0408303
742,0.0263967
744,0.071882
746,0.0161936
748,0.0818542
750,0.0480119
752,0.0480119
754,0.0692755
756,0.0362443
758,0.0428135
760,0.0774813
762,0.0333615
764,0.0778051
766,0.0239684
768,0.0601379
770,0.0950229
772,0.0668564
774,0.0768043
776,0.035047
778,0.113219
780,0.113219
782,0.0829022
784,0.0503592
786,0.0965576
788,0.074819
790,0.0843412
792,0.0267406
794,0.101266
796,0.0848329
798,0.0320887
800,0.0572147
802,0.130037
804,0.0794271
806,0.0635537
808,0.0264468
810,0.043581
812,0.0991434
814,0.00608493
816,0.050459
818,0.0744939
820,0.00631367
822,0.0597453
824,0.0715428
826,0.0388158
828,0.0576211
830,0.0650373
832,0.0490711
834,0.130352
836,0.133475
838,0.0486153
840,0.0395355
842,0.0582964
844,0.110494
846,0.0474406
848,0.0113159
850,0.0442151
852,0.0425675
854,0.047863
856,0.0622076
858,0.0654106
860,0.028799
862,0.0596784
864,0.0325305
866,0.0381222
868,0.0711539
870,0.108243
872,0.108243
874,0.0760191
876,0.0535686
878,0.0259222
880,0.0161015
882,0.0410148
884,0.106101
886,0.0656748
888,0.0770459
890,0.071586
892,0.071586
894,0.0667619
896,0.0262127
898,0.0262127
900,0.0256403
902,0.0550537
904,0.0371474
906,0.0915075
908,0.00353865
910,0.105446
912,0.0667613
914,0.0650457
916,0.109117
918,0.052269
920,0.105432
922,0.0979279
924,0.0979279
926,0.133002
928,0.0391551
930,0.0822928
932,0.0520932
934,0.123771
936,0.129922
938,0.0762186
940,0.0635738
942,0.0255704
944,0.0255704
946,0.0255704
948,0.0287484
950,0.073869
952,0.108516
954,0.0165439
956,0.0323296
958,0.0321733
960,0.00401058
962,0.048933
964,0.0301376
966,0.0398496
968,0.0720171
970,0.0839543
972,0.018692
974,0.0555674
976,0.0274546
978,0.141614
980,0.0496324
982,0.023918
984,0.00327751
986,0.138549
988,0.0763778
990,0.098285
992,0.0858462
994,0.125951
996,0.0847307
998,0.0551197
1000,0.027209
1002,0.147197
1004,0.122165
1006,0.014558
1008,0.086776
1010,0.0833299
1012,0.0574336
1014,0.0198806
1016,0.0719737
1018,0.0511545
1020,0.0443539
1022,0.0660566
1024,0.0916542
1026,0.0649451
1028,0.0649451
1030,0.0405124
1032,0.0405124
1034,0.0107331
1036,0.0955238
1038,0.062811
1040,0.0427579
1042,0.0901054
1044,0.0737837
1046,0.0768917
1048,0.0738491
1050,0.0604493
1052,0.0464565
1054,0.103296
1056,0.0248309
1058,0.0672704
1060,0.0696346
1062,0.0710478
1064,0.0748567
1066,0.0575458
1068,0.0575458
1070,0.0597154
1072,0.0713737
1074,0.0386862
1076,0.0386862
1078,0.0285657
1080,0.0281881
1082,0.0904007
1084,0.0560207
1086,0.0784522
1088,0.0784522
1090,0.166376
1092,0.0461319
1094,0.0658448
1096,0.0658448
1098,0.0472372
1100,0.0476199
1102,0.112604
1104,0.0256243
1106,0.0440824
1108,0.0440824
1110,0.0390638
1112,0.1622
1114,0.0841789
1116,0.0657252
1118,0.0713068
1120,0.140199
1122,0.0433489
1124,0.0289603
1126,0.0782581
1128,0.182468
1130,0.0113221
1132,0.0536216
1134,0.0536216
1136,0.0220607
1138,0.0384862
1140,0.11587
1142,0.107563
1144,0.0150042
1146,0.0150042
1148,0.0663377
1150,0.0597595
1152,0.0773292
1154,0.0348554
1156,0.116079
1158,0.0302315
1160,0.0155549
1162,0.115417
1164,0.0827538
1166,0.0375605
1168,0.0251238
1170,0.00797147
1172,0.0309236
1174,0.0309236
1176,0.0471626
1178,0.105263
1180,0.0149442
1182,0.109176
1184,0.0573935
1186,0.033625
1188,0.033625
1190,0.033625
1192,0.0201742
1194,0.0398125
1196,0.108067
1198,0.0436735
1200,0.0911335
1202,0.00250667
1204,0.132579
1206,0.0742016
1208,0.00873778
1210,0.0248582
1212,0.0551981
1214,0.105784
1216,0.0669651
1218,0.0877797
1220,0.0237876
1222,0.0509505
1224,0.0518541
1226,0.0518541
1228,0.0453474
1230,0.0453474
1232,0.00492903
1234,0.0347656
1236,0.0641491
1238,0.0144785
1240,0.0413175
1242,0.0543967
1244,0.0744657
1246,0.135087
1248,0.0298919
1250,0.0705861
1252,0.139367
1254,0.0718098
1256,0.0410295
1258,0.0270239
1260,0.0504199
1262,0.0417546
1264,0.0538163
1266,0.0538163
1268,0.0362454
1270,0.0259462
1272,0.0709203
1274,0.0290848
1276,0.087488
1278,0.0951162
1280,0.0480429
1282,0.123287
1284,0.0682976
1286,0.120385
1288,0.0844089
1290,0.0158192
1292,0.0264701
1294,0.0709823
1296,0.0627846
1298,0.00867347
1300,0.0822956
1302,0.170173
1304,0.047626
1306,0.0795175
1308,0.111928
1310,0.111928
1312,0.0505807
1314,0.0973043
1316,0.0839527
1318,0.0642644
1320,0.0642644
1322,0.0642644
1324,0.0414745
1326,0.00860944
1328,0.0526015
1330,0.0381259
1332,0.0784835
1334,0.0647405
1336,0.0702713
1338,0.108884
1340,0.0296835
1342,0.0820353
1344,0.00651503
1346,0.101898
1348,0.0864195
1350,0.0488272
1352,0.031336
1354,0.105046
1356,0.12078
1358,0.0344338
1360,0.0285899
1362,0.0305211
1364,0.0503549
1366,0.0200903
1368,0.0201601
1370,0.0958476
1372,0.154095
1374,0.164093
1376,0.0212123
1378,0.0260419
1380,0.0897423
1382,0.0408035
1384,0.0771777
1386,0.0409101
1388,0.0735923
1390,0.0735923
1392,0.0807594
1394,0.0572342
1396,0.0679493
1398,0.0496898
1400,0.0496898
1402,0.0658563
1404,0.0658563
1406,0.236513
1408,0.0492381
1410,0.0575995
1412,0.0174176
1414,0.0711189
1416,0.0136351
1418,0.0136351
1420,0.0467295
1422,0.00922404
1424,0.117153
1426,0.101056
1428,0.101056
1430,0.101056
1432,0.0466153
1434,0.00585358
1436,0.00845014
1438,0.0237157
1440,0.0836285
1442,0.092853
1444,0.0618107
1446,0.0544034
1448,0.0810633
1450,0.0880478
1452,0.0346585
1454,0.0687261
1456,0.0991245
1458,0.0790992
1460,0.0554674
1462,0.0192246
1464,0.0227301
1466,0.0642658
1468,0.061842
1470,0.0651673
1472,0.0775091
1474,0.0731536
1476,0.0531603
1478,0.0405097
1480,0.0395043
1482,0.0706395
1484,0.0523669
1486,0.0580948
1488,0.00842335
1490,0.0636378
1492,0.0571617
1494,0.0282785
1496,0.0392847
1498,0.029079
1500,0.0780595
1502,0.200392
1504,0.0749918
1506,0.074586
1508,0.0645552
1510,0.0119592
1512,0.0614272
1514,0.0395175
1516,0.0688716
1518,0.117868
1520,0.0692631
1522,0.0724985
1524,0.0451977
1526,0.0468662
1528,0.0459946
1530,0.062981
1532,0.0970759
1534,0.045243
1536,0.045243
1538,0.035934
1540,0.0546623
1542,0.0195896
1544,0.0179315
1546,0.0276608
1548,0.0446141
1550,0.0127332
1552,0.0210812
1554,0.0701649
1556,0.0701649
1558,0.129845
1560,0.0763162
1562,0.0470425
1564,0.0447465
1566,0.0586436
1568,0.112861
1570,0.00248225
1572,0.0721095
1574,0.041053
1576,0.0184968
1578,0.0479067
1580,0.0502707
1582,0.0288537
1584,0.0543541
1586,0.0593525
1588,0.0843441
1590,0.0859748
1592,0.0759497
1594,0.0938417
1596,0.0302998
1598,0.0650219
1600,0.0776386
1602,0.0454013
1604,0.00964631
1606,0.00964631
1608,0.0197883
1610,0.0407773
1612,0.0823483
1614,0.0737645
1616,0.0647571
1618,0.0602539
1620,0.0283482
1622,0.0737761
1624,0.0701323
1626,0.0282131
1628,0.0603863
1630,0.109713
1632,0.0948852
1634,0.0291617
1636,0.0654116
1638,0.0906422
1640,0.0735391
1642,0.0735391
1644,0.0644839
1646,0.0284337
1648,0.0434216
1650,0.131555
1652,0.0933194
1654,0.076824
1656,0.0538459
1658,0.0213159
1660,0.0890305
1662,0.076161
1664,0.17168
1666,0.102125
1668,0.0317741
1670,0.0122815
1672,0.0122815
1674,0.0122815
1676,0.0264594
1678,0.013346
1680,0.0536592
1682,0.0536592
1684,0.0536592
1686,0.0507795
1688,0.0277247
1690,0.0937469
1692,0.175006
1694,0.0311264
1696,0.0296245
1698,0.0567194
1700,0.0652784
1702,0.0117084
1704,0.0466761
1706,0.0471977
1708,0.0367797
1710,0.0701647
1712,0.100994
1714,0.0251092
1716,0.0558476
1718,0.084552
