ReTr(Lx),ImTr(Lx)
-0.042771,0.181332
-0.08086,-0.0380327
-0.0747933,0.0250192
0.00335955,-0.00209616
0.0995908,-0.0136929
0.0228915,0.067224
0.0228915,0.067224
-0.0204197,-0.130684
0.0202206,-0.034036
0.027815,-0.0455827
0.00461212,0.0886027
0.0465363,0.0783655
0.0118132,-0.0225487
0.0851983,0.0718095
0.0556155,0.0301952
-0.0705645,0.00151637
0.0860433,-0.00434237
0.0860433,-0.00434237
0.0860433,-0.00434237
-0.00659755,0.046639
-0.0378838,0.0381628
-0.00843835,-0.158203
-0.0267055,-0.0459685
-0.041979,-0.0677345
-0.00671557,0.067361
-0.042426,-0.025282
-0.0058451,-0.00245964
0.106438,0.0836392
-0.0036607,-0.066471
-0.134788,-0.100041
0.033714,0.0163588
-0.00670525,-0.0131021
-0.0565893,-0.0381075
-0.0319023,-0.0313932
0.056922,-0.0144327
-0.0205685,-0.0122412
0.0757518,0.079507
0.0153985,0.00267945
0.105549,-0.0581887
0.105549,-0.0581887
-0.0012993,-0.0230078
0.026434,0.044048
0.0725285,0.0032419
0.0259398,0.0250505
-0.0123217,0.0408357
0.0108062,-0.044255
0.004878,-0.114927
-0.00387895,-0.0807193
0.0971647,0.0652527
-0.0771903,-0.0545703
-0.0182609,-0.00690918
0.00438953,0.0455565
-0.050587,-0.0177968
-0.0588155,0.0187281
0.0073014,-0.0784975
0.0258715,0.0651208
0.0334103,0.0225538
0.0442522,0.033425
0.0222689,0.0573058
0.0137152,0.03586
-0.033849,0.0191567
-0.00103419,-0.0173668
0.00717607,0.0361382
0.0285723,0.0474233
-0.109157,-0.0718055
0.0274817,0.0810277
-0.0244966,-0.031249
-0.0285855,0.0217076
-0.0451452,-0.0333595
0.0182314,-0.00644658
-0.0183518,0.00453903
0.0389183,0.0120408
-0.0126425,-0.0481888
0.02494,-0.0323507
0.013138,-0.0501515
-0.0072224,-0.0802822
-0.028578,-0.0529533
-0.028578,-0.0529533
0.0088092,0.00908357
-0.0408398,-0.046635
0.00926255,-0.0408435
-0.00298168,-0.0162936
-0.00298168,-0.0162936
-0.0582213,-0.0370637
-0.00162172,0.00526508
0.0180286,0.0216414
0.0815025,-0.013162
-0.0451525,-0.0512457
-0.027031,0.0545075
-0.027031,0.0545075
0.066753,-0.037197
-0.00316023,-0.0269965
-0.00316023,-0.0269965
0.0191508,0.0609292
0.00821603,-0.0404345
0.0283172,0.038583
0.0390305,-0.0489342
-0.0727813,0.130309
0.0208241,0.0257922
0.0162352,-0.00407305
-0.00587073,-0.0358655
0.0928575,-0.040559
0.00731928,0.0754878
-0.0649548,0.0128553
0.0306532,-0.0457717
0.0169778,0.0140577
0.00199109,-0.0621997
0.031577,-0.0857202
0.0174327,0.0088295
-0.121906,-0.0851848
-0.0225854,-0.00188806
-0.026752,0.010982
0.0675105,0.0358002
-0.00123124,0.128391
0.091924,-0.0282948
-0.00527775,0.0421767
0.0406767,-0.148619
0.0406767,-0.148619
0.0406767,-0.148619
0.0370455,-0.0412585
0.0681072,0.074404
0.0563115,0.0492405
0.00557103,-0.0242675
0.00373977,0.00709425
-0.03174,-0.0255362
-0.0236321,0.00199826
0.0540028,0.0174379
0.0246436,-0.0700295
-0.0122255,0.0442675
-0.00855193,-0.0365897
0.040096,0.0502997
0.0039976,0.0279852
0.0103249,0.028229
0.0668577,0.0162223
-0.00111047,-0.0200407
0.0351075,-0.010631
0.0368212,-0.0421475
-0.0730777,0.051065
-0.0072037,0.00649118
0.0204852,-0.0725912
-0.0170496,0.0621195
-0.0170496,0.0621195
-0.0374265,0.0279718
-0.0189654,-0.0187063
-0.0247017,-0.0123815
-0.0120012,-0.0955478
-0.0120012,-0.0955478
0.014568,0.168567
-0.0235672,-0.0483717
0.050982,-0.0127744
-0.0250515,0.029864
-0.00214062,-0.0226701
0.0328418,0.028122
-0.032604,0.00631575
-0.0169089,0.0550262
-0.00232815,-0.0239046
0.0129655,0.070642
0.0525678,-0.0830687
-0.0235323,-0.0782097
-0.0898007,0.01605
-0.0117124,-0.0510135
0.00433925,0.041872
-0.0531175,-0.00655707
0.0215279,-0.078915
0.0236178,0.0820773
0.0013029,-0.0018938
-0.0461457,0.049495
-0.0448355,-0.0320365
