ReTr(L),ImTr(L)
0.196202,0.104483
-0.00709153,0.0834576
-0.0753346,0.068525
0.0449213,0.0194903
0.00185953,-0.0334267
-0.0859428,0.112926
-0.0859428,0.112926
0.0226114,-0.0209421
0.0501093,0.01898
0.0235201,-0.0364463
0.0184512,-0.0170919
-0.0208618,0.0274653
-0.028898,-0.0271869
0.0443119,-0.0567606
-0.00774395,-0.00723745
-0.0400994,-0.00704695
0.0284448,0.0109968
0.0284448,0.0109968
0.0284448,0.0109968
0.0109817,-0.0186035
-0.0132761,0.0561541
-0.0627275,0.0122166
-0.0277472,-0.0167758
0.0379606,-0.0412566
-0.0198402,0.00894675
0.0186352,0.0801932
0.0261004,-0.040171
0.129261,0.0411579
-0.0257297,-0.0480782
-0.0857918,0.0510483
0.0133381,-0.067245
-0.0296981,-0.0897201
-0.0408359,0.0113869
-0.00789045,0.0460673
0.0199909,-0.0204777
-0.0329386,0.0261971
0.00822235,-0.00130674
-2.81989e-05,-0.0553166
-0.0919265,-0.0872529
-0.0919265,-0.0872529
0.161715,0.0030924
0.0422878,-0.0216123
-0.00694179,-0.0311718
-0.034535,0.0409079
0.0997292,-0.0921607
0.0248405,0.0452478
-0.054543,0.0219795
0.0142052,0.0612009
0.0842969,-0.0189271
-0.00416679,-0.0250084
-0.0267942,0.0150094
-0.0560041,0.0241694
-0.217066,0.159321
0.00499259,0.00625156
0.057928,-0.0108428
0.014262,0.0164636
0.0284985,0.0244128
0.038816,-0.0322919
-0.0800111,-0.0675497
0.0473281,-0.0492928
-0.0614316,-0.0140715
0.0624617,0.0265864
-0.00229281,-0.00252671
-0.0393254,0.0522386
0.00913735,-0.0713968
0.000737911,-0.00870603
0.034606,0.00849529
0.0271916,-0.0517866
-0.0457654,-0.00473283
-0.0354519,-0.0709112
0.103997,-0.00790001
-0.020438,-0.0177917
-0.0103106,-0.121537
-0.0542667,0.0709484
0.105157,0.0169635
0.018004,0.0265567
-0.0311142,0.0694977
-0.0311142,0.0694977
0.0124026,-0.0846304
-0.00664535,-0.00407503
0.0321777,0.0466831
-0.0209628,0.00592895
-0.0209628,0.00592895
0.00638521,-0.00270925
-0.068472,-0.0189555
0.0142746,-0.0723431
-0.0112501,0.0213075
0.0499353,0.0625432
-0.0640189,-0.0676312
-0.0640189,-0.0676312
-0.0567991,-0.0278272
-0.000795478,-0.0162292
-0.000795478,-0.0162292
0.00957871,0.0123055
-0.0352761,-0.056952
0.00789853,0.0470335
0.0603012,0.0526511
0.0644014,0.00716836
-0.0110169,0.00245503
0.0150663,0.0221547
-0.0318363,-0.113033
-0.00633834,-0.00210005
0.0152921,-0.109245
-0.0379381,-0.0159631
0.0140976,0.0851601
-0.00228084,-0.00966879
0.0158633,-0.103781
-0.0769716,0.0469429
0.076045,0.0463887
0.0256895,0.0638794
0.0322888,0.0470575
-0.0427516,0.00915619
-0.0324311,-0.0128539
-0.064644,-0.0405735
0.0299629,-0.0280985
0.058665,-0.0115664
0.0673344,-0.0991704
0.0673344,-0.0991704
0.0673344,-0.0991704
0.0269499,-0.0782518
-0.0108333,0.0129357
-0.0417254,-0.0922412
-0.0219258,-0.0454335
-0.0192639,0.0368148
0.0163049,-0.0803021
-0.0301254,0.0202744
0.00856842,-0.0354732
-0.15033,0.0388234
-0.0519386,0.00742118
-0.00898195,-0.0357368
-0.0477332,-0.0259068
0.0130142,-0.000957753
-0.0745487,0.0285127
