MDTU,link
1026,1.21907
1028,1.21907
1030,1.10989
1032,1.10989
1034,1.20714
1036,1.19802
1038,1.24781
1040,1.22118
1042,1.20405
1044,1.18084
1046,1.25051
1048,1.38173
1050,1.21605
1052,1.20618
1054,1.26283
1056,1.31209
1058,1.21797
1060,1.24403
1062,1.16127
1064,1.16973
1066,1.28764
1068,1.28764
1070,1.23444
1072,1.23213
1074,1.33376
1076,1.33376
1078,1.35304
1080,1.18903
1082,1.14969
1084,1.2245
1086,1.36346
1088,1.36346
1090,1.16541
1092,1.14102
1094,1.15013
1096,1.15013
1098,1.29883
1100,1.25963
1102,1.30611
1104,1.38415
1106,1.37841
1108,1.37841
1110,1.53508
1112,1.41668
1114,1.30636
1116,1.27381
1118,1.26753
1120,1.19756
1122,1.24839
1124,1.25431
1126,1.35529
1128,1.39953
1130,1.3204
1132,1.38284
1134,1.38284
1136,1.29483
1138,1.32128
1140,1.44835
1142,1.47229
1144,1.45464
1146,1.45464
1148,1.37476
1150,1.27551
1152,1.33891
1154,1.23033
1156,1.24583
1158,1.2785
1160,1.19301
1162,1.30046
1164,1.25072
1166,1.28271
1168,1.21693
1170,1.2262
1172,1.2921
1174,1.2921
1176,1.30434
1178,1.3303
1180,1.22813
1182,1.25975
1184,1.21014
1186,1.26745
1188,1.26745
1190,1.26745
1192,1.31944
1194,1.28396
1196,1.33146
1198,1.28735
1200,1.28551
1202,1.40814
1204,1.22095
1206,1.21777
1208,1.2558
1210,1.24971
1212,1.2441
1214,1.25677
1216,1.29321
1218,1.16116
1220,1.21609
1222,1.38179
1224,1.42147
1226,1.42147
1228,1.32379
1230,1.32379
1232,1.24382
1234,1.23485
1236,1.28458
1238,1.23406
1240,1.23165
1242,1.27336
1244,1.32089
1246,1.37652
1248,1.19915
1250,1.29372
1252,1.35905
1254,1.36366
1256,1.25253
1258,1.24972
1260,1.26739
1262,1.21503
1264,1.3176
1266,1.3176
1268,1.28842
1270,1.15563
1272,1.25297
1274,1.38436
1276,1.35915
1278,1.27651
1280,1.25186
1282,1.11528
1284,1.1343
1286,1.15178
1288,1.19726
1290,1.17837
1292,1.22179
1294,1.21463
1296,1.13813
1298,1.17987
1300,1.25609
1302,1.21862
1304,1.26443
1306,1.33765
1308,1.33219
1310,1.33219
1312,1.30409
1314,1.324
1316,1.35789
1318,1.36528
1320,1.36528
1322,1.36528
1324,1.20158
1326,1.29935
1328,1.25654
1330,1.20454
1332,1.37311
1334,1.25141
1336,1.30488
1338,1.28893
1340,1.23884
1342,1.42529
1344,1.35755
1346,1.29402
1348,1.37481
1350,1.37877
1352,1.43361
1354,1.47891
1356,1.31168
1358,1.37318
1360,1.43466
1362,1.33296
1364,1.25792
1366,1.29878
1368,1.30936
1370,1.24922
1372,1.29159
1374,1.28934
1376,1.20864
1378,1.14003
1380,1.15418
1382,1.32733
1384,1.17807
1386,1.25659
1388,1.20319
1390,1.20319
1392,1.24058
1394,1.22768
1396,1.15123
1398,1.27166
1400,1.27166
1402,1.3684
1404,1.3684
1406,1.34755
1408,1.50419
1410,1.37943
1412,1.31784
1414,1.2607
1416,1.1595
1418,1.1595
1420,1.20696
1422,1.12209
1424,1.199
1426,1.29004
1428,1.29004
1430,1.29004
1432,1.27419
1434,1.27104
1436,1.40387
1438,1.38477
1440,1.44937
1442,1.40066
1444,1.37437
1446,1.34435
1448,1.33113
1450,1.27061
1452,1.25827
1454,1.3139
1456,1.34167
1458,1.2667
1460,1.34045
1462,1.34454
1464,1.34332
1466,1.28761
1468,1.38298
1470,1.32539
1472,1.37649
1474,1.39478
1476,1.40488
1478,1.35535
1480,1.51416
1482,1.71805
1484,1.58017
1486,1.49738
1488,1.58799
1490,1.78718
1492,1.7026
1494,1.72438
1496,1.7238
1498,1.6639
1500,1.76322
1502,1.64707
1504,1.43428
1506,1.40641
1508,1.44196
1510,1.42141
1512,1.46085
1514,1.59889
1516,1.37883
1518,1.46903
1520,1.25153
1522,1.34164
1524,1.51479
1526,1.45529
1528,1.36004
1530,1.2247
1532,1.32738
1534,1.31644
1536,1.31644
1538,1.2801
1540,1.19215
1542,1.22811
1544,1.29248
1546,1.27592
1548,1.22701
1550,1.32484
1552,1.47333
1554,1.28616
1556,1.28616
1558,1.19901
1560,1.21695
1562,1.21755
1564,1.27997
1566,1.28076
1568,1.28455
1570,1.18119
1572,1.31755
1574,1.25849
1576,1.2014
1578,1.12472
1580,1.18597
1582,1.08792
1584,1.21304
1586,1.19716
1588,1.18997
1590,1.21149
1592,1.16503
1594,1.13674
1596,1.25568
1598,1.24647
1600,1.23674
1602,1.24005
1604,1.24161
1606,1.24161
1608,1.19588
1610,1.16577
1612,1.27711
1614,1.2467
1616,1.27876
1618,1.27318
1620,1.38049
1622,1.29032
1624,1.30035
1626,1.28307
1628,1.28848
1630,1.43345
1632,1.43434
1634,1.29679
1636,1.47709
1638,1.33416
1640,1.29366
1642,1.29366
1644,1.28404
1646,1.30697
1648,1.31903
1650,1.35662
1652,1.407
1654,1.54668
1656,1.37067
1658,1.28846
1660,1.34501
1662,1.35732
1664,1.27992
1666,1.20171
1668,1.37008
1670,1.337
1672,1.337
1674,1.337
1676,1.37345
1678,1.35612
1680,1.329
1682,1.329
1684,1.329
1686,1.31356
1688,1.32608
1690,1.49714
1692,1.61163
1694,1.62133
1696,1.54095
1698,1.71795
1700,1.67332
1702,1.43932
1704,1.56045
1706,1.39913
1708,1.31372
1710,1.23131
1712,1.26979
1714,1.28854
1716,1.18009
1718,1.25059
1720,1.26624
1722,1.24698
1724,1.29223
1726,1.36688
1728,1.51218
1730,1.34168
1732,1.26259
1734,1.26259
1736,1.20358
1738,1.22797
1740,1.26701
1742,1.30965
1744,1.24146
1746,1.26038
1748,1.18847
1750,1.29821
1752,1.21073
1754,1.3193
1756,1.26115
1758,1.25214
1760,1.22117
1762,1.26756
1764,1.23158
1766,1.23158
1768,1.2883
1770,1.24498
1772,1.18143
1774,1.18143
1776,1.24921
1778,1.24921
1780,1.33217
1782,1.24984
1784,1.29641
1786,1.35067
1788,1.28668
1790,1.43867
1792,1.42884
1794,1.28409
1796,1.40956
1798,1.33824
1800,1.30817
1802,1.30817
1804,1.34318
1806,1.49053
1808,1.37212
1810,1.32028
1812,1.3267
1814,1.50932
1816,1.65346
1818,1.63347
1820,1.45221
1822,1.44902
1824,1.47822
1826,1.58906
1828,1.59866
1830,1.50641
1832,1.58768
1834,1.39336
1836,1.45426
1838,1.3324
1840,1.42314
1842,1.29753
1844,1.3356
1846,1.24244
1848,1.22067
1850,1.20662
1852,1.14794
1854,1.31015
1856,1.32501
1858,1.30411
1860,1.2737
1862,1.26507
1864,1.39438
1866,1.45227
1868,1.38789
1870,1.38789
1872,1.37616
1874,1.30009
1876,1.30779
1878,1.33892
1880,1.34029
1882,1.28695
1884,1.25289
1886,1.26091
1888,1.3443
1890,1.1975
1892,1.20303
1894,1.32039
1896,1.40981
1898,1.42712
1900,1.46068
1902,1.3362
1904,1.41641
1906,1.2599
1908,1.19507
1910,1.16334
1912,1.19343
1914,1.17749
1916,1.34617
1918,1.45431
1920,1.44144
1922,1.44886
1924,1.28611
1926,1.28611
1928,1.18781
1930,1.26182
1932,1.30589
1934,1.21062
1936,1.18966
1938,1.15879
1940,1.28699
1942,1.34958
1944,1.31522
1946,1.2797
1948,1.20644
1950,1.28378
1952,1.24884
1954,1.27225
1956,1.37553
1958,1.21966
1960,1.1637
1962,1.20044
1964,1.1974
1966,1.18711
1968,1.27009
1970,1.27248
1972,1.24201
1974,1.28357
1976,1.22407
1978,1.23165
1980,1.30257
1982,1.2506
1984,1.1888
1986,1.1888
1988,1.33416
1990,1.3283
1992,1.25608
1994,1.27786
1996,1.25997
1998,1.20948
2000,1.30136
