MDTU,|Tr(L)|,ReTr(L),ImTr(L)
582,0.0454332,0.00197993,0.04539
584,0.154414,0.0666527,-0.139288
586,0.0367507,-0.0225852,0.0289918
588,0.0615486,0.0096951,0.0607803
590,0.0998696,0.0925783,0.0374595
592,0.0481958,0.0132716,0.0463325
594,0.0293764,0.015669,-0.0248486
596,0.0661464,0.06495,0.0125237
598,0.087463,-0.0808115,-0.0334555
600,0.087463,-0.0808115,-0.0334555
602,0.0273906,-0.0179806,-0.0206626
604,0.0273906,-0.0179806,-0.0206626
606,0.0273906,-0.0179806,-0.0206626
608,0.0913232,-0.0906722,0.0108843
610,0.040339,0.0327742,-0.0235177
612,0.113362,-0.0899525,0.0689885
614,0.0523301,-0.0393092,0.034543
616,0.0476113,-0.0335387,0.0337932
618,0.122786,0.0773278,-0.095377
620,0.0135521,-0.0104283,0.00865503
622,0.150373,-0.052065,-0.141072
624,0.129658,0.128569,-0.0167671
626,0.110085,0.0446477,-0.100625
628,0.0862952,-0.0546623,0.066775
630,0.0335427,-0.023066,0.0243532
632,0.00744069,0.0039177,-0.00632577
634,0.0728711,-0.0639233,-0.034986
636,0.018606,-0.0169794,0.00760813
638,0.0285308,0.00354875,0.0283093
640,0.0637047,0.0232574,-0.0593075
642,0.0637047,0.0232574,-0.0593075
644,0.0860958,-0.0762188,0.0400397
646,0.165636,0.00711563,0.165483
648,0.199705,-0.0720265,0.186264
650,0.0203624,-0.0199927,-0.00386252
652,0.0349866,0.0348417,-0.00318032
654,0.0446224,0.0407845,-0.0181047
656,0.117092,0.108982,0.0428173
658,0.0278398,-0.00318255,0.0276573
660,0.12712,-0.0876143,-0.0921042
662,0.177657,-0.102746,0.144932
664,0.0983788,-0.089334,0.0412047
666,0.0939991,-0.0857653,0.0384728
668,0.0343917,-0.0285472,0.0191792
670,0.00520288,-0.00388368,-0.00346223
672,0.0308593,0.0265347,-0.0157545
674,0.0401477,-0.027449,-0.0292983
676,0.108223,0.0393503,-0.100815
678,0.122231,0.0731843,0.0979002
680,0.0617949,-0.0221897,-0.0576735
682,0.175156,0.125756,0.121922
684,0.175156,0.125756,0.121922
686,0.102781,0.0975358,0.0324155
688,0.076269,-0.076243,0.00199309
690,0.105165,-0.0759985,0.0726905
692,0.0583696,-0.0505017,0.0292675
694,0.0784355,-0.0676885,0.0396282
696,0.0645808,0.0353477,-0.0540482
698,0.0855176,-0.0062899,0.085286
700,0.0756598,0.024264,-0.0716635
702,0.125544,0.0372715,0.119884
704,0.0742568,0.048173,0.0565105
706,0.111962,0.105751,-0.0367727
708,0.107047,-0.0127183,0.106289
710,0.0676483,-0.062844,0.0250385
712,0.0778301,-0.0777525,0.00347465
714,0.109185,-0.0318457,0.104438
716,0.0648219,-0.042883,-0.04861
718,0.060551,0.0580878,0.0170951
720,0.0566912,-0.0361238,-0.0436918
722,0.0508063,0.0333948,0.0382892
724,0.111794,0.108539,0.0267772
726,0.0461945,-0.0450422,0.0102532
728,0.0315353,-0.000132596,-0.031535
730,0.0619714,0.0213168,0.0581897
732,0.121918,0.0876035,-0.0847912
734,0.202539,0.171638,0.107528
736,0.0393781,0.036457,-0.0148837
738,0.0393781,0.036457,-0.0148837
740,0.152933,-0.130759,-0.0793133
742,0.0269974,-0.0070966,-0.026048
744,0.124588,-0.0286205,0.121256
746,0.142709,0.141679,0.017113
748,0.0478867,-0.0357862,-0.0318195
750,0.0989632,0.0939867,0.0309873
752,0.0989632,0.0939867,0.0309873
754,0.0529568,-0.0320527,0.042155
756,0.102808,0.0492078,-0.0902665
758,0.0771325,0.0606447,-0.0476618
760,0.0391999,-0.0333452,-0.0206089
762,0.162543,-0.157093,-0.0417387
764,0.0566158,-0.0501448,0.026284
766,0.0896611,-0.0868025,-0.0224598
768,0.0950481,-0.0130008,-0.0941547
770,0.0852511,0.0140729,-0.0840815
772,0.0445778,-0.0419168,0.0151711
774,0.063201,-0.0620303,0.0121084
776,0.0474429,0.0251055,0.040256
778,0.0737876,0.026731,0.0687755
780,0.0737876,0.026731,0.0687755
782,0.049933,0.047337,-0.0158905
784,0.0935418,-0.0598147,-0.0719185
786,0.0599127,-0.0580463,0.0148381
788,0.0326047,0.0143821,0.0292612
790,0.147845,-0.056303,0.136704
792,0.192702,0.168793,0.092968
794,0.132276,-0.113656,-0.0676705
796,0.0276514,0.0130715,-0.0243667
798,0.105464,0.0575203,-0.0883975
800,0.0234791,0.0066594,-0.0225149
802,0.0680643,-0.0466828,0.0495325
804,0.0930208,-0.00551357,0.0928573
806,0.0748434,-0.0141714,0.0734895
808,0.168569,0.0580818,0.158247
810,0.0685032,0.0483515,-0.0485265
812,0.0207615,0.0188011,-0.00880675
814,0.066249,0.0505227,0.042853
816,0.0110111,0.0074309,-0.0081256
818,0.0748002,-0.0743812,0.00790587
820,0.0863781,-0.0639495,0.0580657
822,0.0559676,-0.0321403,0.045819
824,0.0579256,0.0249692,0.0522678
826,0.0436382,-0.0250495,-0.0357325
828,0.0485055,-0.0187696,0.0447268
830,0.0442841,-0.044241,-0.00195376
832,0.0929845,-0.043622,0.0821173
834,0.0932937,-0.0762025,-0.0538228
836,0.0559511,0.0325423,0.045514
838,0.0817847,0.0622523,0.0530415
840,0.0517602,-0.0261688,0.0446578
842,0.00990841,-0.00692935,0.00708242
844,0.118739,-0.0240431,-0.11628
846,0.0534455,-0.0366363,-0.0389128
848,0.0242932,-0.0213292,-0.0116287
850,0.120262,0.117894,0.0237452
852,0.033016,-0.032679,-0.0047055
854,0.0799663,-0.0141674,0.0787013
856,0.156281,0.136427,-0.0762338
858,0.0406924,0.038332,0.0136575
860,0.119327,-0.0790253,-0.0894092
862,0.114383,-0.104762,0.0459172
864,0.0494224,-0.004881,-0.0491808
866,0.0525299,-0.0144706,-0.0504975
868,0.0778622,-0.00994247,0.0772247
870,0.0750158,0.0229926,0.0714053
872,0.0750158,0.0229926,0.0714053
874,0.0597906,0.0443267,-0.0401255
876,0.128357,-0.113526,-0.0598943
878,0.0312253,-0.0312135,-0.000857495
880,0.0449937,-0.0328183,-0.0307798
882,0.048582,0.0355878,0.0330715
884,0.106119,-0.0694712,-0.0802188
886,0.142373,0.128183,-0.0619615
888,0.0561702,0.0115375,0.0549725
890,0.115229,0.0795908,0.0833253
892,0.115229,0.0795908,0.0833253
894,0.0956188,0.090594,-0.030589
896,0.0239211,0.00848607,-0.0223652
898,0.0239211,0.00848607,-0.0223652
900,0.135003,-0.00131022,-0.134997
902,0.0619018,-0.047642,0.039523
904,0.0285155,-0.0231461,0.0166551
906,0.0244447,0.00041795,0.0244412
908,0.0214537,0.0146147,-0.0157058
910,0.0160487,0.0091396,-0.0131919
912,0.150701,0.0372162,0.146033
914,0.0108522,-0.000260953,-0.0108491
916,0.104011,-0.0712905,-0.0757358
918,0.0379167,-0.024718,0.0287523
920,0.0609289,-0.0417587,-0.0443682
922,0.0350238,-0.0344317,-0.00641237
924,0.0350238,-0.0344317,-0.00641237
926,0.168382,-0.153414,-0.0694012
928,0.109734,0.0513215,0.0969925
930,0.0433091,0.0204274,-0.038189
932,0.128426,0.089646,0.0919615
934,0.0414587,-0.039932,0.011147
936,0.0191409,0.018955,0.00266125
938,0.0522385,0.0104821,-0.051176
940,0.0872044,0.0474958,0.0731352
942,0.0860697,-0.0834985,0.0208804
944,0.0860697,-0.0834985,0.0208804
946,0.0860697,-0.0834985,0.0208804
948,0.0118604,0.009276,0.00739092
950,0.0407845,0.0404535,-0.0051854
952,0.109221,0.0909883,0.060419
954,0.049948,-0.0422445,-0.0266497
956,0.0711603,0.070744,-0.00768562
958,0.0479546,0.0258102,0.0404163
960,0.0779392,-0.0641682,0.0442375
962,0.0591866,0.0472158,-0.0356892
964,0.102022,-0.0882095,-0.0512595
966,0.0361453,-0.0109414,-0.0344495
968,0.0807393,0.032935,0.0737165
970,0.0491762,-0.0483592,-0.00892625
972,0.0524003,0.0032077,-0.052302
974,0.0894726,-0.0779732,0.0438808
976,0.0814311,-0.0592432,-0.0558683
978,0.115599,0.051166,-0.103659
980,0.0386219,0.0355155,-0.0151757
982,0.039871,-0.0375835,-0.0133107
984,0.0989013,0.0693658,0.0704972
986,0.0192655,-0.017709,-0.00758612
988,0.0536299,0.0253167,-0.0472783
990,0.193205,0.19269,-0.014106
992,0.0654556,0.0225708,0.061441
994,0.103364,0.0128766,-0.102559
996,0.0673598,-0.0329742,0.058737
998,0.122541,0.112137,-0.049411
1000,0.198101,-0.115409,-0.161011
1002,0.0882969,0.0357377,-0.0807413
1004,0.0175922,-0.0128353,0.0120308
1006,0.0391824,0.0140745,0.0365673
1008,0.0693078,0.0686757,0.00933842
1010,0.038532,0.025302,-0.0290607
1012,0.0916623,0.0528192,0.074914
1014,0.118174,-0.0688757,-0.0960272
1016,0.0185096,0.0159888,-0.0093255
1018,0.127138,0.0888257,0.0909615
1020,0.0138142,0.0130563,0.00451265
1022,0.0725977,0.0534592,0.0491175
1024,0.0845631,-0.0845603,0.000699177
1026,0.0717636,0.0147222,0.0702373
1028,0.0717636,0.0147222,0.0702373
1030,0.13211,-0.0233298,-0.130033
1032,0.13211,-0.0233298,-0.130033
1034,0.0429462,0.034243,0.025919
1036,0.124246,-0.104857,0.0666483
1038,0.0820581,-0.0660785,-0.0486535
1040,0.0851236,-0.0810535,-0.026007
1042,0.126038,0.0770958,-0.0997092
1044,0.132293,-0.132292,-0.00042983
1046,0.168829,0.133899,-0.102832
1048,0.0679594,-0.0403035,-0.0547185
1050,0.0765082,0.075691,0.0111525
1052,0.199119,-0.194399,-0.0430968
1054,0.0446509,-0.0214394,0.039167
1056,0.0724109,0.0343405,0.06375
1058,0.043119,0.000866878,-0.0431103
1060,0.0252225,-0.0214245,0.0133104
1062,0.153586,0.0215964,0.15206
1064,0.0144478,-0.0143214,0.00190691
1066,0.0257555,-0.00166344,0.0257017
1068,0.0257555,-0.00166344,0.0257017
1070,0.0719412,0.0241419,-0.0677695
1072,0.0341661,0.0298935,-0.016544
1074,0.0224394,0.0093443,0.0204012
1076,0.0224394,0.0093443,0.0204012
1078,0.0967884,-0.089748,0.0362393
1080,0.0468892,-0.033188,0.0331232
1082,0.0967106,0.0732025,0.0632007
1084,0.0166795,-0.0124631,-0.0110849
1086,0.0747353,0.0735153,0.0134489
1088,0.0747353,0.0735153,0.0134489
1090,0.0283824,0.0260485,-0.0112711
1092,0.139785,-0.138525,-0.0187244
1094,0.0951386,0.0292843,0.0905195
1096,0.0951386,0.0292843,0.0905195
1098,0.0911204,0.051174,0.0753932
1100,0.0953002,0.0871308,0.0386053
1102,0.0654703,-0.0139895,-0.0639582
1104,0.109961,-0.0744848,-0.080891
1106,0.0685586,-0.027006,0.0630155
1108,0.0685586,-0.027006,0.0630155
1110,0.0687253,0.0562928,-0.0394245
1112,0.0627724,0.055669,0.0290058
