MDTU,|Tr(Lx)|
2,0.0639297
4,0.0195912
6,0.164206
8,0.0742993
10,0.111471
12,0.0573653
14,0.0573653
16,0.135945
18,0.0980507
20,0.078929
22,0.0430448
24,0.0265197
26,0.092444
28,0.130866
30,0.0552907
32,0.0897894
34,0.0559791
36,0.0559791
38,0.0559791
40,0.0728434
42,0.0628709
44,0.0549103
46,0.0385332
48,0.0466069
50,0.118953
52,0.100361
54,0.0831454
56,0.150923
58,0.0910702
60,0.0431896
62,0.059261
64,0.0769202
66,0.132508
68,0.0732369
70,0.0654313
72,0.0395915
74,0.0357977
76,0.0222743
78,0.0929196
80,0.0929196
82,0.103336
84,0.0121948
86,0.180846
88,0.0276224
90,0.145519
92,0.0962903
94,0.07662
96,0.054799
98,0.0782188
100,0.142882
102,0.0780062
104,0.0722937
106,0.0698761
108,0.016142
110,0.120169
112,0.15037
114,0.118347
116,0.00858783
118,0.0887945
120,0.0405581
122,0.105951
124,0.047366
126,0.146498
128,0.0466642
130,0.0862906
132,0.15556
134,0.119169
136,0.100849
138,0.0981143
140,0.0669675
142,0.0843642
144,0.0941546
146,0.109142
148,0.0242532
150,0.0314197
152,0.0420351
154,0.0703041
156,0.0703041
158,0.0426505
160,0.148633
162,0.12688
164,0.170319
166,0.170319
168,0.065851
170,0.0439997
172,0.0970476
174,0.116454
176,0.117888
178,0.0894405
180,0.0894405
182,0.0686096
184,0.0671667
186,0.0671667
188,0.103357
190,0.07377
192,0.070459
194,0.105853
196,0.075699
198,0.117543
200,0.0424516
202,0.07816
204,0.102067
206,0.130605
208,0.0643603
210,0.109994
212,0.04624
214,0.0644983
216,0.11035
218,0.110952
220,0.079579
222,0.0865965
224,0.102794
226,0.0831424
228,0.115518
230,0.0266088
232,0.0797468
234,0.0856869
236,0.0856869
238,0.0856869
240,0.0164174
242,0.0416635
244,0.101255
246,0.0102309
248,0.104211
250,0.0992877
252,0.119684
254,0.114441
256,0.0603099
258,0.076652
260,0.0796875
262,0.0890898
264,0.185608
266,0.0365786
268,0.088764
270,0.0333195
272,0.131106
274,0.0528914
276,0.136464
278,0.0957307
280,0.0481317
282,0.106768
284,0.106768
286,0.0506525
288,0.00904022
290,0.131484
292,0.0923687
294,0.0923687
296,0.0136074
298,0.109697
300,0.147307
302,0.00904436
304,0.0983045
306,0.0248124
308,0.0826331
310,0.0520395
312,0.0149535
314,0.0654374
316,0.201933
318,0.0711399
320,0.031673
322,0.0538013
324,0.231286
326,0.0461902
328,0.078091
330,0.109366
332,0.0146185
334,0.115065
336,0.0636782
338,0.0636782
340,0.0713412
342,0.0525129
344,0.0939228
346,0.0795901
348,0.0951176
350,0.0482792
352,0.0588383
354,0.129832
356,0.044293
358,0.0446637
360,0.0278122
362,0.0677203
364,0.126625
366,0.0545211
368,0.11397
370,0.0751799
372,0.156075
374,0.0925309
376,0.0414404
378,0.170605
380,0.0307603
382,0.086941
384,0.107185
386,0.0957881
388,0.0816501
390,0.0970361
392,0.0241064
394,0.033182
396,0.0633586
398,0.0617352
400,0.0366174
402,0.116274
404,0.0122864
406,0.0868844
408,0.0868844
410,0.0868844
412,0.0739474
414,0.0500672
416,0.058101
418,0.0428005
420,0.0612228
422,0.076003
424,0.111525
426,0.0218855
428,0.0622967
430,0.0622967
432,0.0876715
434,0.0669087
436,0.0669087
438,0.0824646
440,0.109941
442,0.152673
444,0.0518018
