MDTU,min_ave,max_ave
274,-1.68631,0.465845
276,-1.62264,0.476354
278,-1.6993,0.472285
280,-1.65004,0.455144
282,-1.70562,0.429405
284,-1.70562,0.429405
286,-1.69077,0.447433
288,-1.69644,0.463946
290,-1.68866,0.464752
292,-1.67638,0.447488
294,-1.67638,0.447488
296,-1.67969,0.449436
298,-1.61759,0.461851
300,-1.6451,0.466436
302,-1.65267,0.450036
304,-1.66697,0.476329
306,-1.61294,0.471988
308,-1.57363,0.489438
310,-1.62873,0.490106
312,-1.63189,0.46082
314,-1.63568,0.454687
316,-1.58853,0.45299
318,-1.63167,0.461862
320,-1.51325,0.4635
322,-1.70124,0.432243
324,-1.64745,0.453674
326,-1.74356,0.435531
328,-1.77518,0.423853
330,-1.59261,0.446245
332,-1.65901,0.466187
334,-1.71149,0.451893
336,-1.73429,0.438344
338,-1.73429,0.438344
340,-1.77485,0.449152
342,-1.73376,0.462081
344,-1.70141,0.437516
346,-1.57018,0.46463
348,-1.6639,0.462503
350,-1.6941,0.435756
352,-1.65788,0.442302
354,-1.66838,0.444014
356,-1.60824,0.457969
358,-1.66273,0.472396
360,-1.74533,0.440186
362,-1.66389,0.445362
364,-1.73678,0.431359
366,-1.68947,0.444232
368,-1.74445,0.439044
370,-1.64427,0.441359
372,-1.74781,0.453797
374,-1.67756,0.455735
376,-1.72046,0.448476
378,-1.70154,0.430181
380,-1.6779,0.428183
382,-1.56253,0.452455
384,-1.6239,0.449318
386,-1.59913,0.458563
388,-1.6915,0.459705
390,-1.66052,0.43966
392,-1.61927,0.462564
394,-1.62817,0.461862
396,-1.73134,0.452644
398,-1.70302,0.44431
400,-1.76792,0.447068
402,-1.68249,0.45157
404,-1.61206,0.451978
406,-1.63797,0.481982
408,-1.63797,0.481982
410,-1.63797,0.481982
412,-1.60808,0.45821
414,-1.60218,0.466626
416,-1.689,0.457334
418,-1.65469,0.483578
420,-1.63617,0.471398
422,-1.57517,0.465611
424,-1.63522,0.452931
426,-1.68818,0.459246
428,-1.61626,0.469966
430,-1.61626,0.469966
432,-1.66761,0.455052
434,-1.64313,0.460903
436,-1.64313,0.460903
438,-1.6511,0.443629
440,-1.60739,0.439465
442,-1.68611,0.433788
444,-1.65676,0.431216
446,-1.72347,0.425308
448,-1.72597,0.423453
450,-1.65987,0.445171
452,-1.65313,0.443883
454,-1.65313,0.443883
456,-1.58101,0.451872
458,-1.73697,0.454594
460,-1.64811,0.450304
462,-1.70755,0.46743
464,-1.58874,0.454097
466,-1.64015,0.446167
468,-1.61003,0.452242
470,-1.63733,0.45563
472,-1.68683,0.454906
474,-1.6603,0.444094
476,-1.63918,0.44703
478,-1.68562,0.433303
480,-1.77385,0.451431
482,-1.72375,0.438458
484,-1.77845,0.438787
486,-1.64496,0.432887
488,-1.81722,0.434021
490,-1.68659,0.428663
492,-1.78248,0.446244
494,-1.7053,0.428056
496,-1.63838,0.425488
498,-1.67269,0.421303
500,-1.67743,0.438121
502,-1.65086,0.448547
504,-1.59706,0.447042
506,-1.63163,0.444983
508,-1.67045,0.460745
510,-1.71691,0.449551
512,-1.65746,0.458803
514,-1.69437,0.473108
516,-1.59994,0.434515
518,-1.59994,0.434515
520,-1.76089,0.45516
522,-1.76089,0.45516
524,-1.70444,0.457977
526,-1.61807,0.48294
528,-1.61807,0.48294
530,-1.61807,0.48294
532,-1.7009,0.470353
534,-1.64672,0.453523
536,-1.65981,0.45808
538,-1.74987,0.445459
540,-1.68119,0.446544
542,-1.78809,0.447232
544,-1.62462,0.450402
546,-1.62217,0.464369
548,-1.62217,0.464369
550,-1.61719,0.449712
552,-1.65582,0.424487
554,-1.75191,0.434414
556,-1.67051,0.421844
558,-1.75488,0.436986
560,-1.75488,0.436986
562,-1.65615,0.448217
564,-1.72783,0.453634
566,-1.72783,0.453634
568,-1.66952,0.452225
570,-1.70425,0.43635
572,-1.63888,0.44367
574,-1.65733,0.435756
576,-1.66558,0.435673
578,-1.6818,0.42867
580,-1.65689,0.441601
582,-1.70959,0.441867
584,-1.70888,0.435086
586,-1.67942,0.445164
588,-1.74649,0.429508
590,-1.65367,0.431879
592,-1.69525,0.429486
594,-1.79509,0.449866
596,-1.68353,0.458819
598,-1.61452,0.461575
600,-1.61452,0.461575
602,-1.66988,0.442947
604,-1.66988,0.442947
606,-1.66988,0.442947
608,-1.66032,0.457445
610,-1.73467,0.43618
612,-1.73967,0.443576
614,-1.6706,0.459284
616,-1.68637,0.452201
618,-1.5539,0.445289
620,-1.69869,0.447535
622,-1.68841,0.442255
624,-1.6019,0.424665
626,-1.69753,0.439575
628,-1.59828,0.440091
630,-1.58441,0.459103
632,-1.63054,0.444638
634,-1.64289,0.475937
636,-1.69338,0.449205
638,-1.62198,0.458238
640,-1.65022,0.461208
642,-1.65022,0.461208
644,-1.61726,0.437205
646,-1.62085,0.435253
648,-1.66066,0.458001
650,-1.69657,0.429094
652,-1.72462,0.44018
654,-1.78615,0.42548
656,-1.66961,0.433476
658,-1.70834,0.43435
660,-1.64507,0.44001
662,-1.61161,0.458742
664,-1.73427,0.436241
666,-1.72393,0.438373
668,-1.64293,0.445195
670,-1.7305,0.45855
672,-1.68796,0.452245
674,-1.65765,0.467279
676,-1.6959,0.453376
678,-1.66403,0.47236
680,-1.66373,0.463368
682,-1.62882,0.468323
684,-1.62882,0.468323
686,-1.645,0.44612
688,-1.72758,0.422672
690,-1.65832,0.44857
692,-1.65484,0.44443
694,-1.67891,0.451733
696,-1.74812,0.442238
698,-1.74572,0.454693
700,-1.62307,0.444828
702,-1.6524,0.449611
704,-1.70634,0.451135
706,-1.60825,0.473797
708,-1.69064,0.450061
710,-1.66894,0.437707
712,-1.6949,0.444655
714,-1.73092,0.44791
716,-1.73683,0.445344
718,-1.69826,0.422212
720,-1.66405,0.438277
722,-1.60734,0.427101
724,-1.64379,0.446434
726,-1.64586,0.441747
728,-1.67008,0.460045
730,-1.72356,0.446415
732,-1.72507,0.439278
734,-1.70254,0.441829
736,-1.6644,0.432396
738,-1.6644,0.432396
740,-1.66814,0.454509
742,-1.72981,0.468677
744,-1.63314,0.472048
746,-1.71462,0.444263
748,-1.56567,0.463945
750,-1.68925,0.46325
752,-1.68925,0.46325
754,-1.69391,0.456571
756,-1.6826,0.44283
758,-1.64354,0.451392
760,-1.61722,0.448372
762,-1.77244,0.431421
764,-1.67568,0.442668
766,-1.62311,0.442235
768,-1.59143,0.433336
770,-1.56327,0.460563
772,-1.69856,0.458134
774,-1.66445,0.457303
776,-1.62604,0.476254
778,-1.64234,0.468272
780,-1.64234,0.468272
782,-1.71828,0.454477
784,-1.66243,0.450142
786,-1.78322,0.455547
788,-1.70406,0.43199
790,-1.67562,0.433184
792,-1.7429,0.419222
794,-1.71117,0.440685
796,-1.72937,0.452132
798,-1.67667,0.432957
800,-1.77308,0.438842
802,-1.65827,0.454751
804,-1.70747,0.448122
806,-1.65823,0.463503
808,-1.66339,0.430733
810,-1.63271,0.436488
812,-1.75853,0.439832
814,-1.76403,0.429842
816,-1.65409,0.43019
818,-1.69055,0.431498
820,-1.64016,0.449947
822,-1.62453,0.457196
824,-1.69564,0.462746
826,-1.59064,0.463877
828,-1.74637,0.435711
830,-1.72047,0.455647
832,-1.68901,0.462092
834,-1.65966,0.442653
836,-1.61937,0.446695
838,-1.62922,0.464989
840,-1.69736,0.437537
842,-1.68649,0.446228
844,-1.64927,0.444627
846,-1.71966,0.44403
848,-1.69842,0.438252
850,-1.70561,0.448824
852,-1.76043,0.43524
854,-1.63381,0.428372
856,-1.6614,0.437746
858,-1.67726,0.427771
860,-1.77582,0.421692
862,-1.75633,0.431663
864,-1.69267,0.427459
866,-1.67186,0.456315
868,-1.68287,0.435343
870,-1.69258,0.446178
872,-1.69258,0.446178
874,-1.68369,0.45191
876,-1.66218,0.425628
878,-1.7011,0.451332
880,-1.64213,0.468856
882,-1.78613,0.446824
884,-1.66948,0.419734
886,-1.75058,0.425792
888,-1.67086,0.414546
890,-1.71314,0.428978
892,-1.71314,0.428978
894,-1.74309,0.444916
896,-1.66726,0.447605
898,-1.66726,0.447605
900,-1.71901,0.447224
902,-1.6894,0.436878
904,-1.64393,0.442895
906,-1.68113,0.456034
908,-1.61411,0.426044
910,-1.65446,0.454165
912,-1.65632,0.457924
914,-1.7268,0.440081
916,-1.70923,0.448735
918,-1.65456,0.447093
920,-1.67641,0.447553
922,-1.70527,0.439679
924,-1.70527,0.439679
926,-1.67781,0.443742
928,-1.67986,0.426362
930,-1.61632,0.428919
932,-1.63999,0.441281
934,-1.76615,0.434551
936,-1.67275,0.431589
938,-1.62413,0.446776
940,-1.66641,0.44869
942,-1.78055,0.450173
944,-1.78055,0.450173
946,-1.78055,0.450173
948,-1.66685,0.453164
950,-1.75833,0.440812
952,-1.7447,0.444881
954,-1.62269,0.428427
956,-1.65927,0.429211
958,-1.69629,0.432464
960,-1.63952,0.42738
962,-1.76559,0.443289
964,-1.68656,0.472667
966,-1.65377,0.452412
968,-1.66238,0.457025
970,-1.74905,0.449636
972,-1.66901,0.441304
974,-1.70799,0.46349
976,-1.71989,0.454751
978,-1.60702,0.454723
980,-1.61811,0.463475
982,-1.66776,0.447975
984,-1.63424,0.445587
986,-1.66724,0.462702
988,-1.72667,0.428297
990,-1.64999,0.418297
992,-1.69099,0.445291
994,-1.6159,0.442599
996,-1.57142,0.435736
998,-1.58915,0.433499
1000,-1.5525,0.465568
1002,-1.72344,0.450739
1004,-1.70321,0.46746
1006,-1.63237,0.438905
1008,-1.66868,0.44737
1010,-1.66929,0.456053
1012,-1.65449,0.455571
1014,-1.69368,0.435448
1016,-1.64915,0.445879
1018,-1.64597,0.441585
1020,-1.52173,0.451496
1022,-1.66395,0.450495
1024,-1.58793,0.444352
1026,-1.60785,0.446028
1028,-1.60785,0.446028
1030,-1.68055,0.426188
1032,-1.68055,0.426188
1034,-1.72699,0.428806
1036,-1.7209,0.44305
1038,-1.74672,0.444589
1040,-1.6676,0.442562
1042,-1.64328,0.447326
1044,-1.82062,0.445603
1046,-1.65797,0.447441
1048,-1.57533,0.449503
1050,-1.72522,0.447533
1052,-1.69284,0.434161
1054,-1.66465,0.448123
1056,-1.64292,0.453302
1058,-1.67906,0.43725
1060,-1.77683,0.442517
1062,-1.69937,0.428117
1064,-1.71206,0.433964
1066,-1.64412,0.459168
1068,-1.64412,0.459168
1070,-1.61442,0.455368
1072,-1.64928,0.4608
1074,-1.68398,0.451713
1076,-1.68398,0.451713
1078,-1.70594,0.449567
1080,-1.78712,0.446005
1082,-1.71274,0.436252
1084,-1.67022,0.42869
1086,-1.65196,0.461506
1088,-1.65196,0.461506
1090,-1.68187,0.44311
1092,-1.7298,0.438831
1094,-1.72782,0.42757
1096,-1.72782,0.42757
1098,-1.6668,0.439365
1100,-1.74554,0.444387
1102,-1.68385,0.458527
1104,-1.66151,0.460989
1106,-1.68919,0.44175
1108,-1.68919,0.44175
1110,-1.73075,0.463474
1112,-1.61769,0.457399
1114,-1.68153,0.455776
1116,-1.69212,0.446705
1118,-1.6546,0.453556
1120,-1.64745,0.463072
1122,-1.67815,0.461571
1124,-1.61989,0.453056
1126,-1.70099,0.482498
1128,-1.6285,0.462793
1130,-1.58733,0.454234
1132,-1.60276,0.454378
1134,-1.60276,0.454378
1136,-1.68625,0.435239
1138,-1.75179,0.451744
1140,-1.58211,0.463141
1142,-1.57174,0.479736
1144,-1.60122,0.456637
1146,-1.60122,0.456637
1148,-1.65051,0.457748
1150,-1.68861,0.446211
1152,-1.713,0.446219
1154,-1.711,0.441815
1156,-1.68184,0.42917
1158,-1.69164,0.446519
1160,-1.82142,0.430718
1162,-1.69348,0.4455
1164,-1.67088,0.427544
1166,-1.70538,0.444667
1168,-1.67334,0.439353
1170,-1.64025,0.437456
1172,-1.68673,0.457688
1174,-1.68673,0.457688
1176,-1.59011,0.455995
1178,-1.60274,0.455541
1180,-1.65295,0.447826
1182,-1.7312,0.448684
1184,-1.63177,0.442104
1186,-1.6289,0.44978
1188,-1.6289,0.44978
1190,-1.6289,0.44978
1192,-1.65404,0.441148
1194,-1.85602,0.45211
1196,-1.63409,0.4557
1198,-1.65575,0.454377
1200,-1.66441,0.45743
1202,-1.62512,0.476339
1204,-1.70246,0.44396
1206,-1.59035,0.443436
1208,-1.72941,0.446007
1210,-1.67451,0.436988
1212,-1.70836,0.44314
1214,-1.68826,0.434531
1216,-1.66138,0.447989
1218,-1.71731,0.426604
1220,-1.73596,0.440304
1222,-1.66654,0.460693
1224,-1.73153,0.456313
1226,-1.73153,0.456313
1228,-1.60343,0.460535
1230,-1.60343,0.460535
1232,-1.65602,0.438493
1234,-1.73532,0.450294
1236,-1.69162,0.452123
1238,-1.72861,0.439454
1240,-1.74758,0.432384
1242,-1.68474,0.446274
1244,-1.78166,0.450064
1246,-1.59542,0.446999
1248,-1.64905,0.435746
1250,-1.68107,0.450496
1252,-1.73302,0.450216
1254,-1.6945,0.462846
1256,-1.64771,0.444695
1258,-1.75013,0.44999
1260,-1.76838,0.442413
1262,-1.62529,0.434419
1264,-1.68982,0.4527
1266,-1.68982,0.4527
1268,-1.62119,0.445578
1270,-1.69493,0.441498
1272,-1.66121,0.450916
1274,-1.5972,0.4635
1276,-1.74685,0.463056
1278,-1.667,0.446266
1280,-1.66523,0.436709
1282,-1.661,0.423794
1284,-1.71361,0.436931
1286,-1.62711,0.442895
1288,-1.71521,0.444504
1290,-1.68636,0.426799
1292,-1.71478,0.424002
1294,-1.71719,0.432385
1296,-1.6389,0.425531
1298,-1.78155,0.423407
1300,-1.66131,0.440666
1302,-1.73595,0.448251
1304,-1.72568,0.454336
1306,-1.69516,0.44123
1308,-1.68611,0.461757
1310,-1.68611,0.461757
1312,-1.65746,0.465809
1314,-1.59833,0.459468
1316,-1.66667,0.461912
1318,-1.71607,0.462839
1320,-1.71607,0.462839
1322,-1.71607,0.462839
1324,-1.69376,0.433815
1326,-1.67603,0.442005
1328,-1.67565,0.45975
1330,-1.6993,0.45016
1332,-1.6012,0.462766
1334,-1.69269,0.439367
1336,-1.63206,0.462041
1338,-1.67679,0.467574
1340,-1.6608,0.441563
1342,-1.69446,0.466896
1344,-1.65462,0.451689
1346,-1.74387,0.455326
1348,-1.63794,0.445333
1350,-1.71841,0.460577
1352,-1.6085,0.467738
1354,-1.58303,0.473984
1356,-1.69842,0.456201
1358,-1.61332,0.470657
1360,-1.63755,0.465693
1362,-1.67233,0.452251
1364,-1.69902,0.458181
1366,-1.62617,0.451817
1368,-1.62112,0.455341
1370,-1.6806,0.433591
1372,-1.59731,0.447449
1374,-1.59916,0.441791
1376,-1.65908,0.447941
1378,-1.68859,0.426426
1380,-1.62216,0.431128
1382,-1.66197,0.44894
1384,-1.79775,0.439507
1386,-1.68546,0.440827
1388,-1.62805,0.439943
1390,-1.62805,0.439943
1392,-1.70023,0.446012
1394,-1.67921,0.440448
1396,-1.67168,0.42388
1398,-1.70255,0.456289
1400,-1.70255,0.456289
1402,-1.60032,0.457479
1404,-1.60032,0.457479
1406,-1.65085,0.467139
1408,-1.60696,0.470083
1410,-1.68229,0.464753
1412,-1.65702,0.446063
1414,-1.67867,0.429465
1416,-1.71779,0.418523
1418,-1.71779,0.418523
1420,-1.71381,0.442342
1422,-1.67429,0.451542
1424,-1.61282,0.450866
1426,-1.63954,0.459689
1428,-1.63954,0.459689
1430,-1.63954,0.459689
1432,-1.8496,0.441888
1434,-1.65991,0.441883
1436,-1.64961,0.455309
1438,-1.63742,0.452385
1440,-1.65799,0.45358
1442,-1.67506,0.466697
1444,-1.60862,0.466998
1446,-1.62917,0.458665
1448,-1.63542,0.475272
1450,-1.61367,0.437298
1452,-1.69205,0.452724
1454,-1.71914,0.457323
1456,-1.66794,0.454133
1458,-1.6618,0.43045
1460,-1.61153,0.444512
1462,-1.6063,0.443933
1464,-1.64944,0.447479
1466,-1.74248,0.444898
1468,-1.60451,0.435307
1470,-1.62992,0.445277
1472,-1.72324,0.44975
1474,-1.61659,0.453667
1476,-1.62191,0.455953
1478,-1.5679,0.447421
1480,-1.56692,0.462583
1482,-1.52657,0.500828
1484,-1.65272,0.471712
1486,-1.7222,0.468225
1488,-1.55198,0.466856
1490,-1.59914,0.492967
1492,-1.54214,0.479279
1494,-1.61738,0.491729
1496,-1.55164,0.497464
1498,-1.61894,0.481599
1500,-1.59482,0.49279
1502,-1.56832,0.480106
1504,-1.66859,0.451002
1506,-1.64451,0.451133
1508,-1.57029,0.470689
1510,-1.68679,0.458256
1512,-1.56486,0.467945
1514,-1.50413,0.469664
1516,-1.63827,0.454684
1518,-1.7203,0.457742
1520,-1.60996,0.435065
1522,-1.69179,0.466831
1524,-1.58051,0.46999
1526,-1.64465,0.469452
1528,-1.68759,0.462247
1530,-1.6465,0.448191
1532,-1.56062,0.441322
1534,-1.6837,0.438956
1536,-1.6837,0.438956
1538,-1.77786,0.438417
1540,-1.67213,0.416776
1542,-1.62942,0.430457
1544,-1.75261,0.435253
1546,-1.69418,0.458479
1548,-1.57481,0.442201
1550,-1.63722,0.457495
1552,-1.61193,0.470127
1554,-1.73832,0.448354
1556,-1.73832,0.448354
1558,-1.69869,0.444391
1560,-1.64948,0.444343
1562,-1.67579,0.450997
1564,-1.66583,0.436698
1566,-1.62931,0.439347
1568,-1.65198,0.455631
1570,-1.70348,0.432606
1572,-1.70496,0.438338
1574,-1.70216,0.467105
1576,-1.69394,0.440677
1578,-1.70514,0.431058
1580,-1.73029,0.451545
1582,-1.66407,0.41985
1584,-1.66265,0.439549
1586,-1.71764,0.423084
1588,-1.63968,0.440638
1590,-1.69255,0.426769
1592,-1.77436,0.428671
1594,-1.68535,0.426782
1596,-1.67505,0.45611
1598,-1.80253,0.450136
1600,-1.77171,0.44459
1602,-1.72741,0.439743
1604,-1.64589,0.444498
1606,-1.64589,0.444498
1608,-1.68733,0.435095
1610,-1.65582,0.440084
1612,-1.59848,0.44299
1614,-1.7043,0.450368
1616,-1.69039,0.445398
1618,-1.7281,0.444943
1620,-1.69048,0.434033
1622,-1.64022,0.433829
1624,-1.75395,0.448945
1626,-1.68591,0.441581
1628,-1.64012,0.446617
1630,-1.65295,0.465277
1632,-1.68644,0.459856
1634,-1.68646,0.451901
1636,-1.66067,0.454
1638,-1.667,0.447433
1640,-1.64975,0.459258
1642,-1.64975,0.459258
1644,-1.67668,0.448342
1646,-1.67331,0.458159
1648,-1.74931,0.457985
1650,-1.66051,0.46249
1652,-1.58368,0.466073
1654,-1.56415,0.482745
1656,-1.66479,0.461552
1658,-1.7099,0.430676
1660,-1.73005,0.453273
1662,-1.65203,0.472706
1664,-1.67599,0.44944
1666,-1.65355,0.431954
1668,-1.70235,0.454235
1670,-1.61258,0.452618
1672,-1.61258,0.452618
1674,-1.61258,0.452618
1676,-1.65393,0.460992
1678,-1.62044,0.46425
1680,-1.64763,0.457319
1682,-1.64763,0.457319
1684,-1.64763,0.457319
1686,-1.6108,0.466322
1688,-1.58531,0.456833
1690,-1.56581,0.470606
1692,-1.58942,0.490349
1694,-1.625,0.48715
1696,-1.57335,0.477343
1698,-1.52496,0.493729
1700,-1.62966,0.507057
1702,-1.68965,0.451828
1704,-1.68079,0.479968
1706,-1.69809,0.462817
1708,-1.71727,0.440367
1710,-1.75852,0.443488
1712,-1.72841,0.442665
1714,-1.62879,0.464847
1716,-1.69527,0.446864
1718,-1.54936,0.447869
1720,-1.64948,0.437249
1722,-1.72626,0.457592
1724,-1.72501,0.444089
1726,-1.60227,0.474366
1728,-1.67391,0.497036
1730,-1.62666,0.472976
1732,-1.71258,0.448946
1734,-1.71258,0.448946
1736,-1.66076,0.452454
1738,-1.64715,0.442673
1740,-1.64214,0.455474
1742,-1.66592,0.465342
1744,-1.63599,0.446407
1746,-1.66179,0.430161
1748,-1.73594,0.448232
1750,-1.71551,0.444843
1752,-1.69641,0.426457
1754,-1.7621,0.439033
1756,-1.69575,0.449196
1758,-1.67811,0.44073
1760,-1.69454,0.431946
1762,-1.74355,0.43701
1764,-1.70257,0.440722
1766,-1.70257,0.440722
1768,-1.64098,0.449537
1770,-1.70163,0.438108
1772,-1.68185,0.442114
1774,-1.68185,0.442114
1776,-1.67251,0.439571
1778,-1.67251,0.439571
1780,-1.68393,0.455972
1782,-1.65971,0.438963
1784,-1.58183,0.440952
1786,-1.73874,0.452793
1788,-1.59959,0.445789
1790,-1.54851,0.451266
1792,-1.68743,0.463863
1794,-1.68784,0.43145
1796,-1.69357,0.442893
1798,-1.62583,0.446574
1800,-1.74997,0.447637
1802,-1.74997,0.447637
1804,-1.68595,0.46185
1806,-1.57423,0.473088
1808,-1.6414,0.459707
1810,-1.54289,0.452703
1812,-1.66857,0.455625
1814,-1.65731,0.470626
1816,-1.5275,0.488664
1818,-1.63707,0.501204
1820,-1.67312,0.461107
1822,-1.5824,0.461889
1824,-1.69256,0.466491
1826,-1.59608,0.485566
1828,-1.61017,0.471377
1830,-1.61533,0.448833
1832,-1.67965,0.46147
1834,-1.61453,0.461061
1836,-1.59105,0.465204
1838,-1.70194,0.446468
1840,-1.73082,0.456502
1842,-1.6708,0.436998
1844,-1.70993,0.440799
1846,-1.7319,0.432874
1848,-1.69015,0.444941
1850,-1.69032,0.43655
1852,-1.65638,0.434912
1854,-1.72646,0.460613
1856,-1.74665,0.448616
1858,-1.69675,0.447292
1860,-1.63911,0.438302
1862,-1.67285,0.44258
1864,-1.57512,0.447995
1866,-1.67775,0.462981
1868,-1.68313,0.450033
1870,-1.68313,0.450033
1872,-1.56989,0.450149
1874,-1.68872,0.454365
1876,-1.60862,0.450447
1878,-1.65315,0.463274
1880,-1.62851,0.462284
1882,-1.64502,0.453618
1884,-1.74404,0.438467
1886,-1.75146,0.461533
1888,-1.71705,0.45922
1890,-1.61543,0.441828
1892,-1.62828,0.43779
1894,-1.68061,0.442592
1896,-1.70139,0.457528
1898,-1.64912,0.454093
1900,-1.67072,0.475224
1902,-1.64937,0.450081
1904,-1.67634,0.439133
1906,-1.70904,0.418178
1908,-1.75815,0.423852
1910,-1.67212,0.431765
1912,-1.66537,0.43867
1914,-1.75916,0.429826
1916,-1.66298,0.450752
1918,-1.65621,0.47635
1920,-1.64236,0.464099
1922,-1.64175,0.476209
1924,-1.65918,0.443126
1926,-1.65918,0.443126
1928,-1.68223,0.428873
1930,-1.69839,0.446559
1932,-1.63519,0.450614
1934,-1.81848,0.453383
1936,-1.70859,0.433758
1938,-1.71322,0.417278
1940,-1.62097,0.451509
1942,-1.70747,0.454687
1944,-1.57659,0.439795
1946,-1.54226,0.432112
1948,-1.78771,0.416128
1950,-1.62473,0.433765
1952,-1.64366,0.442525
1954,-1.65407,0.44381
1956,-1.6724,0.456676
1958,-1.71925,0.436233
1960,-1.69793,0.425656
1962,-1.62797,0.439892
1964,-1.69557,0.448665
1966,-1.65377,0.439408
1968,-1.63665,0.461984
1970,-1.80786,0.454247
1972,-1.77941,0.439818
1974,-1.70119,0.43957
1976,-1.74685,0.444168
1978,-1.70826,0.43058
1980,-1.72278,0.433702
1982,-1.72149,0.443915
1984,-1.64366,0.432091
1986,-1.64366,0.432091
1988,-1.65713,0.432119
1990,-1.70974,0.4414
1992,-1.65854,0.446837
1994,-1.58448,0.443097
1996,-1.73321,0.445673
1998,-1.70713,0.437279
2000,-1.67802,0.439641
