MDTU,energy
1206,0.347007
1208,0.343673
1210,0.34651
1212,0.327103
1214,0.362772
1216,0.338531
1218,0.350118
1220,0.335628
1222,0.331956
1224,0.323122
1226,0.323122
1228,0.326361
1230,0.326361
1232,0.355115
1234,0.338747
1236,0.330514
1238,0.347412
1240,0.36754
1242,0.359232
1244,0.34657
1246,0.353222
1248,0.356948
1250,0.343369
1252,0.345008
1254,0.332027
1256,0.329415
1258,0.32691
1260,0.335037
1262,0.347558
1264,0.338916
1266,0.338916
1268,0.340141
1270,0.344454
1272,0.34802
1274,0.333738
1276,0.335033
1278,0.342179
1280,0.347863
1282,0.355361
1284,0.345577
1286,0.341714
1288,0.35186
1290,0.354187
1292,0.351466
1294,0.359788
1296,0.353152
1298,0.377618
1300,0.340996
1302,0.361075
1304,0.346997
1306,0.33418
1308,0.328584
1310,0.328584
1312,0.327448
1314,0.321232
1316,0.342117
1318,0.336259
1320,0.336259
1322,0.336259
1324,0.356874
1326,0.340692
1328,0.334539
1330,0.334887
1332,0.323834
1334,0.363098
1336,0.330983
1338,0.329315
1340,0.359981
1342,0.33695
1344,0.353099
1346,0.33571
1348,0.36511
1350,0.338826
1352,0.337172
1354,0.350784
1356,0.356956
1358,0.320141
1360,0.328445
1362,0.334916
1364,0.324967
1366,0.335289
1368,0.336154
1370,0.355945
1372,0.319567
1374,0.332422
1376,0.335872
1378,0.347031
1380,0.346929
1382,0.335194
1384,0.351496
1386,0.355277
1388,0.348245
1390,0.348245
1392,0.347969
1394,0.350883
1396,0.374075
1398,0.335534
1400,0.335534
1402,0.3349
1404,0.3349
1406,0.317006
1408,0.335319
1410,0.330213
1412,0.348085
1414,0.356477
1416,0.367066
1418,0.367066
1420,0.350351
1422,0.331956
1424,0.329576
1426,0.332091
1428,0.332091
1430,0.332091
1432,0.336401
1434,0.352708
1436,0.365628
1438,0.362245
1440,0.361448
1442,0.335995
1444,0.318304
1446,0.332706
1448,0.314608
1450,0.366761
1452,0.331769
1454,0.335588
1456,0.34854
1458,0.359565
1460,0.350318
1462,0.339106
1464,0.342137
1466,0.344979
1468,0.380383
1470,0.353246
1472,0.3483
1474,0.351677
1476,0.34079
1478,0.357684
1480,0.369991
1482,0.349665
1484,0.366441
1486,0.362331
1488,0.364366
1490,0.35413
1492,0.362808
1494,0.360315
1496,0.341358
1498,0.345412
1500,0.342536
1502,0.367274
1504,0.383446
1506,0.340182
1508,0.329868
1510,0.348272
1512,0.355054
1514,0.348109
1516,0.36165
1518,0.3606
1520,0.353545
1522,0.347419
1524,0.346445
1526,0.354211
1528,0.355655
1530,0.360451
1532,0.352609
1534,0.33817
1536,0.33817
1538,0.342195
1540,0.356812
1542,0.354721
1544,0.367667
1546,0.343028
1548,0.340165
1550,0.338436
1552,0.318012
1554,0.354351
1556,0.354351
1558,0.343276
1560,0.348389
1562,0.320555
1564,0.337678
1566,0.31538
1568,0.318358
1570,0.353638
1572,0.357635
1574,0.321036
1576,0.343387
1578,0.353741
1580,0.321028
1582,0.345656
1584,0.331268
1586,0.350085
1588,0.351036
1590,0.350874
1592,0.361759
1594,0.348145
1596,0.343119
1598,0.332129
1600,0.334912
1602,0.361523
1604,0.327457
1606,0.327457
1608,0.359954
1610,0.330018
1612,0.328672
1614,0.350098
1616,0.351088
1618,0.344553
1620,0.373213
1622,0.344968
1624,0.341794
1626,0.35538
1628,0.352677
1630,0.335989
1632,0.3415
1634,0.335178
1636,0.347772
1638,0.345909
1640,0.338859
1642,0.338859
1644,0.353893
1646,0.34048
1648,0.348228
1650,0.331045
1652,0.338916
1654,0.328507
1656,0.354852
1658,0.357935
1660,0.336475
1662,0.315936
1664,0.342754
1666,0.371455
1668,0.337461
1670,0.340933
1672,0.340933
1674,0.340933
1676,0.339926
1678,0.33171
1680,0.347181
1682,0.347181
1684,0.347181
1686,0.330223
1688,0.359392
1690,0.342333
1692,0.346878
1694,0.345743
1696,0.327054
1698,0.334129
1700,0.307175
1702,0.374811
1704,0.34009
1706,0.335213
1708,0.359284
1710,0.360169
1712,0.346966
1714,0.321609
1716,0.328527
1718,0.34248
1720,0.347155
1722,0.340993
1724,0.353167
1726,0.333093
1728,0.318808
1730,0.30821
1732,0.35797
1734,0.35797
1736,0.340152
1738,0.33582
1740,0.344468
1742,0.317574
1744,0.344163
1746,0.358456
1748,0.33947
1750,0.348809
1752,0.356604
1754,0.346207
1756,0.33654
1758,0.354209
1760,0.361665
1762,0.357918
1764,0.331909
1766,0.331909
1768,0.354125
1770,0.342891
1772,0.354421
1774,0.354421
1776,0.338026
1778,0.338026
1780,0.341228
1782,0.345272
1784,0.354372
1786,0.345553
1788,0.354699
1790,0.351557
1792,0.33329
1794,0.377131
1796,0.351592
1798,0.351911
1800,0.349771
1802,0.349771
1804,0.342745
1806,0.333915
1808,0.365846
1810,0.347973
1812,0.356409
1814,0.353362
1816,0.324957
1818,0.312574
1820,0.350725
1822,0.345298
1824,0.35049
1826,0.345356
1828,0.355732
1830,0.348073
1832,0.349611
1834,0.347681
1836,0.322128
1838,0.339018
1840,0.332029
1842,0.349592
1844,0.367512
1846,0.360119
1848,0.357882
1850,0.351879
1852,0.35257
1854,0.333184
1856,0.346393
1858,0.344233
1860,0.349536
1862,0.344296
1864,0.344307
1866,0.340579
1868,0.338369
1870,0.338369
1872,0.343487
1874,0.339792
1876,0.35131
1878,0.336882
1880,0.315372
1882,0.31599
1884,0.354239
1886,0.325874
1888,0.324398
1890,0.339921
1892,0.34572
1894,0.364335
1896,0.332241
1898,0.340468
1900,0.329559
1902,0.350205
1904,0.363843
1906,0.388598
1908,0.366451
1910,0.355497
1912,0.343944
1914,0.360186
1916,0.345693
1918,0.331697
1920,0.352514
1922,0.338794
1924,0.358363
1926,0.358363
1928,0.377105
1930,0.333109
1932,0.348709
1934,0.324202
1936,0.341853
1938,0.364538
1940,0.32242
1942,0.336576
1944,0.348855
1946,0.360267
1948,0.381905
1950,0.351662
1952,0.348939
1954,0.337961
1956,0.328566
1958,0.350479
1960,0.367677
1962,0.349702
1964,0.332735
1966,0.33077
1968,0.314944
1970,0.312698
1972,0.342916
1974,0.341486
1976,0.352125
1978,0.351821
1980,0.369149
1982,0.360403
1984,0.344944
1986,0.344944
1988,0.333998
1990,0.338683
1992,0.350698
1994,0.332761
1996,0.343759
1998,0.351422
2000,0.337734
