ReTr(Lx),ImTr(Lx)
0.0173423,0.0615325
-0.0167691,-0.0101297
-0.114377,-0.11782
0.0623037,-0.04048
-0.0581767,-0.0950852
0.0445,0.0362012
0.0445,0.0362012
0.0809422,-0.109222
0.0600917,-0.0774785
-0.0137448,-0.077723
-0.0429558,-0.0027668
-0.0255103,0.007247
0.0363422,0.0850007
0.059249,0.116685
0.052778,0.0164785
-0.042344,-0.0791778
-0.0352107,-0.0435185
-0.0352107,-0.0435185
-0.0352107,-0.0435185
-0.0480648,0.0547352
0.0246689,-0.057829
-0.0438425,0.0330602
0.0113384,-0.0368272
-0.0436197,-0.016417
-0.113307,0.0362125
0.00689197,0.100124
0.0415225,0.072035
0.110484,0.102815
0.0900605,0.0135235
-0.0374107,0.021582
0.000540985,0.0592585
-0.075135,-0.0164758
-0.131665,0.0149278
-0.0597548,-0.042344
-0.0634447,0.0160005
-0.0349875,0.0185301
0.0162993,0.0318717
-0.0196383,-0.0105109
-0.069753,-0.0613887
-0.069753,-0.0613887
0.0256815,-0.100094
-0.00472238,-0.0112434
0.165009,-0.0740092
0.0262252,0.00867357
-0.122852,-0.077995
0.0816205,-0.0510873
-0.075214,0.0146111
0.0345515,-0.0425338
-0.0190859,-0.0758545
-0.0320755,-0.139235
-0.0777815,0.00591595
-0.068757,-0.0223349
0.033516,0.0613135
0.0156506,-0.00395253
0.0256723,-0.117395
0.146868,0.032265
0.0372548,0.112331
0.00438255,-0.0073854
-0.0829425,-0.0317018
0.035645,0.0193492
0.00349272,0.105893
-0.0220896,-0.0418997
0.068967,-0.129248
0.0349382,0.0309332
-0.07386,0.044618
0.130738,0.0843
0.016007,-0.118089
0.0472848,-0.0890762
-0.0934398,-0.0299237
-0.00415,-0.0668388
0.0273795,0.0797978
0.0767175,0.054585
0.0508137,0.0965913
-0.00226653,-0.0241471
0.0302355,-0.00854477
-0.034014,-0.0246982
-0.0579283,0.039837
-0.0579283,0.039837
0.0367857,0.0215842
-0.147994,-0.0137712
0.0788043,-0.0994407
-0.146054,0.0876177
-0.146054,0.0876177
0.0504885,0.042276
0.0214358,-0.038425
0.0607557,0.0756768
0.0246863,-0.113808
-0.0122353,0.117251
-0.0414078,0.079278
-0.0414078,0.079278
-0.0477332,0.049283
-0.0511518,-0.04353
-0.0511518,-0.04353
0.0962097,0.0377673
0.0276752,-0.068382
0.06913,-0.0136202
0.105274,-0.011056
-0.035653,0.0667772
0.101931,0.0585355
0.0213851,0.0366718
-0.0271818,-0.0732813
-0.0866313,-0.0539697
-0.0288972,0.127368
-0.0589285,0.0258782
0.0203063,-0.108104
0.00122735,-0.0462238
0.064406,-0.00345005
0.0226056,-0.10801
0.074798,-0.081949
-0.0648872,0.0460703
-0.0182063,-0.084661
0.073764,0.0715927
0.0155044,-0.081684
0.00953985,0.115123
0.0266088,2.05082e-05
0.0781542,0.0158574
-0.0336325,-0.0788105
-0.0336325,-0.0788105
-0.0336325,-0.0788105
0.0037955,0.0159726
-0.0142392,0.0391548
0.100948,0.0078768
0.00859707,0.00554627
-0.101705,-0.0227193
0.0279225,-0.0952805
0.118986,0.0129074
0.0288125,0.110755
0.0332568,-0.0503118
0.0251647,0.0724035
0.0788637,-0.0114282
-0.0808915,-0.0373305
0.177085,0.0555975
0.0281775,-0.0233243
0.0883058,-0.00900772
-0.032353,0.00796685
0.059235,0.116961
0.0434055,-0.0302235
-0.129585,-0.0427775
-0.0216207,-0.0932572
-0.0428115,0.0219962
0.009111,-0.106378
0.009111,-0.106378
0.0470985,0.0186388
-0.00692218,0.00581455
0.0771287,-0.106485
-0.074469,-0.0546475
-0.074469,-0.0546475
-0.0066495,0.0118721
-0.0977505,-0.0497815
0.0283947,-0.144544
-0.00370248,-0.0082518
-0.0539632,-0.082169
0.022614,0.0102109
-0.0572493,-0.0595883
-0.0113394,0.050789
0.014114,-0.00493965
-0.0071416,0.0650465
0.201797,-0.007391
0.0352335,-0.061802
-0.0292635,-0.0121173
-0.0116016,0.0525355
0.129038,-0.191943
0.0362758,0.0285938
0.0252695,-0.0738895
0.0825623,-0.071725
0.00833108,-0.0120122
-0.0978275,0.060578
0.0569295,-0.0285297
0.0569295,-0.0285297
0.0623445,0.0346805
0.0509105,0.0128735
-0.080525,-0.0483447
-0.0497887,-0.062094
0.0841527,-0.044336
-0.0422778,0.0233125
0.051745,-0.0280073
-0.110284,0.068511
-0.0288662,0.0335947
0.0326193,0.0305095
0.0212796,0.017908
0.0527195,0.0425053
-0.104343,-0.071739
-0.0457687,0.0296273
