t,e^(-dS)
393,1.02569
394,0.80945
395,0.996095
396,0.663584
397,1.27469
398,0.949395
399,1.05457
400,0.851377
401,0.881262
402,1.25923
403,1.055
404,0.624877
405,1.23355
406,0.96078
407,0.824564
408,0.87136
409,0.94382
410,1.34353
411,1.16824
412,1.07043
413,0.855132
414,0.791362
415,1.27813
416,1.39878
417,0.910374
418,0.888696
419,1.28236
420,0.830274
421,1.3763
422,0.911494
423,0.992829
424,0.867014
425,1.27992
426,0.916072
427,1.16871
428,1.03851
429,0.981768
430,0.627947
431,1.04386
432,1.2812
433,1.55784
434,0.756237
435,1.35948
436,0.908073
437,0.852911
438,0.837361
439,1.24135
440,0.933803
441,0.773446
442,0.956849
443,1.37768
444,0.80493
445,1.44167
446,0.612014
447,0.807591
448,1.0905
449,0.648431
450,1.23097
451,0.781375
452,1.22642
453,0.976051
454,0.894581
455,0.823082
456,1.41907
457,0.88506
458,0.847555
459,1.17527
460,1.11193
461,0.836691
462,0.736387
463,0.925612
464,0.999454
465,0.96176
466,1.03952
467,0.894939
468,1.00954
469,1.48884
470,0.799795
471,1.16777
472,0.900685
473,0.776546
474,1.08015
475,0.800515
476,0.87713
477,0.897089
478,0.894581
479,1.03953
480,0.812857
481,1.40074
482,1.20117
483,0.993179
484,0.934466
485,0.900054
486,0.921125
487,1.08122
488,1.04509
489,0.993551
490,0.816278
491,1.03391
492,0.899425
493,1.23084
494,0.950583
495,0.65279
496,1.42789
497,0.970902
498,0.859418
499,1.12311
500,1.38182
501,0.807187
502,0.979395
503,0.908519
504,0.889763
505,1.06012
506,1.40861
507,0.628009
508,1.15835
509,0.921014
510,1.08524
511,0.957078
512,1.12637
513,1.22287
514,0.718708
515,0.959704
516,0.65731
517,0.736313
518,1.5619
519,0.813264
520,1.05525
521,1.30395
522,0.946854
523,1.20515
524,1.34259
525,0.858387
526,0.835688
527,0.705323
528,1.0775
529,1.09421
530,0.922221
531,0.981582
532,1.28133
533,0.871709
534,0.688596
535,1.13871
536,0.779112
537,1.19399
538,0.71291
539,1.11349
540,0.764067
541,1.16439
542,1.19148
543,1.06006
544,0.74297
545,0.940099
546,0.88285
547,0.973809
548,0.705534
549,1.02661
550,1.27227
551,1.09038
552,1.61011
553,0.680791
554,0.864849
555,0.995201
556,1.04592
557,0.980424
558,1.0497
559,1.43462
560,1.01679
561,1.05663
562,0.676854
563,1.91286
564,0.941153
565,0.766133
566,0.985053
567,0.909764
568,1.02955
569,0.987854
570,1.22605
571,1.01455
572,1.06965
573,0.886654
574,0.830357
575,0.986926
576,1.15419
577,1.02138
578,0.742821
579,1.2994
580,0.978544
581,0.882409
582,1.17586
583,1.31666
584,0.889229
585,0.894939
586,1.59026
587,0.826876
588,0.802519
589,0.974969
590,1.00988
591,0.741634
592,1.02699
593,1.35568
594,0.839709
595,0.796045
596,0.950108
597,1.14557
598,1.32963
599,0.74245
600,1.1126
601,1.0327
602,0.850952
603,0.949861
604,1.14271
605,0.803884
606,0.900325
607,0.794693
608,1.23269
609,1.1458
610,0.781297
611,0.924659
612,1.10506
613,0.894313
614,1.01339
615,0.824564
616,1.09289
617,1.19435
618,1.35866
619,1.11672
620,0.694474
621,0.987242
622,1.03286
623,0.788124
624,1.28866
625,1.10705
626,1.16684
627,1.16813
628,0.729716
629,1.12098
630,0.926983
631,1.06212
632,1.28582
633,0.787651
634,0.959551
635,1.02962
636,1.00362
637,1.27494
638,0.76552
639,0.959071
640,1.09355
641,0.987252
642,1.13553
643,1.24197
644,1.05318
645,0.982122
646,1.18554
647,0.815218
648,1.24945
649,0.937583
650,1.01778
651,0.891366
652,1.22949
653,0.891455
654,1.0781
655,0.645907
656,0.950184
657,1.08004
658,0.736534
659,1.41044
660,0.851122
661,0.790413
662,0.892436
663,0.958304
664,1.00883
665,0.876955
666,1.00185
667,0.879326
668,1.19268
669,1.15604
670,0.994558
671,0.941906
672,0.776701
673,1.18246
674,0.653966
675,1.60914
676,0.962694
677,0.649015
678,1.24036
679,1.11717
680,1.40875
681,0.817585
682,0.759952
683,1.10047
684,0.927846
685,1.07637
686,1.24222
687,0.848233
688,0.879238
689,1.00536
690,0.987528
691,1.0314
692,1.07333
693,0.994429
694,0.80276
695,0.771514
696,1.18803
697,1.28943
698,0.726512
699,1.4702
700,0.85633
701,1.01247
702,0.645842
703,1.21616
704,0.743416
705,0.990923
706,0.869619
707,0.833851
708,1.02464
709,0.707937
710,1.02324
711,1.20021
712,1.06228
713,1.02197
714,0.836608
715,0.77639
716,0.747964
717,0.944112
718,0.779736
719,1.02146
720,1.3007
721,1.33991
722,1.07741
723,0.860966
724,1.19232
725,0.538483
726,1.30434
727,1.37383
728,0.863812
729,0.821848
730,0.906431
731,1.30187
732,1.00439
733,0.80493
734,0.889229
735,1.14935
736,0.669717
737,1.1572
738,1.45107
739,0.788991
740,1.24073
741,1.24396
742,1.0389
743,0.853594
744,1.07564
745,1.22043
746,0.938868
747,1.08797
748,1.1266
749,0.876779
750,1.05132
751,0.718852
752,0.821026
753,1.04243
754,1.55317
755,0.712482
756,1.16766
757,1.20502
758,0.846623
759,0.94433
760,1.85893
761,0.930336
762,0.941473
763,0.839205
764,1.03403
765,1.06812
766,1.044
767,1.13088
768,0.769973
769,0.834602
770,0.771052
771,0.787336
772,1.04599
773,1.19363
774,1.32154
775,0.975271
776,1.01707
777,0.923652
778,0.838786
779,1.00463
780,1.02148
781,1.36002
782,1.14568
783,1.16964
784,0.916448
785,0.78435
786,0.834853
787,1.2416
788,0.915029
789,0.769203
790,1.05183
791,0.817504
792,0.880469
793,1.15673
794,0.689079
795,1.08413
796,1.2798
797,0.968439
798,1.38722
799,0.896551
800,0.964418
801,0.826794
802,1.18946
803,0.907583
804,1.33736
805,0.958994
806,0.931853
807,1.09251
808,0.855474
809,0.938756
810,0.919744
811,1.0697
812,1.08368
813,0.953992
814,1.06178
815,0.980552
816,0.969398
817,0.988022
818,0.91205
819,1.01092
820,1.05273
821,0.846707
822,0.850526
823,1.53587
824,0.889852
825,0.771977
826,0.995677
827,1.1878
828,0.548702
829,1.25245
830,0.883292
831,0.884087
832,0.861052
833,1.08376
834,1.42476
835,0.855217
836,0.663982
837,0.828366
838,1.0637
839,1.19137
840,1.00911
841,0.818485
842,0.81955
843,0.987686
844,0.916475
845,0.936271
846,1.11751
847,0.782392
848,1.3803
849,0.995017
850,0.808479
851,0.609388
852,1.36807
853,0.970824
854,0.80292
855,1.41086
856,0.969185
857,1.0543
858,0.93762
859,0.740744
860,1.26276
861,1.57633
862,0.753746
863,1.17011
864,1.11896
865,0.863726
866,0.842232
867,0.815789
868,0.896013
869,0.896282
870,0.991394
871,1.16311
872,1.00776
873,0.849336
874,1.46404
875,1.03459
876,0.813996
877,1.22434
878,0.921558
879,0.76552
880,0.82374
881,1.37616
882,1.23875
883,0.695586
884,0.897538
885,0.993736
886,1.03863
887,0.687495
888,0.942207
889,0.766133
890,1.15998
891,0.696282
892,0.876078
893,1.40326
894,0.732494
895,0.979503
896,0.902759
897,0.867882
898,1.22998
899,0.95726
900,1.21288
901,0.715696
902,1.10432
903,0.877744
904,1.00871
905,0.906413
906,0.837277
907,1.34959
908,1.0675
909,1.283
910,0.963965
911,1.02313
912,0.971863
913,1.04739
914,1.05563
915,1.026
916,1.05832
917,1.00694
918,1.28236
919,0.835688
920,0.978671
921,1.1275
922,0.834936
923,0.991723
924,1.08816
925,1.05399
926,0.884706
927,1.36944
928,0.769357
929,1.163
930,0.98395
931,1.17163
932,1.31311
933,1.02256
934,1.02495
935,0.791916
936,0.911421
937,0.829195
938,1.01593
939,0.870402
940,0.965663
941,1.23652
942,0.951191
943,1.08776
944,0.989961
945,1.10306
946,0.969679
947,0.933215
948,1.52669
949,1.07555
950,0.743416
951,1.0852
952,0.797957
953,0.928263
954,1.22814
955,0.965306
956,1.21264
957,0.838534
958,1.07439
959,1.36329
960,1.05046
961,0.946845
962,0.917787
963,0.931816
964,1.20901
965,0.926594
966,0.778178
967,1.21568
968,1.00677
969,0.702999
970,1.26112
971,0.990783
972,0.721228
973,1.02654
974,0.779424
975,1.44556
976,0.90312
977,1.06921
978,1.35013
979,0.833018
980,0.909919
981,1.06787
982,1.17975
983,1.05014
984,0.995923
985,0.860536
986,0.894849
987,0.892793
988,0.821355
989,1.31574
990,1.06509
991,0.977497
992,1.22544
993,0.967916
994,1.24371
995,1.0314
996,1.13712
997,0.894581
998,1.03839
999,0.986946
1000,0.988615
