MDTU,|det-1|^2,1-Re(det),Im(det)
374,0.999782,0.999888,0.000173998
376,0.999816,0.999903,-0.000105483
378,0.999667,0.999831,-0.000187082
380,1.00054,1.00027,0.000205186
382,1.00026,1.00012,0.00032266
384,1.0006,1.0003,-0.000125253
386,0.999711,0.99985,0.00023195
388,1.00047,1.00023,0.000273897
390,1.00017,1.00008,4.8203e-05
392,0.999593,0.999785,-0.00040882
394,1.00018,1.00009,0.000188877
396,1.00007,1.00003,-0.000465969
398,1.00039,1.00019,1.96487e-05
400,0.999374,0.999686,3.39456e-05
402,0.99996,0.999979,3.04845e-05
404,1.00105,1.00052,-0.000220767
406,0.999437,0.999715,-0.000147317
408,0.999437,0.999715,-0.000147317
410,0.999437,0.999715,-0.000147317
412,1.00056,1.00027,0.000353281
414,0.998809,0.999402,0.000103616
416,1.0002,1.00006,-0.00146007
418,1.00029,1.00014,4.90694e-05
420,1.00017,1.00008,5.74559e-06
422,1.00054,1.00027,0.000206559
424,1.00016,1.00007,2.60891e-05
426,0.999768,0.99988,-0.000158008
428,1.00061,1.0003,-0.000316326
430,1.00061,1.0003,-0.000316326
432,1.00026,1.00013,1.76823e-05
434,0.998681,0.999331,3.40451e-05
436,0.998681,0.999331,3.40451e-05
438,0.99847,0.999218,-0.000181268
440,1.00064,1.00032,-3.8464e-05
442,1.00001,1,-5.54313e-06
444,0.99971,0.999853,-5.03756e-06
446,0.999923,0.999961,0.000323182
448,0.999724,0.999861,2.33409e-05
450,0.999545,0.999771,-2.1058e-05
452,0.999001,0.999497,-0.000350509
454,0.999001,0.999497,-0.000350509
456,1.00056,1.00027,-0.000208267
458,1.0002,1.0001,-0.000124049
460,0.999665,0.999823,0.000299325
462,1.00051,1.00025,-0.000407019
464,1.00054,1.00026,0.000195177
466,1.00004,1.00002,-0.00012068
468,1.00033,1.00016,-0.00036038
470,1.00034,1.00015,0.000696466
472,0.999648,0.999822,-0.000130446
474,0.998972,0.999472,0.000440821
476,1.00025,1.00012,-2.97268e-05
478,0.999483,0.999737,-0.000820732
480,1.00027,1.00013,-0.000305198
482,0.999805,0.999901,-1.12773e-05
484,1.00015,1.00008,-5.74362e-05
486,0.999457,0.999723,-0.000288021
488,0.999858,0.999928,-0.00011781
490,0.999197,0.999595,-0.000189018
492,1.00069,1.00035,-0.000201671
494,1.00031,1.00015,0.000297389
496,1.00252,1.00124,0.000177908
498,1.00033,1.00016,4.85756e-05
500,1.00085,1.00042,-8.00871e-06
502,1.00069,1.00034,0.000512783
504,1.00034,1.00017,-0.000177251
506,1.0001,1.00005,8.69119e-05
508,0.999212,0.999578,0.000781778
510,0.998583,0.999287,0.000570254
512,1.00039,1.00018,-0.000222802
514,0.999549,0.999767,-0.000246093
516,0.998846,0.999417,0.000100534
518,0.998846,0.999417,0.000100534
520,0.999444,0.999717,0.000347125
522,0.999444,0.999717,0.000347125
524,1.00055,1.00027,0.000441699
526,0.999802,0.999888,-0.000433009
528,0.999802,0.999888,-0.000433009
530,0.999802,0.999888,-0.000433009
532,1.00017,1.00008,-4.94592e-05
534,0.999428,0.999708,-6.57594e-05
536,0.99965,0.999822,-4.22535e-05
538,0.999477,0.999735,-3.67904e-05
540,0.999755,0.999876,0.000341603
542,1.0004,1.0002,-8.34371e-05
544,1.0004,1.00018,0.000762918
546,0.999521,0.999759,-1.42227e-05
548,0.999521,0.999759,-1.42227e-05
550,0.998607,0.999295,0.000154023
552,1.0008,1.0004,-7.54649e-05
554,1.00001,1,6.06451e-05
556,0.999755,0.999868,-0.000188171
558,1.00035,1.00017,-0.000165813
560,1.00035,1.00017,-0.000165813
562,1.00084,1.00042,5.76172e-05
564,1.00026,1.00013,7.59521e-05
566,1.00026,1.00013,7.59521e-05
568,0.999653,0.999824,-0.000149993
570,0.999524,0.999761,-8.87339e-05
572,1.00095,1.00046,0.000898735
574,1.00059,1.00028,0.000216414
576,1.00011,1.00005,0.000227728
578,0.999409,0.999687,0.000853339
580,0.996833,0.998357,0.000761709
582,0.999336,0.999658,0.000945281
584,1.00016,1.00007,-0.000103469
586,0.998784,0.999349,0.000132406
588,1.00014,1.00007,-1.71014e-05
590,1.00041,1.0002,-0.000175816
592,1.00001,1,0.000196952
594,1.00033,1.00016,-0.000321372
596,0.999375,0.999683,-0.00036315
598,1.00022,1.0001,0.000496545
600,1.00022,1.0001,0.000496545
602,0.999407,0.9997,-0.000350197
604,0.999407,0.9997,-0.000350197
606,0.999407,0.9997,-0.000350197
608,1.00008,1.00003,-0.000527781
610,0.999714,0.999855,-1.02235e-05
612,0.999416,0.999698,-0.000136219
614,1.00038,1.00019,1.26474e-05
616,0.99875,0.999371,5.34466e-05
618,0.999125,0.99956,4.17881e-05
620,0.999327,0.999655,0.000557557
622,0.999991,0.999992,-0.000366436
624,1.00016,1.00002,0.00146546
626,1.00003,1.00001,0.000335668
628,1.00202,1.00081,-0.00251218
630,0.998644,0.999311,-0.000347295
632,0.999788,0.999888,-6.98713e-06
634,0.997699,0.998799,-0.000847586
636,1.00081,1.0004,-0.000194272
638,0.997802,0.998877,-0.000417004
640,0.998934,0.99946,0.00013177
642,0.998934,0.99946,0.00013177
644,1.00029,1.00013,0.00051883
646,1.00005,1.00003,0.000204879
648,0.999577,0.999787,7.33037e-05
650,1.00045,1.00022,0.000224044
652,1.00056,1.00027,0.000150277
654,0.999544,0.999771,5.9099e-05
656,1.00046,1.00023,-7.2726e-05
658,0.999974,0.999984,8.71659e-05
660,1.00025,1.0001,0.000357986
662,1.00129,1.00063,0.000541989
664,1.00055,1.00027,9.95252e-05
666,0.999339,0.999667,3.6624e-05
668,0.999332,0.99966,0.000208795
670,0.999925,0.999961,0.000155302
672,0.998799,0.999396,0.000168209
674,0.999535,0.999748,-0.00057519
676,0.999706,0.999852,8.40256e-05
678,0.999677,0.999837,-0.000156547
680,1.0003,1.00015,0.000244565
682,0.999767,0.999876,7.4636e-05
684,0.999767,0.999876,7.4636e-05
686,1.00043,1.00021,-0.000174277
688,1.00033,1.00017,-6.90705e-05
690,1.00027,1.00013,-0.000165436
692,1.00633,1.00303,-0.00143361
694,0.99999,0.999993,-0.000126282
696,0.999632,0.999814,-0.000137384
698,0.999354,0.999674,0.000207534
700,1.00088,1.00042,0.000396728
702,1.00017,1.00008,-0.000307259
704,0.999576,0.999779,0.00029009
706,1.00039,1.00019,8.6108e-05
708,0.999173,0.999577,-0.000291933
710,0.999384,0.999686,0.000517929
712,1.00014,1.00007,0.000476325
714,0.999752,0.999874,-7.56383e-05
716,1.00013,1.00006,-0.000393473
718,1.00059,1.00029,-0.000174122
720,0.999836,0.999916,-4.61181e-05
722,0.999734,0.999863,-0.000573574
724,1.00031,1.00015,-0.000312809
726,0.999842,0.999917,-0.000390126
728,0.999759,0.999879,-3.55189e-06
730,0.999962,0.999964,0.000794242
732,1.00015,1.00008,-0.000275792
734,0.99984,0.999918,0.000111861
736,1.00084,1.0004,0.000939954
738,1.00084,1.0004,0.000939954
740,0.999078,0.999525,0.000616814
742,1.00025,1.00012,-0.000380263
744,1.00081,1.0004,-0.000127557
746,0.999194,0.999592,-0.000122301
748,1.00264,1.0013,0.000186355
750,0.998822,0.999404,-0.000141455
752,0.998822,0.999404,-0.000141455
754,1.00005,1.00002,4.75769e-05
756,1.0002,1.0001,-2.18268e-05
758,1.00045,1.00022,-0.000324956
760,0.999947,0.999972,-1.45117e-05
762,0.999318,0.999656,-0.000381547
764,0.999725,0.99986,0.000118489
766,1.00041,1.0002,-1.78484e-05
768,1.00132,1.00063,-0.000697495
770,1.00035,1.00017,2.43908e-05
772,1.00087,1.00042,0.000292341
774,1.00023,1.00011,-0.000304631
776,0.999529,0.999756,-3.74298e-05
778,0.999895,0.999927,-0.000476154
780,0.999895,0.999927,-0.000476154
782,0.999174,0.999579,-0.000112666
784,0.999827,0.999912,-0.000135892
786,1.00016,1.00008,-0.000219721
788,1.00033,1.00016,0.00020652
790,1.0001,1.00004,-8.20892e-05
792,0.999906,0.999952,0.000145758
794,1.00051,1.00025,-2.38292e-05
796,0.999824,0.99991,7.23959e-05
798,1.00054,1.00026,5.14502e-05
800,1.0009,1.00044,0.000303908
802,0.999306,0.999648,-4.98343e-05
804,0.999823,0.999907,-1.88147e-05
806,1.00005,1.00001,0.000114178
808,0.999556,0.999773,0.000455676
810,1.00022,1.00011,-0.000160406
812,1.00034,1.00016,-0.000413723
814,0.99949,0.999742,8.58008e-05
816,1.00045,1.00022,-0.000226689
818,0.998981,0.999478,0.000144064
820,0.998787,0.999386,0.0004289
822,1.00105,1.00052,0.00014818
824,0.999074,0.999517,-0.00043295
826,0.999797,0.999876,0.000403572
828,0.999521,0.999753,-0.000193992
830,1.00039,1.00019,2.78907e-06
832,0.999704,0.999849,0.000149315
834,1.00087,1.00043,5.21724e-05
836,0.998661,0.999311,0.000369522
838,1.0015,1.00073,-0.000117091
840,1.00028,1.00014,-7.06001e-07
842,1.00015,1.00007,4.38056e-05
844,0.999438,0.999716,-5.75625e-05
846,1.00002,1.00001,-0.000130377
848,1.00047,1.00023,-5.10394e-05
850,1.00064,1.00031,0.00014817
852,0.999956,0.999977,-4.50708e-05
854,1.00053,1.00026,1.97046e-05
856,1.00006,1.00003,7.11636e-05
858,0.99896,0.999465,0.000261956
860,1.00008,1.00004,-7.13307e-05
862,0.999927,0.999962,3.7774e-05
864,1.00045,1.00022,-0.000135562
866,1.00109,1.00054,-0.000103968
868,1.0003,1.00015,-0.000137672
870,1.00006,1.00003,5.70792e-05
872,1.00006,1.00003,5.70792e-05
874,1.00073,1.00036,-6.63393e-05
876,0.999735,0.999859,0.000347432
878,0.999331,0.999663,-0.000365299
880,1.00088,1.00043,0.000321631
882,0.999803,0.999901,3.556e-05
884,0.999826,0.999911,-0.000179247
886,0.999927,0.999963,-3.52265e-05
888,0.99983,0.999912,-5.32365e-05
890,1.00012,1.00005,0.000274947
892,1.00012,1.00005,0.000274947
894,1.00018,1.00009,-0.000191226
896,1.00049,1.00024,0.00018256
898,1.00049,1.00024,0.00018256
900,1.00012,1.00005,-9.09116e-05
902,1.00034,1.00017,0.000187707
904,1.00073,1.00035,0.000309724
906,1.0007,1.00035,-0.000364445
908,1.00029,1.00014,0.000336347
910,0.999436,0.999714,-0.000301882
912,1.00078,1.00035,0.000466156
914,1.00053,1.00026,0.000275437
916,1.00045,1.00022,-0.000287794
918,0.999127,0.999555,-8.9157e-05
920,0.999321,0.999634,1.42139e-05
922,1.00003,1.00001,-0.000460707
924,1.00003,1.00001,-0.000460707
926,0.99991,0.999953,9.60245e-05
928,1.00008,1.00004,4.28041e-05
930,1.00024,1.00012,-0.000120842
932,1.00019,1.00009,7.37858e-05
934,0.999749,0.99987,-4.74105e-05
936,1.00024,1.00012,0.000443762
938,0.999308,0.999637,0.000438557
940,1.00004,1.00001,5.56355e-05
942,1.00001,1,6.52504e-05
944,1.00001,1,6.52504e-05
946,1.00001,1,6.52504e-05
948,1.0002,1.0001,4.5007e-05
950,1.00011,1.00005,-2.44392e-05
952,1.00061,1.0003,0.000101189
954,1.00146,1.00072,-0.000409232
956,1.00032,1.00016,-0.000341448
958,0.999595,0.999796,-0.000150101
960,1.00165,1.00082,-0.000217858
962,1.00071,1.00035,7.82724e-05
964,0.9997,0.999849,-2.23255e-05
966,1.00025,1.00013,2.41087e-06
968,1,0.999988,-0.000651883
970,0.99897,0.999475,0.000273154
972,1.0014,1.00068,0.000764497
974,0.999637,0.999817,0.000173989
976,0.999846,0.999918,-0.000193794
978,1.00066,1.00032,0.000361578
980,1.00084,1.00041,-0.000284408
982,0.999725,0.999861,0.000256574
984,1.00043,1.00021,-0.000400765
986,0.999601,0.999798,0.00022332
988,0.999046,0.9995,-0.000149208
990,1.0009,1.00045,0.000140508
992,0.999906,0.999951,6.79025e-05
994,0.999642,0.999815,-8.75348e-05
996,1.0009,1.00044,0.000627673
998,0.998752,0.99937,-8.61968e-06
1000,1.00007,1.00003,-5.50624e-06
1002,0.999893,0.999944,-0.000144615
1004,0.999792,0.999893,0.00024667
1006,0.999685,0.999834,0.000120557
1008,1.00046,1.00023,0.000188944
1010,0.998391,0.99919,3.17627e-05
1012,1.00108,1.00052,0.000528943
1014,1.00009,1.00004,7.90251e-06
1016,0.999996,0.999997,1.07347e-05
1018,0.999892,0.999944,-0.000220024
1020,0.99794,0.998952,0.000316527
1022,0.999734,0.999866,-0.0002022
1024,1.00028,1.00014,-0.000124445
1026,0.999251,0.999612,0.000192512
1028,0.999251,0.999612,0.000192512
1030,1.00005,1.00002,-0.000460719
1032,1.00005,1.00002,-0.000460719
1034,0.999989,0.999992,4.12783e-05
1036,1.00249,1.00122,0.000299871
1038,1.00019,1.00009,2.06173e-05
1040,1.00021,1.0001,-0.000102183
1042,0.99876,0.999375,-0.000343664
1044,1.00002,1.00001,-0.000144987
1046,0.999232,0.999613,0.000297419
1048,1.00027,1.00013,5.64297e-05
1050,0.998578,0.999285,0.000309682
1052,0.999442,0.999713,-0.000419491
1054,1.0007,1.00035,0.0004036
1056,1.00014,1.00007,-4.58434e-05
1058,1.00106,1.00053,-0.000254039
1060,0.99977,0.999877,-0.000332654
1062,1.00003,1.00001,1.70448e-05
1064,0.998955,0.999471,-7.66119e-05
1066,1.00003,1.00001,0.000154317
1068,1.00003,1.00001,0.000154317
1070,1.0003,1.00014,1.10478e-05
1072,0.999594,0.999793,-0.00031995
1074,0.999631,0.999814,7.29448e-05
1076,0.999631,0.999814,7.29448e-05
1078,1.00002,1.00001,0.000445125
1080,1.00094,1.00047,3.86699e-05
1082,0.999958,0.999975,-9.86629e-05
1084,0.999927,0.999962,-5.96422e-05
1086,0.999567,0.999782,0.000128732
1088,0.999567,0.999782,0.000128732
1090,0.998095,0.999031,-0.000335433
1092,1.00015,1.00007,-0.000164298
1094,0.999954,0.999969,0.000169191
1096,0.999954,0.999969,0.000169191
1098,0.999109,0.999551,-0.000105901
1100,0.999893,0.999946,0.000111187
1102,1,0.999996,0.000458314
1104,0.999662,0.99983,5.27621e-05
1106,0.999434,0.999715,-0.000113568
1108,0.999434,0.999715,-0.000113568
1110,0.99957,0.999783,-0.000240453
1112,0.998739,0.999353,-0.000640531
1114,1.00001,0.999996,0.000549299
1116,0.999381,0.999687,0.000112868
1118,0.999874,0.999936,7.36978e-05
1120,0.999924,0.999956,-0.00025347
1122,0.999159,0.999574,0.000250038
1124,1.00081,1.00027,-0.00250779
1126,0.999874,0.999936,-0.000106972
1128,1.00005,1.00002,-0.000173746
1130,0.999864,0.999926,-0.00012557
1132,1.0001,1.00004,-0.000320088
1134,1.0001,1.00004,-0.000320088
1136,1.00064,1.00032,9.56067e-05
1138,1.00014,1.00004,0.00076098
1140,1.00012,1.00006,0.000421987
1142,1.00035,1.00016,-0.000204994
1144,1.0002,1.0001,-0.000256722
1146,1.0002,1.0001,-0.000256722
1148,1.00032,1.00016,-6.14124e-05
1150,1.00008,1.00003,-0.000295587
1152,0.999519,0.999753,0.000123511
1154,0.999576,0.999786,0.000130331
1156,0.999466,0.99973,0.000333713
1158,0.999591,0.999784,-0.000308876
1160,0.999416,0.999707,0.000165151
1162,0.999593,0.999791,0.000243962
1164,1.00019,1.00009,-0.000333023
1166,0.999353,0.999672,0.000200433
1168,0.999789,0.999893,-6.20836e-05
1170,0.999092,0.999541,-0.000204846
1172,1.00169,1.00082,-5.75618e-05
1174,1.00169,1.00082,-5.75618e-05
1176,0.998323,0.999133,5.35261e-05
1178,1.00033,1.00016,-0.000129145
1180,1.00125,1.00061,4.85941e-05
1182,1.00035,1.00017,0.00021477
1184,0.999818,0.999905,-0.000326696
1186,1.00119,1.00058,0.000499249
1188,1.00119,1.00058,0.000499249
1190,1.00119,1.00058,0.000499249
1192,0.99918,0.999584,-0.000418428
1194,0.999914,0.999956,-0.000114069
1196,1.00025,1.00012,1.26532e-05
1198,1.00156,1.00078,0.000221073
1200,0.999714,0.999846,-0.000623284
1202,1.0003,1.00015,-0.000327151
1204,1.00068,1.00033,0.000349003
1206,0.99922,0.999596,-0.000114659
1208,1.00095,1.00045,0.000816241
1210,1.00015,1.00003,0.000965443
1212,0.999838,0.999916,0.000433343
1214,0.999984,0.999982,8.79792e-05
1216,0.99956,0.999777,5.87671e-05
1218,0.99934,0.999667,0.00031328
1220,1.00017,1.00008,-3.13161e-05
1222,1.00002,1,-0.00017871
1224,0.999791,0.999895,0.000169557
1226,0.999791,0.999895,0.000169557
1228,1.00016,1.00007,-0.000223005
1230,1.00016,1.00007,-0.000223005
1232,1.00002,1.00001,-0.000162169
1234,1.00057,1.00028,-9.18611e-05
1236,1.00015,1.00007,-0.000104771
1238,0.999697,0.999846,4.32995e-05
1240,1.00027,1.00013,8.6154e-05
1242,0.999693,0.999844,0.000139439
1244,1.00005,1.00002,0.000149363
1246,1.00007,1.00003,0.000303878
1248,1.00063,1.00031,-8.24422e-05
1250,1.00106,1.00052,0.000255465
1252,1.00001,1,0.000156989
1254,0.999855,0.999906,-0.000839565
1256,0.998747,0.999341,0.000828893
1258,0.998945,0.999469,6.93805e-05
1260,1.00102,1.0005,-0.000349465
1262,0.999357,0.99967,0.000263873
1264,1.00103,1.00051,-0.000211302
1266,1.00103,1.00051,-0.000211302
1268,0.999474,0.999735,7.99792e-06
1270,1.00105,1.00052,-0.000165667
1272,1.00006,1.00003,-1.39821e-05
1274,1.00033,1.00016,-0.000246998
1276,0.99953,0.999764,2.05343e-05
1278,1.00001,0.999998,-0.000124578
1280,0.999182,0.999579,0.000349311
1282,1.00027,1.00012,-0.00062834
1284,0.999801,0.999896,0.000281687
1286,0.999448,0.99972,-0.000228044
1288,0.999515,0.999753,-3.46745e-06
1290,1.00038,1.00018,-0.000417739
1292,1.00064,1.00032,-0.000145637
1294,1.00219,1.00105,-0.000221239
1296,0.998903,0.999446,0.000150551
1298,0.999913,0.999951,-0.000273532
1300,1.00191,1.00092,0.000448898
1302,0.998785,0.999375,0.000475919
1304,0.999772,0.999885,6.64649e-05
1306,0.999102,0.999548,-0.000135293
1308,1.00051,1.00025,-9.33625e-05
1310,1.00051,1.00025,-9.33625e-05
1312,1.00399,1.00193,-0.000207411
1314,1.00027,1.00013,0.000347463
1316,0.999734,0.999864,0.000202937
1318,0.999683,0.999839,2.71664e-05
1320,0.999683,0.999839,2.71664e-05
1322,0.999683,0.999839,2.71664e-05
1324,1.00012,1.00006,-0.000169476
1326,0.999859,0.999926,0.000411853
1328,0.999399,0.999697,0.000189556
1330,0.999061,0.999522,0.000193013
1332,1.00023,1.0001,-0.000289862
1334,1.00005,1.00002,7.77204e-05
1336,0.999824,0.999905,0.000390507
1338,0.997908,0.998933,-0.000448069
1340,1.0001,1.00005,-0.000446386
1342,0.999865,0.999913,0.000480164
1344,0.999751,0.999874,4.35812e-05
1346,1.00007,1.00003,0.000407961
1348,1.00045,1.00022,0.000298121
1350,1.00023,1.0001,0.000251064
1352,0.999261,0.999625,-0.000418227
1354,0.999598,0.999796,0.000256541
1356,1.00046,1.00022,0.000172468
1358,0.998991,0.999463,0.000900956
1360,1.00023,1.00011,0.000327994
1362,1.00023,1.00011,-2.87273e-05
1364,0.999963,0.99998,2.62093e-05
1366,0.999371,0.999683,0.000263066
1368,0.999362,0.999669,0.000941379
1370,0.999018,0.999501,-0.000322892
1372,1.00021,1.00009,-0.000128758
1374,0.999274,0.999633,0.000146563
1376,0.9999,0.999949,-0.000275323
1378,0.999178,0.999585,-5.19212e-05
1380,0.999253,0.999622,0.000138244
1382,1.00011,1.00006,-0.000245934
1384,0.999656,0.999826,-3.52447e-05
1386,1.0001,1.00005,-1.50503e-05
1388,0.999394,0.999696,-0.000102958
1390,0.999394,0.999696,-0.000102958
1392,0.999967,0.99998,0.000242966
1394,1.00004,1.00001,0.00022059
1396,1.00089,1.00044,0.000249224
1398,0.999712,0.999852,-0.000149743
1400,0.999712,0.999852,-0.000149743
1402,0.999934,0.999965,0.000198956
1404,0.999934,0.999965,0.000198956
1406,0.999497,0.999744,0.000248159
1408,1.00017,1.00008,-9.08097e-05
1410,1.00046,1.00022,-5.50042e-06
1412,0.999662,0.99983,-1.33774e-05
1414,0.999243,0.999618,0.000115752
1416,0.999282,0.999637,-9.04607e-05
1418,0.999282,0.999637,-9.04607e-05
1420,0.999855,0.999925,-0.000209772
1422,1.00082,1.00038,0.00134781
1424,1.00037,1.00018,0.000158399
1426,1.00008,1.00003,-0.000371089
1428,1.00008,1.00003,-0.000371089
1430,1.00008,1.00003,-0.000371089
1432,0.999952,0.999975,-1.52e-06
1434,1.00032,1.00016,-2.37567e-05
1436,0.999811,0.999904,0.000178613
1438,0.999598,0.999797,-2.36589e-05
1440,0.999967,0.999973,-0.000612344
