ReTr(Lx),ImTr(Lx)
-0.321777,-0.034535
-0.113736,0.157082
0.0464977,0.0057451
0.215714,-0.187898
0.0172149,-0.0419817
-0.0821715,-0.0187175
0.0351858,0.00080511
-0.0973455,-0.061959
-0.120741,-0.0201751
-0.000543685,-0.0235734
-0.00420564,0.168485
-0.167652,-0.09868
0.144856,-0.0282753
-0.0235008,0.0273513
0.036082,0.0267524
-0.113303,-0.065502
-0.0989445,0.11645
-0.137743,0.208549
-0.00456475,-0.227913
0.0553895,-0.177176
0.122013,0.00426354
-0.00599405,-0.145303
-0.0126254,0.079417
0.148448,0.0600505
-0.0189492,-0.0652535
-0.099732,-0.131077
0.0457977,-0.105001
0.060214,0.114111
0.055128,0.054747
-0.0442857,0.0537155
-0.0780115,-0.139255
0.198362,-0.146456
-0.206148,0.232844
-0.098314,-0.178926
0.0321593,0.0488726
0.216451,0.228605
0.0769775,-0.0822195
-0.0399622,-0.056746
-0.125247,-0.00242304
-0.0420054,0.119474
-0.105052,0.0876075
-0.0387487,-0.145089
0.192972,-0.0160495
0.101732,0.086776
0.274082,0.066607
0.291929,0.142996
-0.0559815,0.0438692
-0.139845,0.093053
-0.104371,-0.00870205
0.058579,-0.144403
0.112428,0.089038
-0.0716375,0.111521
0.086534,0.0334964
-0.215691,-0.163424
-0.132956,-0.0751145
-0.112235,0.045416
-0.20754,0.258227
-0.193275,0.436101
-0.0332361,-0.067981
-0.200426,0.01852
0.125517,-0.184533
-0.247534,0.163867
0.122549,0.0221594
-0.223033,-0.0372048
0.182122,0.0276195
0.0391899,-0.0407109
0.00854465,0.119565
-0.102351,0.0335855
-0.0289287,-0.200609
-0.046401,0.199662
-0.175336,-0.0251922
0.195271,-0.06575
0.195271,-0.06575
0.0278811,0.109541
0.125954,0.0393029
0.161763,-0.242072
-0.0379719,-0.0595235
-0.029259,-0.0155274
-0.0560285,0.138954
-0.112707,0.148475
-0.00139383,-0.119649
0.0144881,-0.107763
-0.0903875,-0.02788
0.0481137,-0.100831
-0.0369719,0.072504
0.102029,-0.0216419
-0.051381,0.0942485
-0.144013,-0.0916855
0.0614695,0.0752985
-0.255087,0.0304771
0.026852,0.08835
-0.123731,-0.109596
0.0055064,-0.0520645
0.0098815,-0.281658
0.0591125,0.092093
0.215955,-0.071668
-0.145035,-0.226946
-0.0356974,0.062912
0.097674,-0.177584
0.0135912,0.045089
0.0858365,0.0481302
-0.00130074,0.00561585
-0.0637675,-0.238971
0.148809,-0.125073
0.0158929,0.153596
-0.142008,-0.11947
-0.091848,-0.223802
-0.0154626,0.14598
-0.205098,0.095254
0.177709,0.303519
-0.0068279,0.076107
-0.260597,0.114297
-0.085766,0.116788
0.073326,0.143003
0.0431091,-0.0813715
-0.0907335,0.126384
0.071231,0.151757
0.0696405,-0.133868
-0.0494877,-0.097687
0.0693275,-0.350851
-0.32807,0.165625
0.0450957,-0.213913
0.100265,-0.136414
-0.121716,0.051233
-0.083205,0.208173
-0.00451731,0.0328821
0.181199,0.0061615
0.141658,0.168995
0.153837,0.054506
0.101361,-0.071384
-0.0669605,0.00393447
-0.102804,0.183818
-0.107166,0.24696
0.077453,-0.0118005
0.180976,-0.0441874
0.107063,-0.12684
0.0095759,-0.109671
-0.15335,-0.0748395
0.258151,-0.279222
-0.062579,0.0105068
0.109564,-0.0850385
0.082593,0.0691395
-0.083203,0.033807
0.0566,0.226859
-0.0148057,0.126905
0.066855,0.089496
0.131415,0.00571065
0.0505285,-0.200931
0.0664295,0.188108
0.109669,0.0189073
0.00693415,-0.243919
