MDTU,min_width,max_width
596,0.714515,0.268442
598,0.593382,0.270379
600,0.621574,0.285735
602,0.611387,0.275126
604,0.602083,0.296706
606,0.631494,0.287002
608,0.609478,0.273103
610,0.702926,0.305419
612,0.612768,0.274274
614,0.676787,0.275583
616,0.691761,0.277061
618,0.640358,0.283395
620,0.648178,0.279524
622,0.597396,0.313214
624,0.649138,0.268123
626,0.659485,0.314657
628,0.696272,0.262877
630,0.658839,0.26864
632,0.688793,0.296843
634,0.635459,0.27435
636,0.622531,0.274447
638,0.664344,0.270196
640,0.631383,0.296496
642,0.785574,0.262777
644,0.737851,0.266963
646,0.560557,0.26234
648,0.741798,0.305663
650,0.609964,0.252976
652,0.623403,0.266204
654,0.770827,0.311098
656,0.670589,0.305606
658,0.646139,0.319627
660,0.638074,0.276582
662,0.609782,0.272877
664,0.670646,0.277793
666,0.609316,0.28873
668,0.670594,0.303763
670,0.654708,0.268501
672,0.638889,0.265799
674,0.625488,0.292524
676,0.664358,0.289657
678,0.607832,0.274535
680,0.648108,0.264793
682,0.776299,0.263695
684,0.647957,0.282181
686,0.631643,0.325213
688,0.763293,0.308552
690,0.713835,0.273938
692,0.649499,0.262726
694,0.634191,0.324234
696,0.600794,0.315711
698,0.600794,0.315711
700,0.558909,0.28804
702,0.631329,0.266175
704,0.621682,0.274565
706,0.666916,0.269262
708,0.60812,0.279787
710,0.638068,0.310841
712,0.651564,0.309055
714,0.638404,0.268169
716,0.656575,0.259801
718,0.608602,0.259506
720,0.613534,0.282995
722,0.536288,0.259277
724,0.546518,0.287702
726,0.62583,0.26082
728,0.639916,0.300671
730,0.57801,0.279911
732,0.575242,0.283423
734,0.627409,0.296208
736,0.653415,0.288943
738,0.715775,0.285454
740,0.596834,0.2601
742,0.644103,0.3188
744,0.589866,0.294273
746,0.673256,0.259113
748,0.649725,0.26964
750,0.649632,0.268228
752,0.64823,0.302002
754,0.560692,0.284361
756,0.595536,0.264281
758,0.659228,0.309685
760,0.599694,0.292338
762,0.582819,0.275246
764,0.58689,0.309305
766,0.631501,0.277463
768,0.646908,0.272498
770,0.735747,0.277151
772,0.615288,0.284596
774,0.615821,0.303644
776,0.622656,0.266599
778,0.650823,0.270585
780,0.588553,0.270979
782,0.545996,0.275622
784,0.64637,0.289937
786,0.610124,0.270787
788,0.662067,0.288622
790,0.719509,0.289475
792,0.744814,0.278357
794,0.584175,0.279011
796,0.643224,0.276114
798,0.729727,0.292977
800,0.641576,0.272694
802,0.688764,0.301183
804,0.655528,0.306447
806,0.605553,0.286751
808,0.713213,0.31105
810,0.704189,0.310315
812,0.6612,0.274956
814,0.658032,0.290252
816,0.726097,0.2886
818,0.623961,0.272322
820,0.594854,0.287675
822,0.606619,0.255444
824,0.583834,0.298106
