t,e^(-dS)
420,1.0152
421,0.976872
422,1.0685
423,1.04355
424,0.962212
425,1.00502
426,0.992125
427,0.996211
428,0.946722
429,1.02736
430,0.956456
431,1.07849
432,1.03982
433,0.918861
434,1.00089
435,0.989278
436,1.02706
437,0.977702
438,0.991109
439,1.03641
440,0.938174
441,0.946987
442,1.02689
443,0.957605
444,0.996481
445,1.04162
446,1.02125
447,0.986522
448,0.954097
449,1.01532
450,0.969893
451,1.02956
452,1.02459
453,0.949623
454,0.954966
455,1.03442
456,1.02918
457,1.0226
458,1.01054
459,1.02788
460,1.00906
461,0.969466
462,1.00696
463,0.990141
464,0.978426
465,1.03152
466,0.971688
467,0.990657
468,1.07359
469,0.958697
470,1.02319
471,1.0511
472,0.963628
473,0.997614
474,0.973167
475,1.01345
476,0.921318
477,1.09683
478,0.933261
479,1.0219
480,1.0136
481,0.93978
482,0.999207
483,0.978074
484,1.02552
485,0.987953
486,1.01108
487,1.02226
488,0.988546
489,0.966475
490,1.01527
491,1.02849
492,0.947044
493,1.0474
494,0.978955
495,0.960684
496,1.00094
497,1.00133
498,0.959512
499,1.0621
500,0.955157
501,0.967568
502,1.00213
503,0.994302
504,1.0531
505,1.04426
506,0.962665
507,1.00473
508,1.02343
509,1.02941
510,0.95084
511,1.00312
512,1.04381
513,0.992373
514,0.983016
515,0.966166
516,1.01775
517,1.04808
518,0.949576
519,1.01381
520,1.02983
521,0.967684
522,0.996801
523,0.973975
524,0.936056
525,1.03786
526,1.02255
527,0.972126
528,1.03178
529,0.965779
530,0.975476
531,1.09122
532,0.978935
533,1.02368
534,0.983419
535,0.958247
536,1.0254
537,0.998159
538,1.0095
539,0.991871
540,1.0146
541,1.01542
542,0.974355
543,1.02584
544,0.973916
545,0.997873
546,1.04073
547,0.982583
548,1.0596
549,0.984954
550,1.00717
551,1.01874
552,0.979395
553,0.982623
554,1.10452
555,0.936028
556,0.966233
557,1.04124
558,0.963127
559,1.01645
560,1.02888
561,0.990811
562,0.959484
563,1.01076
564,0.972593
565,0.993821
566,0.962983
567,1.04107
568,1.01394
569,1.00746
570,0.979248
571,1.01139
572,0.973128
573,1.05725
574,1.03499
575,0.951629
576,0.937217
577,1.01842
578,1.06121
579,1.03431
580,0.994428
581,1.01402
582,1.02276
583,0.988329
584,0.967364
585,1.03825
586,0.939601
587,1.07183
588,1.01349
589,0.983822
590,0.954479
591,1.06182
592,0.978094
593,0.969466
594,0.962703
595,0.995266
596,1.03705
597,0.964978
598,1.02228
599,0.989308
600,0.966001
601,0.969262
602,1.01621
603,1.00067
604,0.979689
605,1.00214
606,0.992837
607,0.95794
608,1.00361
609,1.0078
610,0.987983
611,0.961097
612,0.948731
613,1.01548
614,0.966968
615,0.985447
616,1.02682
617,1.00536
618,1.07266
619,0.966369
620,0.958486
621,1.03205
622,1.00147
623,1.02867
624,0.937799
625,1.01888
626,1.02706
627,0.961789
628,1.06745
629,1.00979
630,1.07726
631,0.924169
632,1.03312
633,1.0156
634,0.974803
635,0.986019
636,0.983272
637,0.940804
638,1.06902
639,1.03482
640,1.00977
641,0.985043
642,1.05188
643,0.998169
644,0.98591
645,1.00392
646,1.00457
647,0.932058
648,0.984177
649,1.03473
650,0.939695
651,1.03818
652,1.04329
653,0.993005
654,0.994829
655,1.00298
656,1.04721
657,1.00122
658,0.968313
659,1.03427
660,0.940757
661,1.00765
662,1.00299
663,0.995363
664,1.00738
665,1.03341
666,0.960213
667,0.994349
668,1.03167
669,0.991808
670,0.980934
671,1.02153
672,0.985299
673,0.964013
674,0.990252
675,1.04597
676,0.987894
677,0.959042
678,1.04018
679,1.04343
680,1.00883
681,0.987143
682,0.981709
683,0.937883
684,1.0273
685,1.00557
686,0.935373
687,1.03291
688,1.07412
689,1.03124
690,1.0271
691,0.978074
692,0.955329
693,0.983124
694,0.977429
695,1.01177
696,1.00238
697,1.03567
698,1.02507
699,0.971038
700,1.0312
701,0.935448
702,1.0512
703,1.01797
704,0.994415
705,1.05161
706,0.934718
707,1.00626
708,0.981277
709,0.983065
710,0.991263
711,1.04656
712,1.00735
713,0.964004
714,1.0023
715,0.991285
716,1.01782
717,1.04112
718,0.970776
719,1.03488
720,1.03808
721,0.9749
722,1.0284
723,0.971659
724,1.02553
725,0.967684
726,0.990287
727,0.989149
728,1.00289
729,1.04816
730,0.98596
731,1.05994
732,0.95508
733,1.01109
734,0.983517
735,1.01218
736,1.01074
737,0.984088
738,0.963252
739,0.97965
740,1.01973
741,0.990647
742,0.97493
743,0.973108
744,0.977771
745,1.043
746,0.934401
747,1.03418
748,0.970475
749,0.985881
750,1.03576
751,0.980277
752,1.03493
753,0.988171
754,1.01233
755,1.00769
756,0.953706
757,1.0325
758,0.980012
759,1.02777
760,1.08842
761,0.919367
762,0.939986
763,1.011
764,0.959704
765,0.97869
766,0.988457
767,1.06885
768,1.01366
769,0.989822
770,1.00696
771,0.974852
772,1.0235
773,0.988319
774,0.942858
775,0.992585
776,1.05772
777,0.982014
778,1.01967
779,0.9675
780,1.04618
781,1.01567
782,0.970601
783,1.04516
784,0.98011
785,0.999626
786,0.93217
787,1.00803
788,0.954679
789,1.04493
790,0.941237
791,0.997202
792,1.02137
793,1.00841
794,1.00919
795,1.0086
796,0.976598
797,0.994547
798,0.982407
799,1.00832
800,1.04349
801,0.972379
802,0.988685
803,1.00548
804,1.03497
805,0.972709
806,0.979013
807,1.00038
808,1.04164
809,0.965055
810,1.03349
811,1.02471
812,1.00746
813,0.95508
814,1.01035
815,1.00975
816,1.0328
817,1.00705
818,0.949338
819,0.968603
820,1.05948
821,0.962386
822,0.993209
823,0.95045
824,0.999475
825,1.03132
826,1.01394
827,1.06032
828,0.967926
829,1.01987
830,0.934597
831,1.05687
832,0.991205
833,1.00457
834,0.988003
835,0.967606
836,1.01071
837,0.998406
838,1.0153
839,0.977966
840,1.06186
841,0.962107
842,1.07009
843,0.994333
844,0.925149
845,1.00119
846,1.00805
847,0.954307
848,1.04502
849,0.927818
850,1.06629
851,1.02303
852,0.974228
853,1.02167
854,1.02992
855,0.98013
856,0.983075
857,1.0093
858,1.00031
859,1.02818
860,0.964409
861,0.954202
862,1.01758
863,0.986236
864,0.997151
865,1.04068
866,1.01902
867,0.969369
868,0.979043
869,0.968148
870,1.10572
871,0.993957
872,1.02515
873,0.969466
874,1.0168
875,0.967258
876,1.05789
877,0.966823
878,1.00535
879,1.01777
880,0.999212
881,0.961722
882,0.998146
883,1.07738
884,1.00796
885,0.994465
886,0.998108
887,0.960713
888,1.05655
889,1.00495
890,1.04633
891,1.02861
892,1.01915
893,1.01254
894,0.968846
895,0.958678
896,1.00251
897,1.02851
898,1.03649
899,0.994387
900,0.989862
901,1.02594
902,0.99115
903,0.987479
904,0.984669
905,1.10971
906,0.910456
907,1.02457
908,0.975407
909,0.985476
910,1.01641
911,0.98523
912,0.959416
913,1.02659
914,0.945955
915,0.995082
916,0.963821
917,1.0351
918,1.04859
919,1.01539
920,1.00105
921,1.04856
922,0.94331
923,1.03222
924,1.04182
925,0.944764
926,1.03599
927,0.970232
928,1.00907
929,0.941972
930,0.983567
931,1.01095
932,0.998604
933,0.951743
934,1.04922
935,0.993283
936,1.0119
937,0.986502
938,1.01698
939,0.983232
940,0.958496
941,1.00569
942,1.03223
943,0.990585
944,0.996464
945,1.03881
946,0.98737
947,0.990932
948,0.997973
949,1.00446
950,1.04522
951,1.00398
952,1.0381
953,1.01941
954,0.935364
955,1.06014
956,0.980463
957,0.921143
958,1.0676
959,0.977214
960,1.00481
961,1.02129
962,1.05958
963,0.968264
964,0.991337
965,0.989515
966,0.981415
967,1.01572
968,0.947641
969,1.07572
970,1.02279
971,0.978309
972,1.01538
973,1.01545
974,1.0071
975,0.984846
976,1.06459
977,0.946779
978,0.99968
979,0.996871
980,0.977575
981,1.00501
982,0.975261
983,0.993866
984,0.972174
985,1.04201
986,0.978015
987,0.96439
988,1.04685
989,0.981925
990,1.05475
991,0.971484
992,1.04223
993,0.98112
994,0.96491
995,0.982338
996,0.998963
997,0.997751
998,0.974666
999,0.968022
1000,1.0633
