MDTU,link
738,0.0292422
740,0.0326085
742,0.0297292
744,0.0273586
746,0.0257287
748,0.0322532
750,0.0288777
752,0.0248245
754,0.0263437
756,0.026431
758,0.027843
760,0.0258782
762,0.0249295
764,0.0308029
766,0.0318187
768,0.0273761
770,0.0278875
772,0.0287657
774,0.0327735
776,0.0327801
778,0.0313446
780,0.0271346
782,0.0291463
784,0.0313585
786,0.028374
788,0.0320196
790,0.0300732
792,0.02832
794,0.0302864
796,0.0296246
798,0.0331053
800,0.035679
802,0.0359031
804,0.02479
806,0.0260216
808,0.030691
810,0.0282942
812,0.0306543
814,0.0301753
816,0.0267998
818,0.0302774
820,0.0304626
822,0.0305547
824,0.029932
826,0.0303139
828,0.0288567
830,0.0255441
832,0.0302557
834,0.0312857
836,0.0345002
838,0.0309676
840,0.0274821
842,0.0314017
844,0.0324132
846,0.0329341
848,0.030604
850,0.0254893
852,0.0289631
854,0.026546
856,0.025327
858,0.030391
860,0.0303409
862,0.0305149
864,0.0326209
866,0.0268972
868,0.0316313
870,0.0284973
872,0.0281753
874,0.0300058
876,0.0318275
878,0.0295564
880,0.0311056
882,0.0320455
884,0.0299966
886,0.0252054
888,0.0268884
890,0.0273125
892,0.0310049
894,0.0321341
896,0.0285744
898,0.0292375
900,0.0311342
902,0.0287212
904,0.0282961
906,0.0303816
908,0.0307975
910,0.0303291
912,0.0291605
914,0.0292664
916,0.0299775
918,0.0283972
920,0.0298257
922,0.0293635
924,0.0301815
926,0.032695
928,0.0280249
930,0.0306736
932,0.0267106
934,0.0317872
936,0.0304435
938,0.0281556
940,0.0305686
942,0.0299809
944,0.0299809
946,0.0255752
948,0.0304749
950,0.0315182
952,0.028054
954,0.0271323
956,0.0290262
958,0.0289311
960,0.025917
962,0.0336005
964,0.0335835
966,0.0302019
968,0.0271444
970,0.0349375
972,0.0290962
974,0.0281426
976,0.0283992
978,0.0285755
980,0.0294046
982,0.0313459
984,0.0314896
986,0.029564
988,0.0306231
990,0.0266064
992,0.0306082
994,0.0292863
996,0.0253889
998,0.0297405
1000,0.0316536
1002,0.0331898
1004,0.0310143
1006,0.0283549
1008,0.0303944
1010,0.032385
1012,0.0264562
1014,0.029251
1016,0.0275866
1018,0.0312982
1020,0.033383
1022,0.0313086
1024,0.0347425
1026,0.0316459
1028,0.0269952
1030,0.0314903
1032,0.031023
1034,0.0277628
1036,0.0286348
1038,0.0312943
1040,0.0338637
1042,0.0292291
1044,0.0350001
1046,0.0264121
1048,0.0215996
1050,0.0297601
1052,0.0272781
1054,0.0285916
1056,0.0291692
1058,0.0276602
1060,0.0296367
1062,0.0269602
1064,0.0297058
1066,0.0264668
1068,0.0312137
1070,0.0287289
1072,0.0269474
1074,0.0308881
1076,0.0281685
1078,0.0335717
1080,0.0299164
1082,0.02937
1084,0.0291029
1086,0.0310956
1088,0.0250717
1090,0.02814
1092,0.0279664
1094,0.0306784
1096,0.0336011
1098,0.0308459
1100,0.031319
1102,0.0337
1104,0.0278398
1106,0.0292612
1108,0.0316689
1110,0.029541
1112,0.0285379
1114,0.0292138
1116,0.0313217
1118,0.0284277
1120,0.0289632
1122,0.030495
1124,0.0275346
1126,0.0297405
1128,0.0253017
1130,0.028638
1132,0.0307124
1134,0.0275702
1136,0.0266307
1138,0.0349332
1140,0.0317663
1142,0.0291306
1144,0.0292659
1146,0.0299583
1148,0.0306804
1150,0.0290386
1152,0.0284398
1154,0.0272015
1156,0.0250348
1158,0.0293049
1160,0.027368
1162,0.0293271
1164,0.0324273
1166,0.0291831
1168,0.0276381
1170,0.0287985
1172,0.0298428
1174,0.0274588
1176,0.0329398
1178,0.0300939
1180,0.0261985
1182,0.0325236
1184,0.0297525
1186,0.0293232
1188,0.0311841
1190,0.0285224
1192,0.0344866
1194,0.0297118
1196,0.0290099
1198,0.0267257
1200,0.0261163
1202,0.0252755
1204,0.0313091
1206,0.026073
1208,0.0311412
1210,0.0324088
1212,0.0299533
1214,0.0285232
1216,0.0273677
1218,0.0266456
1220,0.0288973
1222,0.0268544
1224,0.0269299
1226,0.0280797
1228,0.0287953
1230,0.0261619
1232,0.0286343
1234,0.0235713
1236,0.0311839
1238,0.0282304
1240,0.0320331
1242,0.0319157
1244,0.0297334
1246,0.0273529
1248,0.028472
1250,0.0259265
1252,0.0250945
1254,0.0283192
1256,0.027863
1258,0.0303055
1260,0.0333042
1262,0.0311691
1264,0.0272674
1266,0.0300782
1268,0.031722
1270,0.0284648
1272,0.0338355
1274,0.0275685
1276,0.033113
1278,0.0315999
1280,0.0308078
1282,0.0298641
1284,0.0312922
1286,0.0311278
1288,0.0268113
1290,0.0316626
1292,0.0312643
1294,0.0268781
1296,0.0271151
1298,0.0274114
1300,0.02867
1302,0.0303503
1304,0.0317289
1306,0.0284816
1308,0.0325882
1310,0.0266974
1312,0.0291672
1314,0.0285721
1316,0.0293415
1318,0.0319081
1320,0.0280701
1322,0.0311759
1324,0.0325407
1326,0.027224
1328,0.0278422
1330,0.0296105
1332,0.0261805
1334,0.0305681
1336,0.0347586
1338,0.0281871
1340,0.0323162
1342,0.0308777
1344,0.0257279
1346,0.02965
1348,0.0285561
1350,0.0308425
1352,0.0321763
1354,0.0301648
1356,0.0267891
1358,0.0296795
1360,0.0310613
1362,0.0290744
1364,0.0300875
1366,0.0316589
1368,0.0300392
1370,0.0303752
1372,0.0265872
1374,0.0334164
1376,0.0330143
1378,0.0310465
1380,0.0345947
1382,0.031264
1384,0.0266276
1386,0.0279215
1388,0.0307149
1390,0.0297828
1392,0.0280626
1394,0.0308214
1396,0.0264138
1398,0.0241268
1400,0.0321636
1402,0.0281152
1404,0.0284895
1406,0.028182
1408,0.0274162
1410,0.0307706
1412,0.03316
1414,0.0287335
1416,0.0280893
1418,0.030391
1420,0.0315841
1422,0.0298892
1424,0.0303996
1426,0.0308568
1428,0.0296761
1430,0.0297973
1432,0.0270955
1434,0.0320406
1436,0.0302826
1438,0.0304777
1440,0.0319875
1442,0.0312333
1444,0.0306436
1446,0.0312241
1448,0.030708
1450,0.0295169
1452,0.0303667
1454,0.0297065
1456,0.0303645
1458,0.0302912
1460,0.0315589
1462,0.0304081
1464,0.0282441
1466,0.0303969
1468,0.0325069
1470,0.0318839
1472,0.0296526
1474,0.0305461
1476,0.0329622
1478,0.0328334
1480,0.0314772
1482,0.0331979
1484,0.0279061
1486,0.031646
1488,0.0280584
1490,0.029772
1492,0.0302991
1494,0.0315365
1496,0.0271527
1498,0.0295981
1500,0.0299066
1502,0.0265709
1504,0.0285162
1506,0.0291553
1508,0.0286332
1510,0.0293612
1512,0.0307536
1514,0.0303944
1516,0.0298425
1518,0.0328949
1520,0.0351711
1522,0.0351711
1524,0.0290416
1526,0.0330145
1528,0.0307701
1530,0.02799
1532,0.0316859
1534,0.0317424
1536,0.0278293
1538,0.0307298
1540,0.0309986
1542,0.0335366
1544,0.0306884
1546,0.0316413
1548,0.0271908
1550,0.0313539
1552,0.0296547
1554,0.0291107
1556,0.030327
1558,0.030327
1560,0.0277327
1562,0.0319177
1564,0.0297513
1566,0.035151
1568,0.0281851
1570,0.0291954
1572,0.0287847
1574,0.0318485
1576,0.0286126
1578,0.0305007
1580,0.0305626
1582,0.0280201
1584,0.0316236
1586,0.0303438
1588,0.027159
1590,0.030214
1592,0.0325664
1594,0.0309192
1596,0.0312311
1598,0.030607
1600,0.0323814
1602,0.0255466
1604,0.0282201
1606,0.0321702
1608,0.0305636
1610,0.0309496
1612,0.0321522
1614,0.026521
1616,0.0312655
1618,0.0300954
1620,0.0284718
1622,0.0277141
1624,0.0307925
1626,0.0296655
1628,0.0299059
1630,0.0249702
1632,0.0265896
1634,0.0286306
1636,0.0257837
1638,0.03052
1640,0.03238
1642,0.03238
1644,0.0314091
1646,0.0312972
1648,0.0283628
1650,0.0268437
1652,0.0268822
1654,0.0322745
1656,0.0317437
1658,0.0303622
1660,0.0285544
1662,0.0274073
1664,0.0306426
1666,0.0304492
1668,0.0329087
1670,0.0294069
1672,0.0278024
1674,0.0316498
1676,0.0273894
1678,0.0337242
1680,0.0314108
1682,0.0260684
1684,0.026236
1686,0.0298596
1688,0.0316805
1690,0.0303862
1692,0.0290847
1694,0.0253903
1696,0.0259405
1698,0.0279457
1700,0.0253145
1702,0.0302252
1704,0.0296002
1706,0.0307333
1708,0.0303899
1710,0.0268288
1712,0.0271165
1714,0.0294308
1716,0.0292183
1718,0.0311417
1720,0.0304021
1722,0.0294647
1724,0.0305443
1726,0.02558
1728,0.0290194
1730,0.0330289
1732,0.0324485
1734,0.0306923
1736,0.0308003
1738,0.0312408
1740,0.0283714
1742,0.0289493
1744,0.0296521
1746,0.0297172
1748,0.029177
1750,0.029789
1752,0.0274637
1754,0.0268389
1756,0.0280397
1758,0.028175
1760,0.0315087
1762,0.0303404
1764,0.0262893
1766,0.0284283
1768,0.0289856
1770,0.0267292
1772,0.029234
1774,0.0284905
1776,0.0267042
1778,0.0272367
1780,0.029451
1782,0.0334448
1784,0.0394237
1786,0.0312743
1788,0.0303191
1790,0.0266175
1792,0.0274218
1794,0.0276656
1796,0.0303567
1798,0.0287815
1800,0.0286087
1802,0.0307978
1804,0.0308536
1806,0.0263346
1808,0.0292252
1810,0.0320575
1812,0.0305746
1814,0.0295073
1816,0.0263146
1818,0.0287506
1820,0.0321043
1822,0.0263035
1824,0.0282999
1826,0.0290535
1828,0.0282546
1830,0.0280951
1832,0.0291532
1834,0.0294774
1836,0.031406
1838,0.0343474
1840,0.0288052
1842,0.0273305
1844,0.0302579
1846,0.0276904
1848,0.0324653
1850,0.0265491
1852,0.0317611
1854,0.030442
1856,0.0316955
1858,0.0316955
1860,0.0279979
1862,0.0317149
1864,0.0292901
1866,0.0315245
1868,0.0324636
1870,0.0279863
1872,0.0272386
1874,0.0304218
1876,0.0295316
1878,0.0294893
1880,0.0321368
1882,0.0299024
1884,0.0315916
1886,0.0302654
1888,0.0274504
1890,0.0254727
1892,0.0286687
1894,0.0284515
1896,0.0313347
1898,0.0319619
1900,0.0293841
1902,0.031649
1904,0.0328286
1906,0.0294889
1908,0.0310653
1910,0.0343202
1912,0.0316988
1914,0.0261683
1916,0.0301388
1918,0.0264211
1920,0.0299095
1922,0.0263866
1924,0.0339736
1926,0.0275327
1928,0.0285147
1930,0.0288432
1932,0.0307054
1934,0.0332824
1936,0.025168
1938,0.0297532
1940,0.0306019
1942,0.0298265
1944,0.0313268
1946,0.0315828
1948,0.0313622
1950,0.0282969
1952,0.030166
1954,0.0280139
1956,0.0304653
1958,0.0297424
1960,0.0290192
1962,0.0268917
1964,0.0294435
1966,0.0287854
1968,0.0287854
1970,0.0317232
1972,0.0305162
1974,0.0289977
1976,0.0306759
1978,0.0266901
1980,0.0284298
1982,0.0320238
1984,0.0314438
1986,0.0314438
1988,0.0283418
1990,0.0302351
1992,0.0274446
1994,0.0295204
1996,0.0324698
1998,0.0273839
2000,0.0284976
