MDTU,energy
452,233.187
454,233.187
456,233.187
458,233.187
460,233.187
462,233.187
464,233.187
466,233.187
468,233.187
470,233.187
472,233.187
474,233.187
476,233.187
478,233.187
480,233.187
482,233.187
484,233.187
486,233.187
488,233.187
490,64.1055
492,322.479
494,337.652
496,377.657
498,322.621
500,380.345
502,378.572
504,384.062
506,390.973
508,359.16
510,386.358
512,350.683
514,347.741
516,354.359
518,375.924
520,336.77
522,414.303
524,364.181
526,395.856
528,322.852
530,322.852
532,352.464
534,354.415
536,309.904
538,382.263
540,346.374
542,397.984
544,368.379
546,399.862
548,381.017
550,403.065
552,379.083
554,325.496
556,336.648
558,371.231
560,347.664
562,389.465
564,371.333
566,382.769
568,401.748
570,372.593
572,339.855
574,392.13
576,397.454
578,393.445
580,420.212
582,425.691
584,419.634
586,421.961
588,374.958
590,390.755
592,370.069
594,394.59
596,435.583
598,403.026
600,383.291
602,368.254
604,374.771
606,371.355
608,382.144
610,370.107
612,335.362
614,362.028
616,420.267
618,408.791
620,430.618
622,376.343
624,426.182
626,351.212
628,346.416
630,407.693
632,339.942
634,410.06
636,393.797
638,386.716
640,375.043
642,383.733
644,386.784
646,365.072
648,402.006
650,387.512
652,405.995
654,368.224
656,385.115
658,357.18
660,394.278
662,364.263
664,343.785
666,392.053
668,363.094
670,396.146
672,412.842
674,415.728
676,366.981
678,361.632
680,379.36
682,353.346
684,427.675
686,316.269
688,377.932
690,388.99
692,393.175
694,318.031
696,363.593
698,363.593
700,387.575
702,395.828
704,333.259
706,383.11
708,410.746
710,358.872
712,346.879
714,387.73
716,338.352
718,393.671
720,399.855
722,376.998
724,380.926
726,383.65
728,356.973
730,387.995
732,345.797
734,356.956
736,404.196
738,368.826
740,394.96
742,405.186
744,393.783
746,395.181
748,365.548
750,380.625
752,423.909
754,411.963
756,428.557
758,375.745
760,421.575
762,470.356
764,403.055
766,408.423
768,376.369
770,387.972
772,372.048
774,339.905
776,360.323
778,402.408
780,449.357
782,422.883
784,374.833
786,386.93
788,352.903
790,362.656
792,366.793
794,360.029
796,392.202
798,356.484
800,313.777
802,321.793
804,397.993
806,431.668
808,393.469
810,384.106
812,367.51
814,383.278
816,425.217
818,386.524
820,372.924
822,367.689
824,360.604
826,380.188
828,435.133
830,408.813
832,374.175
834,403.573
836,374.906
838,409.153
840,394.513
842,378.792
844,377.944
846,312.328
848,334.531
850,392.456
852,399.037
854,394.107
856,396.96
858,386.432
860,424.605
862,317.306
864,338.316
866,419.341
868,387.873
870,411.759
872,390.009
874,360.789
876,296.493
878,357.175
880,351.97
882,400.594
884,377.03
886,413.158
888,425.899
890,375.544
892,312.405
894,371.332
896,406.833
898,358.251
900,392.391
902,381.793
904,371.337
906,379.527
908,389.897
910,368.482
912,376.065
914,408.165
916,385.121
918,371.632
920,372.77
922,420.972
924,378.485
926,362.3
928,420.141
930,379.502
932,375.624
934,359.497
936,354.298
938,355.575
940,369.701
942,394.022
944,394.022
946,382.883
948,428.651
950,370.636
952,441.62
954,382.373
956,377.171
958,384.944
960,390.997
962,367.28
964,353.63
966,389.1
968,333.307
970,352.01
972,408.958
974,357.542
976,401.66
978,388.189
980,336.215
982,327.394
984,416.178
986,382.155
988,350.883
990,356.169
992,366.516
994,368.022
996,411.825
998,361.632
1000,350.149
1002,343.855
1004,366.076
1006,416.372
1008,355.563
1010,374.875
1012,398.092
1014,376.989
1016,398.47
1018,382.956
1020,367.687
1022,398.359
1024,345.974
1026,319.66
1028,376.064
1030,374.242
1032,332.339
1034,347.67
1036,355.371
1038,364.229
1040,379.669
1042,363.752
1044,354.524
1046,424.255
1048,446.823
1050,405.356
1052,382.303
1054,377.451
1056,385.877
1058,419.985
1060,394.373
1062,357.475
1064,360.83
1066,403.043
1068,413.557
1070,432.764
1072,354.696
1074,380.694
1076,354.73
1078,345.547
1080,339.321
1082,401.096
1084,390.64
1086,397.89
1088,376.651
1090,364.732
1092,362.717
1094,387.358
1096,337.476
1098,363.094
1100,370.87
1102,359.805
1104,387.39
1106,387.807
1108,348.596
1110,367.296
1112,397.269
1114,355.056
1116,383.272
1118,401.819
1120,375.168
1122,399.918
1124,371.29
1126,391.427
1128,436.618
1130,422.581
1132,387.435
1134,424.717
1136,386.227
1138,355.753
1140,399.925
1142,378.771
1144,401.662
1146,361.169
1148,372.831
1150,344.906
1152,437.65
1154,421.891
1156,376.271
1158,389.937
1160,343.214
1162,369.902
1164,356.524
1166,333.204
1168,402.617
1170,382.204
1172,406.4
1174,397.691
1176,339.952
1178,397.296
1180,355.816
1182,355.156
1184,353.544
1186,349.817
1188,370.129
1190,419.125
1192,356.085
1194,377.05
1196,430.289
1198,431.778
1200,410.867
1202,443.034
1204,376.846
1206,356.577
1208,358.829
1210,370.803
1212,383.788
1214,392.211
1216,391.492
1218,382.877
1220,381.152
1222,417.891
1224,412.825
1226,371.851
1228,385.708
1230,418.698
1232,370.462
1234,404.756
1236,353.282
1238,357.068
1240,352.743
1242,341.64
1244,355.364
1246,392.522
1248,408.848
1250,414.008
1252,395.115
1254,380.7
1256,411.535
1258,401.114
1260,318.215
1262,351.685
1264,368.035
1266,336.382
1268,392.229
1270,390.967
1272,369.051
1274,418.881
1276,404.916
1278,380.14
1280,356.2
1282,373.476
1284,357.914
1286,331.061
1288,373.426
1290,343.894
1292,339.535
1294,382.545
1296,435.123
1298,361.851
1300,413.554
1302,368.788
1304,370.033
1306,393.987
1308,389.179
1310,390.009
1312,354.728
1314,341.568
1316,403.375
1318,325.042
1320,410.297
1322,399.933
1324,355.141
1326,405.755
1328,371.476
1330,295.329
1332,410.987
1334,396.153
1336,350.336
1338,410.562
1340,378.471
1342,397.639
1344,371.164
1346,427.27
1348,389.513
1350,363.937
1352,335.849
1354,393.634
1356,352.869
1358,426.239
1360,363.198
1362,336.294
1364,406.632
1366,413.483
1368,345.568
1370,389.267
1372,419.129
1374,389.242
1376,344.2
1378,345.356
1380,308.927
1382,354.346
1384,402.887
1386,406.178
1388,406.679
1390,422.381
1392,409.808
1394,318.226
1396,377.212
1398,385.883
1400,371.678
1402,393.781
1404,421.139
1406,375.032
1408,385.712
1410,339.727
1412,376.5
1414,374.281
1416,379.348
1418,370.779
1420,388.428
1422,400.243
1424,388.858
1426,417.643
1428,409.24
1430,416.147
1432,395.174
1434,412.176
1436,405.34
1438,356.127
1440,325.63
1442,352.667
1444,362.098
1446,382.284
1448,380.338
1450,396.842
1452,385.728
1454,398.052
1456,397.848
1458,302.626
1460,399.572
1462,350.119
1464,389.561
1466,365.245
1468,357.157
1470,358.061
1472,381.912
1474,345.581
1476,334.762
1478,348.231
1480,353.912
1482,364.934
1484,386.967
1486,419.529
1488,398.694
1490,328.33
1492,361.345
1494,384.387
1496,430.313
1498,412.201
1500,359.114
1502,377.978
1504,409.166
1506,344.08
1508,337.609
1510,356.8
1512,367.402
1514,363.475
1516,337.106
1518,371.761
1520,329.725
1522,329.725
1524,389.713
1526,385.867
1528,389.39
1530,397.792
1532,381.518
1534,369.808
1536,421.484
1538,344.877
1540,357.965
1542,379.936
1544,363.269
1546,378.491
1548,409.903
1550,351.819
1552,344.981
1554,410.019
1556,385.186
1558,385.186
1560,386.039
1562,386.094
1564,384.425
1566,329.074
1568,381.96
1570,385.918
1572,415.163
1574,369.957
1576,394.951
1578,358.132
1580,378.582
1582,408.42
1584,393.731
1586,411.492
1588,425.66
1590,363.997
1592,282.521
1594,365.149
1596,341.239
1598,373.028
1600,350.873
1602,393.614
1604,371.236
1606,352.864
1608,387.009
1610,354.092
1612,379.499
1614,411.049
1616,378.894
1618,369.102
1620,382.129
1622,396.047
1624,377.3
1626,402.262
1628,416.418
1630,410.152
1632,375.491
1634,367.005
1636,388.697
1638,346.164
1640,313.387
1642,313.387
1644,346.159
1646,382.47
1648,372.197
1650,399.312
1652,391.224
1654,366.044
1656,396.965
1658,410.804
1660,410.599
1662,404.25
1664,393.996
1666,363.237
1668,364.304
1670,431.09
1672,380.949
1674,371.812
1676,381.407
1678,395.836
1680,391.244
1682,405.616
1684,382.355
1686,393.318
1688,407.634
1690,419.969
1692,381.689
1694,415.891
1696,395.695
1698,449.348
1700,356.144
1702,363.575
1704,372.881
1706,383.256
1708,400.009
1710,373.351
1712,401.76
1714,371.503
1716,403.286
1718,388.994
1720,371.005
1722,393.248
1724,399.046
1726,424.406
1728,373.134
1730,371.963
1732,356.686
1734,385.646
1736,387.55
1738,381.214
1740,364.142
1742,402.97
1744,344.017
1746,391.463
1748,388.179
1750,383.606
1752,372.296
1754,393.117
1756,378.632
1758,382.421
1760,367.04
1762,389.091
1764,423.081
1766,398.491
1768,354.627
1770,377.711
1772,415.987
1774,398.363
1776,384.954
1778,414.865
1780,345.691
1782,325.783
1784,320.728
1786,352.841
1788,388.986
1790,409.14
1792,401.987
1794,388.239
1796,329.674
1798,360.298
1800,387.257
1802,377.206
1804,397.665
1806,380.158
1808,398.579
1810,329.582
1812,345.108
1814,399.793
1816,424.302
1818,361.967
1820,366.377
1822,406.437
1824,414.267
1826,361.135
1828,398.919
1830,403.091
1832,384.831
1834,369.265
1836,407.099
1838,354.746
1840,382.574
1842,399.157
1844,379.04
1846,348.268
1848,369.841
1850,435.709
1852,360.999
1854,379.35
1856,366.996
1858,366.996
1860,414.266
1862,386.612
1864,392.239
1866,368.54
1868,365.208
1870,397.638
1872,370.598
1874,404.666
1876,372.968
1878,400.488
1880,363.973
1882,362.424
1884,316.41
1886,377.326
1888,391.945
1890,404.162
1892,367.127
1894,388.681
1896,385.036
1898,389.517
1900,351.759
1902,373.573
1904,367.557
1906,388.735
1908,327.454
1910,294.86
1912,313.911
1914,428.552
1916,389.569
1918,400.678
1920,382.288
1922,406.997
1924,366.108
1926,418.707
1928,346.916
1930,350.02
1932,373.688
1934,376.323
1936,367.634
1938,381.667
1940,401.131
1942,358.168
1944,416.519
1946,422.367
1948,386.072
1950,368.69
1952,326.168
1954,404.711
1956,400.707
1958,408.681
1960,411.169
1962,400.451
1964,390.448
1966,385.808
1968,385.808
1970,353.223
1972,381.724
1974,424.023
1976,377.297
1978,408.773
1980,390.057
1982,401.483
1984,342.156
1986,342.156
1988,341.816
1990,374.487
1992,399.147
1994,385.327
1996,370.41
1998,398.613
2000,335.85
