MDTU,|det-1|^2,1-Re(det),Im(det)
2,0,0,0
4,0,0,0
6,0,0,0
8,0,0,0
10,0,0,0
12,0,0,0
14,0,0,0
16,0,0,0
18,0,0,0
20,0,0,0
22,0,0,0
24,0,0,0
26,0,0,0
28,0,0,0
30,0,0,0
32,0,0,0
34,0,0,0
36,0,0,0
38,0,0,0
40,0,0,0
42,0,0,0
44,0,0,0
46,0,0,0
48,0,0,0
50,0,0,0
52,0,0,0
54,0,0,0
56,0,0,0
58,0,0,0
60,0,0,0
62,0,0,0
64,0,0,0
66,0,0,0
68,0,0,0
70,0,0,0
72,0,0,0
74,0,0,0
76,0,0,0
78,0,0,0
80,0,0,0
82,0,0,0
84,0,0,0
86,0,0,0
88,0,0,0
90,0,0,0
92,0,0,0
94,0,0,0
96,0,0,0
98,0,0,0
100,0,0,0
102,0,0,0
104,0,0,0
106,0,0,0
108,0,0,0
110,0,0,0
112,0,0,0
114,0,0,0
116,0,0,0
118,0,0,0
120,0,0,0
122,0,0,0
124,0,0,0
126,0,0,0
128,0,0,0
130,0,0,0
132,0,0,0
134,0,0,0
136,0,0,0
138,0,0,0
140,0,0,0
142,0,0,0
144,0,0,0
146,0,0,0
148,0,0,0
150,0,0,0
152,0.965939,0.982818,3.96832e-05
154,0.965939,0.982818,3.96832e-05
156,0.965939,0.982818,3.96832e-05
158,0.965939,0.982818,3.96832e-05
160,0.965939,0.982818,3.96832e-05
162,0.965939,0.982818,3.96832e-05
164,0.965939,0.982818,3.96832e-05
166,0.965939,0.982818,3.96832e-05
168,0.965939,0.982818,3.96832e-05
170,0.965939,0.982818,3.96832e-05
172,0.965939,0.982818,3.96832e-05
174,0.965939,0.982818,3.96832e-05
176,0.965939,0.982818,3.96832e-05
178,0.965939,0.982818,3.96832e-05
180,0.965939,0.982818,3.96832e-05
182,0.965939,0.982818,3.96832e-05
184,0.965939,0.982818,3.96832e-05
186,0.965939,0.982818,3.96832e-05
188,0.965939,0.982818,3.96832e-05
190,0.965939,0.982818,3.96832e-05
192,0.965939,0.982818,3.96832e-05
194,0.965939,0.982818,3.96832e-05
196,0.965939,0.982818,3.96832e-05
198,0.965939,0.982818,3.96832e-05
200,0.965939,0.982818,3.96832e-05
202,0.965939,0.982818,3.96832e-05
204,0.965939,0.982818,3.96832e-05
206,0.965939,0.982818,3.96832e-05
208,0.965939,0.982818,3.96832e-05
210,0.965939,0.982818,3.96832e-05
212,0.965939,0.982818,3.96832e-05
214,0.965939,0.982818,3.96832e-05
216,0.965939,0.982818,3.96832e-05
218,0.965939,0.982818,3.96832e-05
220,0.965939,0.982818,3.96832e-05
222,0.965939,0.982818,3.96832e-05
224,0.965939,0.982818,3.96832e-05
226,0.965939,0.982818,3.96832e-05
228,0.965939,0.982818,3.96832e-05
230,0.965939,0.982818,3.96832e-05
232,0.965939,0.982818,3.96832e-05
234,0.965939,0.982818,3.96832e-05
236,0.965939,0.982818,3.96832e-05
238,0.965939,0.982818,3.96832e-05
240,0.965939,0.982818,3.96832e-05
242,0.965939,0.982818,3.96832e-05
244,0.965939,0.982818,3.96832e-05
246,0.965939,0.982818,3.96832e-05
248,0.965939,0.982818,3.96832e-05
250,0.965939,0.982818,3.96832e-05
252,0.965939,0.982818,3.96832e-05
254,0.965939,0.982818,3.96832e-05
256,0.965939,0.982818,3.96832e-05
258,0.965939,0.982818,3.96832e-05
260,0.965939,0.982818,3.96832e-05
262,0.965939,0.982818,3.96832e-05
264,0.965939,0.982818,3.96832e-05
266,0.965939,0.982818,3.96832e-05
268,0.965939,0.982818,3.96832e-05
270,0.965939,0.982818,3.96832e-05
272,0.965939,0.982818,3.96832e-05
274,0.965939,0.982818,3.96832e-05
276,0.965939,0.982818,3.96832e-05
278,0.965939,0.982818,3.96832e-05
280,0.965939,0.982818,3.96832e-05
282,0.965939,0.982818,3.96832e-05
284,0.965939,0.982818,3.96832e-05
286,0.965939,0.982818,3.96832e-05
288,0.965939,0.982818,3.96832e-05
290,0.965939,0.982818,3.96832e-05
292,0.965939,0.982818,3.96832e-05
294,0.965939,0.982818,3.96832e-05
296,0.965939,0.982818,3.96832e-05
298,0.965939,0.982818,3.96832e-05
300,0.965939,0.982818,3.96832e-05
302,0.965939,0.982818,3.96832e-05
304,0.965939,0.982818,3.96832e-05
306,0.965939,0.982818,3.96832e-05
308,0.965939,0.982818,3.96832e-05
310,0.965939,0.982818,3.96832e-05
312,0.965939,0.982818,3.96832e-05
314,0.965939,0.982818,3.96832e-05
316,0.965939,0.982818,3.96832e-05
318,0.965939,0.982818,3.96832e-05
320,0.965939,0.982818,3.96832e-05
322,0.965939,0.982818,3.96832e-05
324,0.965939,0.982818,3.96832e-05
326,0.965939,0.982818,3.96832e-05
328,0.965939,0.982818,3.96832e-05
330,0.965939,0.982818,3.96832e-05
332,0.965939,0.982818,3.96832e-05
334,0.965939,0.982818,3.96832e-05
336,0.965939,0.982818,3.96832e-05
338,0.965939,0.982818,3.96832e-05
340,0.965939,0.982818,3.96832e-05
342,0.965939,0.982818,3.96832e-05
344,0.965939,0.982818,3.96832e-05
346,0.965939,0.982818,3.96832e-05
348,0.965939,0.982818,3.96832e-05
350,0.965939,0.982818,3.96832e-05
352,0.965939,0.982818,3.96832e-05
354,0.965939,0.982818,3.96832e-05
356,0.965939,0.982818,3.96832e-05
358,0.965939,0.982818,3.96832e-05
360,0.965939,0.982818,3.96832e-05
362,0.965939,0.982818,3.96832e-05
364,0.965939,0.982818,3.96832e-05
366,0.965939,0.982818,3.96832e-05
368,0.965939,0.982818,3.96832e-05
370,0.965939,0.982818,3.96832e-05
372,0.965939,0.982818,3.96832e-05
374,0.965939,0.982818,3.96832e-05
376,0.965939,0.982818,3.96832e-05
378,0.965939,0.982818,3.96832e-05
380,0.965939,0.982818,3.96832e-05
382,0.965939,0.982818,3.96832e-05
384,0.965939,0.982818,3.96832e-05
386,0.965939,0.982818,3.96832e-05
388,0.965939,0.982818,3.96832e-05
390,0.965939,0.982818,3.96832e-05
392,0.965939,0.982818,3.96832e-05
394,0.965939,0.982818,3.96832e-05
396,0.965939,0.982818,3.96832e-05
398,0.965939,0.982818,3.96832e-05
